static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Activity_W_Nabellen offertes-SCHEDULE,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
5000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.833333333333334,17.0,15.0,190.0,0.577350269189626,5.0,5.0,5.0,60.0,0.0,10.0,10.0,10.0,120.0,0.0,979.0,1020.0,909.0,11748.0,44.74371464239412,9.236841666666665,71.45705,0.0,110.84209999999999,21.66544241396546,70.03517777777778,110.8421,0.0,840.4221333333334,44.80006544262578,6.5,12.0,1.0,78.0,3.605551275463989,17.75,18.0,17.0,213.0,0.452267016866645
10000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.166666666666668,17.0,15.0,194.0,0.9374368665610925,5.0,5.0,5.0,60.0,0.0,10.0,10.0,10.0,120.0,0.0,1003.25,1070.0,914.0,12039.0,71.40935131021325,12.946613888888889,72.55111666666667,0.0,155.35936666666666,26.241767307203148,89.02329027777778,155.35936666666666,0.0,1068.2794833333332,71.34160293289902,6.5,12.0,1.0,78.0,3.605551275463989,18.5,19.0,18.0,222.0,0.5222329678670941
32000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,17.0,16.0,198.0,0.5222329678670941,5.0,5.0,5.0,60.0,0.0,10.0,10.0,10.0,120.0,0.0,1004.25,1021.0,975.0,12051.0,21.88035648704107,3.8723833333333335,33.47385,0.0,46.4686,9.622646827847568,29.619931944444446,46.4686,0.0,355.43918333333335,21.922906425975864,6.5,12.0,1.0,78.0,3.605551275463989,18.0,18.0,18.0,216.0,0.0
5000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,20.0,10.0,180.0,4.08989886516436,2.0,5.0,0.0,24.0,2.2563042992710654,10.0,10.0,10.0,120.0,0.0,917.4166666666666,1206.0,616.0,11009.0,242.58886219405466,332.9975027777778,2290.0966166666667,0.0,3995.9700333333335,701.6325977858087,2112.155101388889,3995.9700333333335,0.0,25345.861216666664,1679.201879937393,6.5,12.0,1.0,78.0,3.605551275463989,66.41666666666667,109.0,23.0,797.0,35.541162648740716
5000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,13.333333333333334,20.0,10.0,160.0,4.92365963917331,1.6666666666666667,5.0,0.0,20.0,2.461829819586655,10.0,10.0,10.0,120.0,0.0,821.4166666666666,1206.0,620.0,9857.0,284.0510384143004,192.09448333333333,2293.8244,0.0,2305.1338,661.8769236562986,1535.723913888889,2305.1338,0.0,18428.686966666668,1133.9335582836325,6.5,12.0,1.0,78.0,3.605551275463989,48.416666666666664,64.0,24.0,581.0,18.067843526469055
5000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.333333333333334,20.0,10.0,160.0,4.92365963917331,1.6666666666666667,5.0,0.0,20.0,2.461829819586655,10.0,10.0,10.0,120.0,0.0,821.4166666666666,1214.0,620.0,9857.0,289.94684727105454,190.99629583333333,2285.310916666667,0.0,2291.95555,659.5394603049542,1527.484961111111,2291.95555,0.0,18329.81953333333,1127.860733322765,6.5,12.0,1.0,78.0,3.605551275463989,49.916666666666664,64.0,25.0,599.0,18.41174690903675
6000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.833333333333334,20.0,10.0,190.0,3.5887028128263667,1.6666666666666667,5.0,0.0,20.0,2.461829819586655,10.0,10.0,10.0,120.0,0.0,990.4166666666666,1233.0,627.0,11885.0,214.73004546230234,216.7139763888889,2274.2575666666667,0.0,2600.567716666667,653.9008567284186,1678.139776388889,2600.5677166666665,0.0,20137.677316666668,1244.8007325500475,6.5,12.0,1.0,78.0,3.605551275463989,55.0,75.0,26.0,660.0,21.888145400899297
15000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.666666666666666,21.0,10.0,176.0,4.735424207422438,1.6666666666666667,5.0,0.0,20.0,2.461829819586655,10.0,10.0,10.0,120.0,0.0,897.25,1279.0,629.0,10767.0,284.43728338918254,194.79195694444445,2230.078266666667,0.0,2337.5034833333334,641.443441110631,1538.6826,2337.5034833333334,0.0,18464.1912,1136.7513729132208,6.5,12.0,1.0,78.0,3.605551275463989,49.583333333333336,62.0,27.0,595.0,16.686730347703524
5000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,5.0,0.0,0.0,0.0,14.0,22.0,10.0,168.0,5.908391567007972,1.6666666666666667,5.0,0.0,20.0,2.461829819586655,10.0,10.0,10.0,120.0,0.0,873.8333333333334,1328.0,635.0,10486.0,335.112418948229,183.7925458333333,2186.957433333333,0.0,2205.5105499999995,630.8387513493891,1466.5631055555557,2205.51055,0.0,17598.757266666667,1082.8365385274362,6.5,12.0,1.0,78.0,3.605551275463989,48.583333333333336,59.0,30.0,583.0,13.734219594821829
50000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.166666666666666,23.0,0.0,146.0,6.042776805008729,1.3333333333333333,6.0,0.0,16.0,2.424621182533032,10.0,10.0,10.0,120.0,0.0,753.5833333333334,1439.0,0.0,9043.0,380.63904599151846,184.02495138888887,2047.360683333333,0.0,2208.2994166666663,587.719010208186,1594.594923611111,2208.2994166666667,0.0,19135.13908333333,963.5393724600826,6.583333333333333,13.0,1.0,79.0,3.752776749732568,54.75,64.0,31.0,657.0,14.366153404316815
7000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,1.0,84.0,4.431293675255978,2.0,6.0,0.0,24.0,2.9541957835039856,10.0,10.0,10.0,120.0,0.0,472.0,652.0,117.0,5664.0,261.8504083701921,164.59988055555553,1959.8329666666664,0.0,1975.1985666666665,565.3589066180331,1314.9843666666666,1975.1985666666667,0.0,15779.812399999999,970.8971221442691,6.5,12.0,1.0,78.0,3.605551275463989,49.083333333333336,58.0,33.0,589.0,11.881676751378254
