static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_ACTIVATED-COMPLETE,agg__Activity_A_APPROVED-COMPLETE,agg__Activity_A_CANCELLED-COMPLETE,agg__Activity_A_DECLINED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_REGISTERED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_ACCEPTED-COMPLETE,agg__Activity_O_CANCELLED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_DECLINED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_O_SENT_BACK-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Activity_W_Nabellen incomplete dossiers-SCHEDULE,agg__Activity_W_Nabellen offertes-COMPLETE,agg__Activity_W_Nabellen offertes-SCHEDULE,agg__Activity_W_Nabellen offertes-START,agg__Activity_W_Valideren aanvraag-COMPLETE,agg__Activity_W_Valideren aanvraag-SCHEDULE,agg__Activity_W_Valideren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10789.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10899.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11029.0,agg__Resource_11049.0,agg__Resource_11079.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_11289.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
8000.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.105263157894736,21.0,17.0,382.0,1.3701069237311883,2.4210526315789473,4.0,2.0,46.0,0.7685331969757723,11.0,11.0,11.0,209.0,0.0,1239.0,1317.0,1079.0,23541.0,70.42253427230048,689.0469771929827,11325.873733333336,0.0,13091.892566666671,2603.7289678055445,3313.095579824562,13091.892566666667,0.0,62948.81601666667,5607.028031275033,10.0,19.0,1.0,190.0,5.627314338711377,702.8421052631579,736.0,690.0,13354.0,15.247087728826376
3000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.210526315789473,20.0,15.0,365.0,1.2283207764360906,1.7894736842105263,3.0,0.0,34.0,0.8549819600709617,11.0,11.0,11.0,209.0,0.0,1194.7368421052631,1248.0,953.0,22700.0,74.60551223696764,1427.183997368421,11376.96055,0.0,27116.495949999997,3511.6917609649095,4469.510471929824,27116.49595,0.0,84920.69896666666,8204.225589835833,10.0,19.0,1.0,190.0,5.627314338711377,706.7368421052631,764.0,691.0,13428.0,24.112795370607607
9000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,20.0,20.0,20.0,380.0,0.0,2.736842105263158,4.0,2.0,52.0,0.9911892555667041,11.0,11.0,11.0,209.0,0.0,1225.3157894736842,1235.0,1209.0,23281.0,10.687753280060065,152.95083684210525,2883.9011166666664,0.0,2906.0658999999996,661.3365809146984,1077.5693824561404,2906.0659,0.0,20473.818266666665,1434.589657234026,10.0,19.0,1.0,190.0,5.627314338711377,686.0,693.0,675.0,13034.0,8.640987597877155
10000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,20.31578947368421,21.0,18.0,386.0,1.0029197142425583,2.0,4.0,0.0,38.0,0.8819171036881969,11.0,11.0,11.0,209.0,0.0,1250.842105263158,1286.0,1129.0,23766.0,49.97584211718332,1214.5738149122806,11362.442166666666,0.0,23076.90248333333,3057.8877678078807,4258.5557859649125,23076.90248333333,0.0,80912.55993333334,7619.013841209763,10.0,19.0,1.0,190.0,5.627314338711377,709.0,758.0,693.0,13471.0,23.280893453645653
15000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,3.0,0.0,0.0,18.63157894736842,22.0,11.0,354.0,4.511842766121048,2.1578947368421053,3.0,2.0,41.0,0.3746343246326777,11.0,11.0,11.0,209.0,0.0,1150.0,1327.0,708.0,21850.0,258.12012707264813,578.0673210526315,9522.0655,0.0,10983.2791,2188.5739459051138,2784.6087403508773,10983.2791,0.0,52907.566066666666,4709.019493472293,10.0,19.0,1.0,190.0,5.627314338711377,701.7894736842105,728.0,693.0,13334.0,12.817431478560941
6000.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.57894736842105,21.0,10.0,353.0,3.9202577788497,2.6842105263157894,5.0,2.0,51.0,1.1081832770072813,11.157894736842104,12.0,11.0,212.0,0.3746343246326777,1142.9473684210527,1265.0,615.0,21716.0,239.28887091273194,2315.8341780701753,32474.25283333333,0.0,44000.84938333333,7752.92678585463,9362.020924561402,44000.84938333333,0.0,177878.39756666665,16103.1301339089,10.0,19.0,1.0,190.0,5.627314338711377,708.3157894736842,758.0,696.0,13458.0,22.971123494942134
23000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.578947368421053,21.0,10.0,277.0,5.0477254445683455,2.6315789473684212,3.0,2.0,50.0,0.495594627783352,11.0,11.0,11.0,209.0,0.0,901.3157894736842,1300.0,654.0,17125.0,302.36678474101586,45.066772807017536,793.8055333333333,0.0,856.2686833333332,181.47169464910047,542.7257175438597,856.2686833333332,0.0,10311.788633333334,411.7019974993656,10.0,19.0,1.0,190.0,5.627314338711377,695.9473684210526,699.0,693.0,13223.0,1.9853262874994804
7500.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.526315789473685,21.0,15.0,333.0,2.855178940736594,3.1578947368421053,4.0,2.0,60.0,0.8983415518941829,11.0,11.0,11.0,209.0,0.0,1076.1052631578948,1308.0,906.0,20446.0,181.35934088520426,132.03439473684216,1135.63455,0.0,2508.653500000001,351.7552243792168,1459.4523587719298,2508.6535,0.0,27729.594816666668,1123.2557569641626,10.0,19.0,1.0,190.0,5.627314338711377,681.4736842105264,698.0,670.0,12948.0,12.366479877531978
10000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.842105263157896,21.0,9.0,244.0,4.6219663671878015,2.1052631578947367,3.0,0.0,40.0,1.1969747440993463,11.0,11.0,11.0,209.0,0.0,797.421052631579,1285.0,597.0,15151.0,278.14490943261006,519.0711912280703,5815.7262666666675,0.0,9862.352633333336,1487.6252599356155,2317.4181894736844,9862.352633333334,0.0,44030.9456,3127.3394225441925,10.0,19.0,1.0,190.0,5.627314338711377,706.578947368421,712.0,698.0,13425.0,5.824429294633659
3000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.631578947368421,21.0,10.0,259.0,4.621333697775875,2.0,3.0,0.0,38.0,1.1547005383792515,11.0,11.0,11.0,209.0,0.0,861.2631578947369,1296.0,642.0,16364.0,267.35948378026814,517.1931789473683,5821.401633333333,0.0,9826.670399999997,1483.7358682432405,3279.8028438596493,9826.6704,0.0,62316.25403333334,3839.851100500676,10.0,19.0,1.0,190.0,5.627314338711377,704.3684210526316,715.0,699.0,13383.0,7.296959232110829
10000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,18.42105263157895,21.0,10.0,350.0,3.625768722686178,3.263157894736842,4.0,2.0,62.0,0.9334586382051246,11.0,11.0,11.0,209.0,0.0,1152.842105263158,1315.0,647.0,21904.0,219.05028929395658,150.63881754385966,1382.95125,0.0,2862.1375333333335,357.49587464293256,1658.5220912280704,2872.441233333333,0.0,31511.919733333336,1229.5106026159358,10.0,19.0,1.0,190.0,5.627314338711377,682.4736842105264,694.0,672.0,12967.0,8.852924319446549
5000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.210526315789474,22.0,11.0,270.0,4.250214992842141,2.1052631578947367,3.0,0.0,40.0,1.1969747440993463,11.0,11.0,11.0,209.0,0.0,878.578947368421,1351.0,701.0,16693.0,258.58209867348893,512.7266114035086,5738.874733333332,0.0,9741.805616666665,1464.08586185613,2332.4902333333334,9741.805616666668,0.0,44317.31443333333,3085.4508000086926,10.0,19.0,1.0,190.0,5.627314338711377,694.4736842105264,712.0,684.0,13195.0,11.495740375618519
25000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,17.736842105263158,23.0,11.0,337.0,3.6490806340343056,2.6842105263157894,5.0,0.0,51.0,1.2042808632793343,11.0,11.0,11.0,209.0,0.0,1092.2105263157894,1384.0,712.0,20752.0,205.99638048259447,1259.7609078947369,11548.624183333333,0.0,23935.45725,3074.9849721069795,4938.923318421053,23935.45725,0.0,93839.54305000001,7557.69738374376,10.0,19.0,1.0,190.0,5.627314338711377,697.8421052631579,746.0,680.0,13259.0,21.35484113183899
5000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.421052631578947,20.0,0.0,217.0,6.652616773986043,2.6315789473684212,4.0,0.0,50.0,1.2115429242540035,11.0,11.0,11.0,209.0,0.0,700.5263157894736,1227.0,7.0,13310.0,402.4377617058116,897.8773201754386,11356.473,0.0,17059.669083333334,2765.6541096555443,4407.256260526316,17059.669083333334,0.0,83737.86895,6699.65828818292,10.0,19.0,1.0,190.0,5.627314338711377,701.2631578947369,746.0,681.0,13324.0,23.4493357055001
18000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,190.0,0.0,3.0,3.0,3.0,57.0,0.0,11.0,11.0,11.0,209.0,0.0,629.2105263157895,639.0,606.0,11955.0,12.62527864321082,1.7369052631578943,18.444766666666666,0.0,33.00119999999999,4.619055284165869,23.455603508771926,33.0012,0.0,445.6564666666666,12.567464146194409,10.0,19.0,1.0,190.0,5.627314338711377,701.3157894736842,710.0,699.0,13325.0,4.607392991208631
35000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.210526315789474,17.0,11.0,251.0,1.6858544608470496,3.736842105263158,5.0,3.0,71.0,0.5619514869490163,11.0,11.0,11.0,209.0,0.0,813.5263157894736,1061.0,672.0,15457.0,105.45265837282024,702.5605175438596,11715.6433,0.0,13348.649833333333,2692.0687443083098,1732.6891622807016,13348.649833333333,0.0,32921.09408333333,2915.20508390589,10.0,19.0,1.0,190.0,5.627314338711377,683.1578947368421,738.0,671.0,12980.0,17.5918641482512
15000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.947368421052632,13.0,11.0,227.0,0.5242650104380328,3.0,3.0,3.0,57.0,0.0,11.0,11.0,11.0,209.0,0.0,735.2631578947369,783.0,697.0,13970.0,23.347238964200045,4.53625,38.393366666666665,0.0,86.18875,10.229094750903569,38.231920175438596,86.18875,0.0,726.4064833333333,23.372157683502778,10.0,19.0,1.0,190.0,5.627314338711377,685.0526315789474,692.0,683.0,13016.0,3.153017676423077
3500.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.68421052631579,20.0,10.0,298.0,4.3340080446388365,2.6842105263157894,3.0,1.0,51.0,0.7492686492653552,11.0,11.0,11.0,209.0,0.0,959.1578947368421,1220.0,621.0,18224.0,258.58531004892643,373.32891578947374,6601.216816666668,0.0,7093.2494000000015,1510.0592482322957,1366.9565894736843,7093.2494,0.0,25972.1752,2556.0382469245783,10.0,19.0,1.0,190.0,5.627314338711377,687.578947368421,713.0,681.0,13064.0,11.388667805584875
10000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.789473684210526,20.0,12.0,262.0,2.6368952148822684,2.789473684210526,4.0,0.0,53.0,1.0316624861746777,11.0,11.0,11.0,209.0,0.0,845.6315789473684,1244.0,730.0,16067.0,170.1872206085978,1061.137436842105,11800.982916666666,0.0,20161.611299999997,2911.7145183092416,4056.481479824562,20161.6113,0.0,77073.14811666668,7109.257493000952,10.0,19.0,1.0,190.0,5.627314338711377,695.7894736842105,736.0,683.0,13220.0,20.641325720151308
15000.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.105263157894736,19.0,12.0,306.0,3.1779577097057734,3.0,3.0,3.0,57.0,0.0,11.0,11.0,11.0,209.0,0.0,987.8947368421053,1163.0,750.0,18770.0,183.36663174478315,21.70713333333333,279.10521666666665,0.0,412.4355333333333,64.55438812708701,237.81070789473682,412.43553333333335,0.0,4518.40345,183.44310380568618,10.0,19.0,1.0,190.0,5.627314338711377,682.5263157894736,685.0,680.0,12968.0,2.037657180103101
