static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
5000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.666666666666666,16.0,15.0,141.0,0.5,5.0,5.0,5.0,45.0,0.0,10.0,10.0,10.0,90.0,0.0,966.0,1017.0,909.0,8694.0,44.6262254733693,11.985222222222223,71.45705,0.0,107.867,24.714435759851916,57.067431481481485,107.867,0.0,513.6068833333334,44.74680994565923,5.0,9.0,1.0,45.0,2.7386127875258306,17.666666666666668,18.0,17.0,159.0,0.5
10000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.88888888888889,17.0,15.0,143.0,0.9279607271383373,5.0,5.0,5.0,45.0,0.0,10.0,10.0,10.0,90.0,0.0,981.1111111111111,1069.0,914.0,8830.0,69.32431832417186,16.498324074074073,72.55111666666667,0.0,148.48491666666666,29.769352772693555,66.91468703703704,155.32915,0.0,602.2321833333334,69.27248250656794,5.0,9.0,1.0,45.0,2.7386127875258306,18.333333333333332,19.0,18.0,165.0,0.5000000000000002
32000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.333333333333332,17.0,16.0,147.0,0.5000000000000002,5.0,5.0,5.0,45.0,0.0,10.0,10.0,10.0,90.0,0.0,998.6666666666666,1021.0,975.0,8988.0,22.759613353482088,5.160900000000001,33.47385,0.0,46.448100000000004,10.94747991381908,24.008018518518515,46.4481,0.0,216.07216666666665,22.78426878742742,5.0,9.0,1.0,45.0,2.7386127875258306,18.0,18.0,18.0,162.0,0.0
5000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,15.666666666666666,20.0,10.0,141.0,4.5,2.3333333333333335,5.0,0.0,21.0,2.5495097567963927,10.0,10.0,10.0,90.0,0.0,954.2222222222222,1206.0,616.0,8588.0,266.12956326654955,419.40478703703707,2290.0966166666667,0.0,3774.6430833333334,799.6380895168232,1509.0232203703702,3774.643083333333,0.0,13581.208983333332,1495.379614289914,5.0,9.0,1.0,45.0,2.7386127875258306,52.888888888888886,104.0,23.0,476.0,30.192898355592018
5000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,14.444444444444445,20.0,10.0,130.0,5.2704627669473,2.2222222222222223,5.0,0.0,20.0,2.63523138347365,10.0,10.0,10.0,90.0,0.0,884.8888888888889,1206.0,620.0,7964.0,304.6516225315583,256.1233722222222,2293.8244,0.0,2305.11035,764.1418824833069,1279.2585944444445,2305.11035,0.0,11513.32735,1213.25893245847,5.0,9.0,1.0,45.0,2.7386127875258306,44.55555555555556,64.0,24.0,401.0,19.53913451967046
5000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.444444444444445,20.0,10.0,130.0,5.2704627669473,2.2222222222222223,5.0,0.0,20.0,2.63523138347365,10.0,10.0,10.0,90.0,0.0,886.5555555555555,1214.0,620.0,7979.0,310.64654798947595,254.65943703703704,2285.310916666667,0.0,2291.9349333333334,761.4958516647029,1272.665524074074,2291.934933333333,0.0,11453.989716666667,1207.0202014436675,5.0,9.0,1.0,45.0,2.7386127875258306,45.888888888888886,64.0,25.0,413.0,19.827029810617404
6000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11111111111111,20.0,10.0,145.0,4.166666666666667,2.2222222222222223,5.0,0.0,20.0,2.63523138347365,10.0,10.0,10.0,90.0,0.0,1002.8888888888889,1233.0,627.0,9026.0,250.39940317642757,288.94995555555556,2274.2575666666667,0.0,2600.5496000000003,751.298901388784,1370.66585,2600.5496,0.0,12335.99265,1305.822046949259,5.111111111111111,10.0,1.0,46.0,2.934469476943168,49.333333333333336,75.0,26.0,444.0,22.677080940897135
15000.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.555555555555555,21.0,10.0,140.0,5.2228132053308,2.2222222222222223,5.0,0.0,20.0,2.63523138347365,10.0,10.0,10.0,90.0,0.0,951.1111111111111,1279.0,629.0,8560.0,313.35141791782445,258.71217222222225,2230.078266666667,0.0,2328.4095500000003,739.8324346746191,1272.4988407407407,2336.69515,0.0,11452.489566666665,1207.4510090329434,5.0,9.0,1.0,45.0,2.7386127875258306,45.77777777777778,62.0,27.0,412.0,17.823985088762964
5000.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,15.333333333333334,22.0,10.0,138.0,6.324555320336759,2.2222222222222223,5.0,0.0,20.0,2.63523138347365,10.0,10.0,10.0,90.0,0.0,947.4444444444445,1328.0,635.0,8527.0,360.5957262333787,245.05517407407402,2186.957433333333,0.0,2205.4965666666662,728.2187931732029,1220.2488962962962,2205.4965666666667,0.0,10982.240066666665,1157.245643335754,5.0,9.0,1.0,45.0,2.7386127875258306,45.44444444444444,59.0,30.0,409.0,14.663825482382753
50000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.222222222222221,23.0,0.0,110.0,7.084803768944093,1.7777777777777777,6.0,0.0,16.0,2.6822461565718467,10.0,10.0,10.0,90.0,0.0,751.1111111111111,1439.0,0.0,6760.0,446.28674763106187,240.59346111111108,2047.360683333333,0.0,2165.3411499999997,678.6052839507571,1392.0411444444444,2165.34115,0.0,12528.370299999999,1044.9481581783812,5.0,9.0,1.0,45.0,2.7386127875258306,52.333333333333336,64.0,31.0,471.0,16.046806535881213
7000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,1.0,54.0,4.743416490252569,2.6666666666666665,6.0,0.0,24.0,3.1622776601683795,10.0,10.0,10.0,90.0,0.0,412.0,652.0,117.0,3708.0,279.42396103412466,219.46396851851853,1959.8329666666666,0.0,1975.1757166666666,652.6460729884599,1094.917537037037,1975.1757166666666,0.0,9854.257833333333,1038.3637788163808,5.0,9.0,1.0,45.0,2.7386127875258306,46.44444444444444,58.0,33.0,418.0,12.758439472669762
15000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,90.0,0.0,2.6666666666666665,6.0,0.0,24.0,3.1622776601683795,10.0,10.0,10.0,90.0,0.0,640.0,657.0,623.0,5760.0,16.240381768911725,163.78508518518515,1459.13835,0.0,1474.0657666666664,485.7678138567931,816.8781444444444,1474.0657666666666,0.0,7351.9033,774.6628053947447,5.0,9.0,1.0,45.0,2.7386127875258306,47.111111111111114,58.0,34.0,424.0,12.444320435890063
