Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability
1;1;0.946914184;1;0.999898162;0.999898162;1;0.994986269;0.994986269;1.0;1.0;1.0;;1.0;1.0
1;1;0.933083972;1;0.999919346;0.999919346;1;0.998602626;0.998602626;1.0;1.0;1.0;;1.0;1.0
1;1;0.942335049;1;0.999947842;0.999947842;1;0.998232922;0.998232922;1.0;1.0;1.0;;1.0;1.0
1;1;0.940380003;1;0.999866164;0.999866164;1;0.991950873;0.991950873;1.0;1.0;1.0;;1.0;1.0
1;1;0.939662349;1;0.999906823;0.999906823;1;0.998215802;0.998215802;1.0;1.0;1.0;;1.0;1.0
1;1;0.938789969;1;0.999937477;0.999937477;1;0.9984823;0.9984823;1.0;1.0;1.0;;1.0;1.0
1;1;0.938001042;1;0.999956007;0.999956007;1;0.997726257;0.997726257;1.0;1.0;1.0;;1.0;1.0
1;1;0.941973821;1;0.999925689;0.999925689;1;0.998376105;0.998376105;1.0;1.0;1.0;;1.0;1.0
1;1;0.943551976;1;0.999967625;0.999967625;1;0.998056548;0.998056548;1.0;1.0;1.0;;1.0;1.0
1;1;0.942837145;1;0.999920218;0.999920218;1;0.99893683;0.99893683;1.0;1.0;1.0;;1.0;1.0
1;1;0.946759284;1;0.999940939;0.999940939;1;0.998151256;0.998151256;1.0;1.0;1.0;;1.0;1.0
1;1;0.9355825;1;0.999892552;0.999892552;1;0.998780119;0.998780119;1.0;1.0;1.0;;1.0;1.0
1;1;0.946627225;1;0.999837635;0.999837635;1;0.998448796;0.998448796;1.0;1.0;1.0;;1.0;1.0
1;1;0.94358907;1;0.999953029;0.999953029;1;0.998570833;0.998570833;1.0;1.0;1.0;;1.0;1.0
1;1;0.949387327;1;0.999908169;0.999908169;1;0.998301873;0.998301873;1.0;1.0;1.0;;1.0;1.0
1;1;0.942013729;1;0.999933103;0.999933103;1;0.993783021;0.993783021;1.0;1.0;1.0;;1.0;1.0
1;1;0.936200255;1;0.999920622;0.999920622;1;0.998216512;0.998216512;1.0;1.0;1.0;;1.0;1.0
1;1;0.94904572;1;0.999974796;0.999974796;1;0.998087172;0.998087172;1.0;1.0;1.0;;1.0;1.0
1;1;0.947650935;1;0.999932663;0.999932663;1;0.984785397;0.984785397;1.0;1.0;1.0;;1.0;1.0
1;1;0.943173267;1;0.999888648;0.999888648;1;0.998439826;0.998439826;1.0;1.0;1.0;;1.0;1.0
1;1;0.944302904;1;0.999806215;0.999806215;1;0.997374746;0.997374746;1.0;1.0;1.0;;1.0;1.0
1;1;0.940391489;1;0.999896028;0.999896028;1;0.996559379;0.996559379;1.0;1.0;1.0;;1.0;1.0
1;1;0.940975341;1;0.999948266;0.999948266;1;0.997054802;0.997054802;1.0;1.0;1.0;;1.0;1.0
1;1;0.943506768;1;0.999862975;0.999862975;1;0.997138884;0.997138884;1.0;1.0;1.0;;1.0;1.0
1;1;0.943392047;1;0.999921537;0.999921537;1;0.993157035;0.993157035;1.0;1.0;1.0;;1.0;1.0
1;1;0.945890058;1;0.999913799;0.999913799;1;0.996284597;0.996284597;1.0;1.0;1.0;;1.0;1.0
1;1;0.943383115;1;0.999899756;0.999899756;1;0.997725106;0.997725106;1.0;1.0;1.0;;1.0;1.0
