"Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability";LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability
"209087_8;0;8;0;0.5072889;1;1;1";0.12690217391304337;0.8723142548423527;0.8723142548423527
"209120_8;1;8;0;0.60276854;1;1;1";0.10932165545455874;0.9834795954013872;0.9834795954013872
"209135_8;1;8;1;0.7026454;1;1;1";1.0;0.9738717625026083;0.9738717625026083
"210572_8;0;8;1;0.9999968;1;1;1";0.8166757197175448;0.9755769112660764;0.9755769112660764
"213411_8;1;8;0;0.7396345;1;1;1";-0.023692721954842844;0.8753379877636098;0.8753379877636098
"213672_8;1;8;0;0.9979573;1;1;1";0.8314606741573033;0.9590444211741558;0.9590444211741558
"204924_9;1;9;1;0.9894582;1;1;1";0.8563672780940333;0.9863566834299085;0.9863566834299085
"207128_9;1;9;1;0.9948053;1;1;1";0.7434086629001884;0.9710520764580328;0.9710520764580328
"207810_9;0;9;1;0.999892;1;1;1";0.8097067039106145;0.9815746230762142;0.9815746230762142
"208580_9;0;9;0;0.93404424;1;1;1";0.7829261816250664;0.9772182629829455;0.9772182629829455
"209901_9;1;9;0;0.87973803;1;1;1";0.83147804576376;0.963204580645965;0.963204580645965
"210668_9;0;9;0;0.6232958;1;1;1";0.6828445065176909;0.938534188358254;0.938534188358254
"211817_9;0;9;1;0.943829;1;1;1";0.8563672780940332;0.9774861285855246;0.9774861285855246
"212626_9;1;9;1;0.9522346;1;1;1";0.8785650623885918;0.9831520601872127;0.9831520601872127
"205182_10;0;10;1;0.6153431;1;1;1";0.8870404600533991;0.9318464357284187;0.9318464357284187
"206147_10;0;10;1;0.9714139;1;1;1";0.8870404600533991;0.967261088525077;0.967261088525077
"208055_10;0;10;0;0.9988518;1;1;1";0.8314950980392156;0.9612813075220323;0.9612813075220323
"209712_10;1;10;1;0.9717211;1;1;1";0.8870404600533991;0.938546422544274;0.938546422544274
"209859_10;0;10;1;0.98359966;1;1;1";0.8097324723247232;0.9318662264068325;0.9318662264068325
"210476_10;1;10;1;0.9990416;1;1;1";0.8097324723247232;0.9232433567802566;0.9232433567802566
"212079_10;1;10;1;0.98026973;1;1;1";0.8097324723247232;0.9395242869956747;0.9395242869956747
"213300_10;1;10;0;0.76231873;1;1;1";0.7829518547750591;0.9046037961902031;0.9046037961902031
"206411_11;0;11;0;0.99838203;1;1;1";1.0;0.6478829017561405;0.6478829017561405
"206456_11;1;11;0;0.9984229;1;1;1";-0.12804878048780477;0.9459404674194898;0.9459404674194898
"208901_11;1;11;1;0.8188233;1;1;1";-0.00046052631578974434;0.953748695610476;0.953748695610476
"209841_11;0;11;0;0.99250805;1;1;1";1.0;0.9472746951270897;0.9472746951270897
"210416_11;0;11;0;0.9860914;1;1;1";0.12348700390606127;0.9333896203683048;0.9333896203683048
"211287_11;1;11;1;0.9993788;1;1;1";0.18263636363636349;0.9206005097367943;0.9206005097367943
"213091_11;1;11;0;0.9967913;1;1;1";1.0;0.9779067124638136;0.9779067124638136
"213792_11;0;11;0;0.9979949;1;1;1";0.1895443925233643;0.9371272594041254;0.9371272594041254
"205556_12;0;12;1;0.96138644;1;1;1";1.0;0.7336153807050473;0.7336153807050473
"205954_12;1;12;0;0.82413626;1;1;1";0.7435304990757856;0.905605692532331;0.905605692532331
"206047_12;1;12;0;0.83969766;1;1;1";0.8962616822429906;0.962620092020706;0.962620092020706
"209063_12;1;12;1;0.98468286;1;1;1";0.9356447124304267;0.9252899012488875;0.9252899012488875
"209607_12;0;12;1;0.9892693;1;1;1";0.9564500941619586;0.8897609964910181;0.8897609964910181
"210617_12;0;12;0;0.96787786;1;1;1";1.0;0.14547970938179344;0.14547970938179344
"210719_12;0;12;0;0.6416586;1;1;1";0.7176434676434676;0.9726845574557482;0.9726845574557482
"211038_12;1;12;1;0.9269515;1;1;1";0.9505082932049224;0.963306758347151;0.963306758347151
"205757_13;0;13;0;0.9418118;1;1;1";1.0;0.9519397913807582;0.9519397913807582
"206489_13;1;13;0;0.9993422;1;1;1";1.0;0.8866079072822036;0.8866079072822036
"207014_13;1;13;0;0.8351784;1;1;1";1.0;0.6069381488382811;0.6069381488382811
"208754_13;1;13;1;0.99574983;1;1;1";1.0;0.9200188832676913;0.9200188832676913
"211423_13;0;13;0;0.5451194;1;1;1";0.3874570446735396;0.8701494187208797;0.8701494187208797
"212079_13;1;13;1;0.9998337;1;1;1";1.0;0.790554767871279;0.790554767871279
"212524_13;0;13;1;0.91693556;1;1;1";0.09942980202138862;0.8925052517282825;0.8925052517282825
"212554_13;0;13;1;0.781859;1;1;1";1.0;0.9243066246941332;0.9243066246941332
"204661_14;1;14;1;0.7399448;1;1;1";0.8871968415115623;0.9038315900447011;0.9038315900447011
"205217_14;1;14;1;0.958902;1;1;1";0.412252279406224;0.8223498954587151;0.8223498954587151
"207810_14;0;14;0;0.9620142;1;1;1";0.7874149659863945;0.7886982912917306;0.7886982912917306
"208052_14;1;14;1;0.82940984;1;1;1";0.49122807017543857;0.8163443423460169;0.8163443423460169
"208382_14;0;14;0;0.91229004;1;1;1";0.28385416666666663;0.8415406163367093;0.8415406163367093
"210617_14;0;14;0;0.99216026;1;1;1";0.48892674616695053;0.8487422535230603;0.8487422535230603
"211928_14;0;14;1;0.53850627;1;1;1";0.5408695652173914;0.9199146594738656;0.9199146594738656
"213672_14;1;14;1;0.99989736;1;1;1";0.5651780052540991;0.9418750798299379;0.9418750798299379
