Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability
1;1;0.9935152;1;1;1;0.796521739;0.958386361;0.958386361;1.0;1.0;1.0;;1.0;1.0
1;1;0.999958124;1;1;1;0.817050288;0.982053159;0.982053159;1.0;1.0;1.0;;1.0;1.0
1;1;0.999803448;1;1;1;0.8640040920000001;0.96506074;0.96506074;1.0;1.0;1.0;;1.0;1.0
1;1;0.999937965;1;1;1;0.848539768;0.969616755;0.969616755;1.0;1.0;1.0;;1.0;1.0
1;1;0.933250631;1;1;1;0.66678749;0.971492379;0.971492379;1.0;1.0;1.0;;1.0;1.0
1;1;0.991306759;1;1;1;0.597510633;0.928252472;0.928252472;1.0;1.0;1.0;;1.0;1.0
1;1;0.998457969;1;1;1;0.844690265;0.983823693;0.983823693;1.0;1.0;1.0;;1.0;1.0
1;1;0.987839548;1;1;1;0.717881944;0.978191524;0.978191524;1.0;1.0;1.0;;1.0;1.0
1;1;0.999377055;1;1;1;0.85670194;0.911944291;0.911944291;1.0;1.0;1.0;;1.0;1.0
1;1;0.999180841;1;1;1;0.742970123;0.988557728;0.988557728;1.0;1.0;1.0;;1.0;1.0
1;1;0.996661246;1;1;1;0.8788318140000001;0.928425304;0.928425304;1.0;1.0;1.0;;1.0;1.0
1;1;0.988536617;1;1;1;0.907348749;0.973928611;0.973928611;1.0;1.0;1.0;;1.0;1.0
1;1;0.971924311;1;1;1;0.643913043;0.982591739;0.982591739;1.0;1.0;1.0;;1.0;1.0
1;1;0.999949246;1;1;1;0.851823708;0.975017749;0.975017749;1.0;1.0;1.0;;1.0;1.0
1;1;0.993840749;1;1;1;0.83680491;0.969785638;0.969785638;1.0;1.0;1.0;;1.0;1.0
1;1;0.999958049;1;1;1;0.8393563270000001;0.982692441;0.982692441;1.0;1.0;1.0;;1.0;1.0
1;1;0.999734613;1;1;1;0.567307692;0.980692496;0.980692496;1.0;1.0;1.0;;1.0;1.0
