static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_CANCELLED-COMPLETE,agg__Activity_A_DECLINED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_CANCELLED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_DECLINED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_O_SENT_BACK-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Activity_W_Nabellen offertes-COMPLETE,agg__Activity_W_Nabellen offertes-SCHEDULE,agg__Activity_W_Nabellen offertes-START,agg__Activity_W_Valideren aanvraag-SCHEDULE,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10789.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10899.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11029.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,14.75,15.0,14.0,236.0,0.4472135954999589,4.0,4.0,4.0,64.0,0.0,10.0,10.0,10.0,160.0,0.0,902.6875,910.0,895.0,14443.0,5.582338219778472,0.9715020833333333,6.395416666666668,0.0,15.544033333333333,1.8902370026678215,8.021413541666666,15.544033333333333,0.0,128.34261666666666,5.675431623035277,8.5,16.0,1.0,136.0,4.760952285695233,258.25,261.0,256.0,4132.0,2.0493901531919403
15000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,14.75,15.0,14.0,236.0,0.4472135954999589,4.0,4.0,4.0,64.0,0.0,10.0,10.0,10.0,160.0,0.0,922.6875,937.0,896.0,14763.0,16.628163859348135,2.591252083333334,22.565266666666666,0.0,41.46003333333334,5.619029612083998,27.152776041666662,41.460033333333335,0.0,434.4444166666666,16.661943476533107,8.5,16.0,1.0,136.0,4.760952285695233,260.125,262.0,257.0,4162.0,1.8929694486000788
15000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,15.75,17.0,15.0,252.0,0.5773502691896261,4.0,4.0,4.0,64.0,0.0,10.0,10.0,10.0,160.0,0.0,965.5,1036.0,904.0,15448.0,40.8998777504286,8.203756249999998,48.216516666666664,0.0,131.26009999999997,17.13219731225161,61.29683854166667,131.2601,0.0,980.7494166666668,40.78045134790175,8.5,16.0,1.0,136.0,4.760952285695233,262.9375,270.0,259.0,4207.0,2.9090376415578163
40000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,240.0,0.0,4.0,4.0,4.0,64.0,0.0,10.0,10.0,10.0,160.0,0.0,915.5,922.0,907.0,14648.0,6.733003292241377,0.9685427083333333,10.080933333333334,0.0,15.496683333333333,2.531836363861064,8.815741666666668,15.496683333333333,0.0,141.05186666666668,6.607442300167066,8.5,16.0,1.0,136.0,4.760952285695233,261.3125,262.0,260.0,4181.0,0.7932002689527372
7000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,15.375,16.0,15.0,246.0,0.4999999999999995,4.0,4.0,4.0,64.0,0.0,10.0,10.0,10.0,160.0,0.0,952.5,999.0,908.0,15240.0,34.646789173024324,5.697120833333333,21.6398,0.0,91.15393333333333,7.369405324052048,44.19922604166666,91.15393333333333,0.0,707.1876166666666,34.63617942003759,8.5,16.0,1.0,136.0,4.760952285695233,262.0,264.0,261.0,4192.0,1.2649110640673353
8000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.875,17.0,13.0,254.0,1.4083086782851741,4.125,5.0,4.0,66.0,0.34156502553198664,10.0,10.0,10.0,160.0,0.0,985.5625,1037.0,827.0,15769.0,70.07231383839601,712.1706281249999,11309.440366666666,0.0,11394.730049999998,2825.963289880584,1470.1487760416667,11394.73005,0.0,23522.380416666667,3873.5894901342135,8.5,16.0,1.0,136.0,4.760952285695233,288.8125,445.0,262.0,4621.0,61.07505628323238
4500.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.875,20.0,11.0,254.0,2.3345235059857505,3.625,4.0,1.0,58.0,1.0246950765959597,10.0,10.0,10.0,160.0,0.0,983.5,1204.0,683.0,15736.0,137.336569541158,972.4278895833334,10266.218833333332,0.0,15558.846233333334,2801.3620865390026,3257.8225875000003,15558.846233333335,0.0,52125.161400000005,5928.330318976284,8.5,16.0,1.0,136.0,4.760952285695233,316.5625,506.0,263.0,5065.0,94.33484244964848
6000.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0,16.125,20.0,11.0,258.0,2.8017851452243803,3.4375,5.0,0.0,55.0,1.5903353943953666,10.0,10.0,10.0,160.0,0.0,1001.5,1223.0,695.0,16024.0,160.5498884044043,344.26690729166666,3403.56975,0.0,5508.2705166666665,880.5066660596715,1073.3159885416667,5508.2705166666665,0.0,17173.055816666667,1925.3713688268545,8.5,16.0,1.0,136.0,4.760952285695233,286.25,368.0,264.0,4580.0,35.06089939899812
20000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.375,21.0,10.0,262.0,2.918332857414772,3.5,4.0,0.0,56.0,1.3662601021279464,10.0,10.0,10.0,160.0,0.0,1017.875,1273.0,614.0,16286.0,176.18054186922384,874.7925385416667,10294.894566666666,0.0,13996.680616666667,2672.6080613289096,3059.892847916666,13996.680616666668,0.0,48958.28556666666,5511.10743619827,8.5,16.0,1.0,136.0,4.760952285695233,316.9375,494.0,266.0,5071.0,89.80457950461098
6500.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,9.0,0.0,0.0,0.0,16.375,17.0,7.0,262.0,2.5,3.75,4.0,0.0,60.0,1.0,10.0,10.0,10.0,160.0,0.0,1010.5625,1065.0,435.0,16169.0,154.58243485812562,233.34979479166662,3689.501016666666,0.0,3733.596716666666,921.6547920060996,259.34091979166664,3733.5967166666665,0.0,4149.454716666666,926.6499633994576,8.5,16.0,1.0,136.0,4.760952285695233,273.6875,361.0,267.0,4379.0,23.291539951951094
20000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,17.125,18.0,17.0,274.0,0.34156502553198664,3.625,4.0,1.0,58.0,1.0246950765959597,10.0,10.0,10.0,160.0,0.0,1035.25,1097.0,1022.0,16564.0,24.084573209145017,364.64114166666667,5825.3111,0.0,5834.258266666667,1456.1789986012461,732.8115114583335,5834.258266666668,0.0,11724.984183333336,1991.3620969806377,8.5,16.0,1.0,136.0,4.760952285695233,283.25,373.0,269.0,4532.0,35.05139084258998
20000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,272.0,0.0,4.0,4.0,4.0,64.0,0.0,10.0,10.0,10.0,160.0,0.0,1043.875,1061.0,1026.0,16702.0,14.018440236583606,2.210690625,12.81855,0.0,35.37105,3.8215551242673,18.028528125,35.37105,0.0,288.45645,14.111907778748963,8.5,16.0,1.0,136.0,4.760952285695233,269.25,271.0,268.0,4308.0,1.1832159566199316
20000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.875,17.0,16.0,270.0,0.34156502553198664,3.75,4.0,2.0,60.0,0.6831300510639732,10.0,10.0,10.0,160.0,0.0,1060.625,1078.0,965.0,16970.0,37.29141992469575,443.59517500000004,7086.178000000001,0.0,7097.522800000001,1771.3558192334249,891.6757031249999,7097.5228,0.0,14266.811249999999,2422.194163091361,8.5,16.0,1.0,136.0,4.760952285695233,285.125,398.0,269.0,4562.0,44.06188829362627
3100.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6875,22.0,18.0,299.0,1.3022416570411708,3.625,4.0,1.0,58.0,1.0246950765959597,10.0,10.0,10.0,160.0,0.0,1143.9375,1323.0,1094.0,18303.0,80.07535513502263,374.34258125,5855.837733333334,0.0,5989.4813,1461.9980197786203,770.2637302083333,5989.4813,0.0,12324.219683333333,2036.7725414564377,8.5625,17.0,1.0,137.0,4.871259248558494,285.4375,379.0,270.0,4567.0,36.272981221105425
10000.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.25,19.0,18.0,292.0,0.44721359549995815,4.0,4.0,4.0,64.0,0.0,10.0,10.0,10.0,160.0,0.0,1140.5,1194.0,1096.0,18248.0,35.98888717368179,636.1453281250001,10134.03245,0.0,10178.325250000002,2532.7811872668385,2564.9723260416667,10178.32525,0.0,41039.55721666667,4539.511791146512,8.5,16.0,1.0,136.0,4.760952285695233,314.875,439.0,271.0,5038.0,73.88357959204018
8000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6875,19.0,18.0,299.0,0.47871355387816766,4.0,4.0,4.0,64.0,0.0,10.0,10.0,10.0,160.0,0.0,1145.5625,1164.0,1114.0,18329.0,20.431899079625445,3.1391656250000004,24.9059,0.0,50.22665000000001,6.28952338957845,31.834313541666667,50.22665,0.0,509.34901666666667,20.421108971271043,8.5,16.0,1.0,136.0,4.760952285695233,275.4375,277.0,272.0,4407.0,2.096624270901512
8000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8125,21.0,11.0,237.0,4.578482281280556,4.5625,5.0,4.0,73.0,0.5123475382979802,10.0,10.0,10.0,160.0,0.0,920.4375,1288.0,672.0,14727.0,275.52494593654006,63.54959270833334,823.4165166666667,0.0,1016.7934833333335,206.68453281665015,608.5117843749999,1016.7934833333335,0.0,9736.188549999999,471.2119342018585,8.5,16.0,1.0,136.0,4.760952285695233,284.6875,289.0,274.0,4555.0,5.895973202110086
16000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8125,21.0,11.0,237.0,4.578482281280556,4.5625,5.0,4.0,73.0,0.5123475382979802,10.0,10.0,10.0,160.0,0.0,921.6875,1289.0,677.0,14747.0,277.06983927041455,63.303440625,827.2737666666667,0.0,1012.85505,207.5667206919411,604.1502958333333,1012.85505,0.0,9666.404733333333,469.4463124512086,8.5,16.0,1.0,136.0,4.760952285695233,285.0625,290.0,275.0,4561.0,5.697587208634882
25000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.25,21.0,11.0,244.0,4.312771730569562,4.5625,5.0,4.0,73.0,0.5123475382979802,10.0,10.0,10.0,160.0,0.0,937.0625,1290.0,680.0,14993.0,267.75323683073054,64.12220520833334,829.9192,0.0,1025.9552833333335,207.58499621308044,608.1853583333333,1025.9552833333332,0.0,9730.965733333333,478.131996586401,8.5,16.0,1.0,136.0,4.760952285695233,285.6875,291.0,276.0,4571.0,5.700511672940712
15000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,19.0,304.0,0.0,4.0,4.0,4.0,64.0,0.0,10.0,10.0,10.0,160.0,0.0,1165.4375,1195.0,1156.0,18647.0,9.437293044088415,632.4007864583333,10105.456083333333,0.0,10118.412583333333,2526.1486096481217,639.2479604166666,10118.412583333333,0.0,10227.967366666666,2527.7826862312904,8.5,16.0,1.0,136.0,4.760952285695233,287.5625,438.0,277.0,4601.0,40.11976861016689
5000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,21.0,19.0,312.0,0.6324555320336751,4.0,4.0,4.0,64.0,0.0,10.0,10.0,10.0,160.0,0.0,1205.0625,1307.0,1194.0,19281.0,27.348293670111545,637.0193072916667,10184.30925,0.0,10192.308916666667,2545.944120847055,640.8895885416666,10192.308916666667,0.0,10254.233416666666,2547.047056415706,8.5,16.0,1.0,136.0,4.760952285695233,290.0625,437.0,280.0,4641.0,39.185828645910604
8000.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0625,21.0,11.0,305.0,3.193091500933434,1.625,5.0,0.0,26.0,2.1870832936432336,10.0,10.0,10.0,160.0,0.0,1154.75,1270.0,668.0,18476.0,191.27658856570335,266.1638791666666,3404.8386166666664,0.0,4258.622066666666,862.587244622695,2765.5185031250003,4258.622066666667,0.0,44248.296050000004,2003.7601406173706,8.5,16.0,1.0,136.0,4.760952285695233,324.5625,348.0,284.0,5193.0,31.279319579129815
