static__AMOUNT_REQ,agg__Activity_A_ACCEPTED-COMPLETE,agg__Activity_A_FINALIZED-COMPLETE,agg__Activity_A_PARTLYSUBMITTED-COMPLETE,agg__Activity_A_PREACCEPTED-COMPLETE,agg__Activity_A_SUBMITTED-COMPLETE,agg__Activity_O_CREATED-COMPLETE,agg__Activity_O_SELECTED-COMPLETE,agg__Activity_O_SENT-COMPLETE,agg__Activity_W_Afhandelen leads-COMPLETE,agg__Activity_W_Afhandelen leads-SCHEDULE,agg__Activity_W_Afhandelen leads-START,agg__Activity_W_Beoordelen fraude-COMPLETE,agg__Activity_W_Beoordelen fraude-SCHEDULE,agg__Activity_W_Beoordelen fraude-START,agg__Activity_W_Completeren aanvraag-COMPLETE,agg__Activity_W_Completeren aanvraag-SCHEDULE,agg__Activity_W_Completeren aanvraag-START,agg__Activity_W_Nabellen offertes-SCHEDULE,agg__Resource_10138.0,agg__Resource_10188.0,agg__Resource_10228.0,agg__Resource_10609.0,agg__Resource_10629.0,agg__Resource_10779.0,agg__Resource_10809.0,agg__Resource_10859.0,agg__Resource_10861.0,agg__Resource_10862.0,agg__Resource_10863.0,agg__Resource_10880.0,agg__Resource_10881.0,agg__Resource_10889.0,agg__Resource_10909.0,agg__Resource_10910.0,agg__Resource_10912.0,agg__Resource_10913.0,agg__Resource_10914.0,agg__Resource_10929.0,agg__Resource_10931.0,agg__Resource_10932.0,agg__Resource_10933.0,agg__Resource_10935.0,agg__Resource_10939.0,agg__Resource_10971.0,agg__Resource_10972.0,agg__Resource_10982.0,agg__Resource_11000.0,agg__Resource_11001.0,agg__Resource_11002.0,agg__Resource_11003.0,agg__Resource_11009.0,agg__Resource_11019.0,agg__Resource_11049.0,agg__Resource_11111.0,agg__Resource_11119.0,agg__Resource_11120.0,agg__Resource_11121.0,agg__Resource_11122.0,agg__Resource_11169.0,agg__Resource_11179.0,agg__Resource_11180.0,agg__Resource_11181.0,agg__Resource_11189.0,agg__Resource_112.0,agg__Resource_11200.0,agg__Resource_11201.0,agg__Resource_11202.0,agg__Resource_11203.0,agg__Resource_11259.0,agg__Resource_other,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
5000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,15.727272727272727,16.0,15.0,173.0,0.46709936649691386,5.0,5.0,5.0,55.0,0.0,10.0,10.0,10.0,110.0,0.0,975.2727272727273,1017.0,909.0,10728.0,44.93126063019127,9.821272727272726,71.45705,0.0,108.03399999999999,22.623482201451747,66.32545757575758,108.03399999999999,0.0,729.5800333333334,45.012128738039635,6.0,11.0,1.0,66.0,3.3166247903554,17.727272727272727,18.0,17.0,195.0,0.46709936649691347
10000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.09090909090909,17.0,15.0,177.0,0.9438798074485392,5.0,5.0,5.0,55.0,0.0,10.0,10.0,10.0,110.0,0.0,997.1818181818181,1070.0,914.0,10969.0,71.57627844728752,14.123525757575756,72.55111666666667,0.0,155.35878333333332,27.188412644545398,82.99273787878789,155.35878333333332,0.0,912.9201166666668,71.54393697869206,6.0,11.0,1.0,66.0,3.3166247903554,18.454545454545453,19.0,18.0,203.0,0.5222329678670941
32000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.454545454545453,17.0,16.0,181.0,0.5222329678670941,5.0,5.0,5.0,55.0,0.0,10.0,10.0,10.0,110.0,0.0,1002.7272727272727,1021.0,975.0,11030.0,22.271465641447627,4.222715151515152,33.47385,0.0,46.44986666666667,10.01173300270586,28.088234848484845,46.44986666666666,0.0,308.9705833333333,22.309342026615784,6.0,11.0,1.0,66.0,3.3166247903554,18.0,18.0,18.0,198.0,0.0
5000.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,15.090909090909092,20.0,10.0,166.0,4.2767872393783035,2.090909090909091,5.0,0.0,23.0,2.3432688900143517,10.0,10.0,10.0,110.0,0.0,920.7272727272727,1206.0,616.0,10128.0,254.14487636349892,363.01165,2290.0966166666667,0.0,3993.12815,727.7540279938883,1940.8991984848485,3993.12815,0.0,21349.891183333333,1647.590221036375,6.0,11.0,1.0,66.0,3.3166247903554,62.63636363636363,109.0,23.0,689.0,34.6533482574851
5000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,0.0,0.0,0.0,13.636363636363637,20.0,10.0,150.0,5.04524979109513,1.8181818181818181,5.0,0.0,20.0,2.522624895547565,10.0,10.0,10.0,110.0,0.0,838.7272727272727,1206.0,620.0,9226.0,291.20099275555043,209.55589848484848,2293.8244,0.0,2305.114883333333,691.2774224749157,1465.7775606060607,2305.114883333333,0.0,16123.553166666667,1161.8110634720622,6.0,11.0,1.0,66.0,3.3166247903554,47.36363636363637,64.0,24.0,521.0,18.559486670017183
5000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.636363636363637,20.0,10.0,150.0,5.04524979109513,1.8181818181818181,5.0,0.0,20.0,2.522624895547565,10.0,10.0,10.0,110.0,0.0,839.1818181818181,1214.0,620.0,9231.0,297.1702603497928,208.35808636363637,2285.310916666667,0.0,2291.93895,688.8487717197194,1457.9876348484847,2291.93895,0.0,16037.863983333333,1155.648053183784,6.0,11.0,1.0,66.0,3.3166247903554,48.81818181818182,64.0,25.0,537.0,18.893481319323776
6000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,15.909090909090908,20.0,10.0,175.0,3.753785967647741,1.8181818181818181,5.0,0.0,20.0,2.522624895547565,10.0,10.0,10.0,110.0,0.0,993.8181818181819,1233.0,627.0,10932.0,224.87143801817885,236.41521363636366,2274.2575666666667,0.0,2600.5673500000003,682.071500640001,1594.282690909091,2600.56735,0.0,17537.1096,1269.5114051353203,6.0,11.0,1.0,66.0,3.3166247903554,53.45454545454545,75.0,26.0,588.0,22.259216681472132
15000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,14.909090909090908,21.0,10.0,164.0,4.887832760120696,1.8181818181818181,5.0,0.0,20.0,2.522624895547565,10.0,10.0,10.0,110.0,0.0,911.9090909090909,1279.0,629.0,10031.0,293.5276663435508,212.50027272727277,2230.078266666667,0.0,2337.5030000000006,669.6680836402634,1466.0625196969695,2337.5029999999997,0.0,16126.687716666664,1162.6743001234768,6.0,11.0,1.0,66.0,3.3166247903554,48.54545454545455,62.0,27.0,534.0,17.09013537900526
5000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,14.363636363636363,22.0,10.0,158.0,6.054299749314157,1.8181818181818181,5.0,0.0,20.0,2.522624895547565,10.0,10.0,10.0,110.0,0.0,893.9090909090909,1328.0,635.0,9833.0,343.81723474702505,200.5009151515151,2186.957433333333,0.0,2205.5100666666663,658.8385571859479,1399.386065151515,2205.5100666666667,0.0,15393.246716666665,1109.1528764281322,6.0,11.0,1.0,66.0,3.3166247903554,47.72727272727273,59.0,30.0,525.0,14.064785167864521
50000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,12.181818181818182,23.0,0.0,134.0,6.3374787071544745,1.4545454545454546,6.0,0.0,16.0,2.5045413298101655,10.0,10.0,10.0,110.0,0.0,752.3636363636364,1439.0,0.0,8276.0,399.1930041288982,200.54745303030302,2047.360683333333,0.0,2206.021983333333,613.4749302600912,1538.8036060606057,2206.021983333333,0.0,16926.839666666663,990.0311489058138,6.0,11.0,1.0,66.0,3.3166247903554,54.09090909090909,64.0,31.0,595.0,14.87584986113093
7000.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7272727272727275,10.0,1.0,74.0,4.540724811985617,2.1818181818181817,6.0,0.0,24.0,3.027149874657078,10.0,10.0,10.0,110.0,0.0,455.6363636363636,652.0,117.0,5012.0,268.11873217933606,179.56180757575757,1959.8329666666666,0.0,1975.1798833333332,590.4564508814245,1254.964893939394,1975.1798833333328,0.0,13804.613833333333,994.6630053246962,6.0,11.0,1.0,66.0,3.3166247903554,48.36363636363637,58.0,33.0,532.0,12.184192441624745
