Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability
1045_8;0;8;1;0.9999986778280878;1.0;1.0;1.0;0.42015203613612506;0.7372806802133167;0.7372806802133167
1048_11;0;11;0;0.9983010066530312;1.0;1.0;1.0;0.4742268041237112;0.8306175782505545;0.8306175782505545
1048_4;0;4;0;0.9998007255172576;1.0;1.0;1.0;0.44885361552028225;0.8264216050668984;0.8264216050668984
1049_9;1;9;1;0.9999955312029238;1.0;1.0;1.0;0.44659580325927395;0.822594131521934;0.822594131521934
1054_14;1;14;1;0.9991521731399948;1.0;1.0;1.0;0.439297664254245;0.7506508955925386;0.7506508955925386
1055_7;1;7;1;0.9860738068602818;1.0;1.0;1.0;0.4157848324514991;0.7616995289300315;0.7616995289300315
1056_10;0;10;0;0.9932708198498909;1.0;1.0;1.0;0.44170282826778984;0.7331980263842366;0.7331980263842366
1056_4;0;4;0;0.9999881569945508;1.0;1.0;1.0;0.47410365012520383;0.20934313087766232;0.20934313087766232
1059_14;1;14;1;0.7796390267861232;1.0;1.0;1.0;0.46375936645477456;0.6459254337277591;0.6459254337277591
1064_5;1;5;1;0.996834451491358;1.0;1.0;1.0;0.45341569929368786;0.7385658963874691;0.7385658963874691
1065_2;0;2;0;0.9999969239897459;1.0;1.0;1.0;0.44150499706055246;-1.7153624094682263;-1.7153624094682263
1066_12;1;12;1;0.997633245595156;1.0;1.0;1.0;0.46061912833354246;0.7576958030973723;0.7576958030973723
1069_2;0;2;1;0.744544155994667;1.0;1.0;1.0;0.4533152226478889;0.8005131624111015;0.8005131624111015
1070_7;0;7;0;0.6859197534737702;1.0;1.0;1.0;0.44227073036792974;0.5642005248935078;0.5642005248935078
1071_10;1;10;1;0.9997529310593803;1.0;1.0;1.0;0.4386955427420831;0.6864502409751481;0.6864502409751481
1071_11;1;11;1;0.9999146366782624;1.0;1.0;1.0;0.4498108330494779;0.6097581002153072;0.6097581002153072
1072_13;1;13;1;0.9999999915965064;1.0;1.0;1.0;0.4639175257731959;0.8244898064917132;0.8244898064917132
1074_14;0;14;1;0.9999988654603318;1.0;1.0;1.0;0.47753821434775057;0.5213761987860883;0.5213761987860883
1074_2;0;2;1;0.9999995235723962;1.0;1.0;1.0;0.45341569929368786;0.7079584715506405;0.7079584715506405
1081_9;1;9;0;0.9735835644286328;1.0;1.0;1.0;0.48400412796697634;0.8052298368572011;0.8052298368572011
1085_10;1;10;1;0.99865361444741;1.0;1.0;1.0;0.4431370270296444;0.6331814411148413;0.6331814411148413
1085_6;1;6;1;0.9980055073202307;1.0;1.0;1.0;0.448702712382655;0.7955898132930768;0.7955898132930768
1089_4;0;4;0;0.9999071450542242;1.0;1.0;1.0;0.45310557903334636;0.7879817478517099;0.7879817478517099
1094_7;1;7;1;0.9999881881501052;1.0;1.0;1.0;0.43179800419048975;0.7777526670717982;0.7777526670717982
1096_10;0;10;1;0.9999969539601752;1.0;1.0;1.0;0.4432989690721648;0.7507903548824826;0.7507903548824826
1097_3;1;3;1;0.9999937888062188;1.0;1.0;1.0;0.4566568415071558;0.6098737808915582;0.6098737808915582
1100_12;1;12;1;0.9999999993894366;1.0;1.0;1.0;0.4461565380338768;0.7111358524865319;0.7111358524865319
1100_14;1;14;1;0.9999999998545029;1.0;1.0;1.0;0.44227073036792974;0.5993596981959545;0.5993596981959545
1104_5;1;5;1;0.9667290744374144;1.0;1.0;1.0;0.4339027851982967;0.7976893250712325;0.7976893250712325
1105_14;0;14;0;0.6568784626009139;1.0;1.0;1.0;0.44914443432931883;0.47235668359052674;0.47235668359052674
1106_9;0;9;0;0.8761449059307045;1.0;1.0;1.0;0.4458459179937764;0.6335912826800649;0.6335912826800649
1110_13;0;13;0;0.5779740734413886;1.0;1.0;1.0;0.4776010346913886;0.7886415788314584;0.7886415788314584
1118_6;0;6;0;0.9848983811839674;1.0;1.0;1.0;0.4564833971875355;0.7205290866527003;0.7205290866527003
1119_6;1;6;1;0.996686711135893;1.0;1.0;1.0;0.4637218561230093;0.8311029453959238;0.8311029453959238
1120_8;1;8;1;0.9838828292212268;1.0;1.0;1.0;0.46375936645477456;-1.2784170098341665;-1.2784170098341665
1121_2;1;2;1;0.999999823709942;1.0;1.0;1.0;0.47784594983676554;0.6957297415210635;0.6957297415210635
1121_4;1;4;1;0.9999995479265544;1.0;1.0;1.0;0.4637218561230093;0.7636037228123564;0.7636037228123564
1123_5;0;5;0;0.996789198714792;1.0;1.0;1.0;0.47087223137470247;0.6827253914542649;0.6827253914542649
1135_12;0;12;0;0.9763119764772584;1.0;1.0;1.0;0.47087223137470247;0.7934471717596998;0.7934471717596998
1135_9;0;9;0;0.9792503153396228;1.0;1.0;1.0;0.4991542680932105;0.715324096067053;0.715324096067053
1138_13;0;13;0;0.5774455057401078;1.0;1.0;1.0;0.48808265202187584;0.6629688728725929;0.6629688728725929
1139_6;1;6;1;0.999999757513946;1.0;1.0;1.0;0.5020558275997438;0.6747633841099806;0.6747633841099806
1140_6;0;6;0;0.9989254641880796;1.0;1.0;1.0;0.49473684210526325;0.6346095477135143;0.6346095477135143
913_12;1;12;1;0.999958949663362;1.0;1.0;1.0;0.4974407810622059;0.7615690923537718;0.7615690923537718
913_5;1;5;1;0.9999806284489998;1.0;1.0;1.0;0.5014832464429239;0.6642626049276421;0.6642626049276421
915_9;1;9;1;0.9715706184790506;1.0;1.0;1.0;0.5043484608671704;0.6049377730568368;0.6049377730568368
917_4;1;4;1;0.9999999969683112;1.0;1.0;1.0;0.4989473684210527;0.7635518946540288;0.7635518946540288
918_13;1;13;1;0.99832728688358;1.0;1.0;1.0;0.5103204611665529;0.6686565690748294;0.6686565690748294
918_2;1;2;1;0.999997979323231;1.0;1.0;1.0;0.5006251587970207;0.7718120161696644;0.7718120161696644
921_8;0;8;1;0.999999702146132;1.0;1.0;1.0;0.5144527779499577;0.32638551258894144;0.32638551258894144
926_10;1;10;1;0.999179242243728;1.0;1.0;1.0;0.49122861022468034;-0.07210921043881857;-0.07210921043881857
926_7;1;7;1;0.9660481036052414;1.0;1.0;1.0;0.496446289832979;0.6191282550918383;0.6191282550918383
930_10;1;10;1;0.6595527816262645;1.0;1.0;1.0;0.4974407810622059;0.05940063238596638;0.05940063238596638
932_5;0;5;0;0.9731253240256024;1.0;1.0;1.0;0.49664387302338353;0.6382209188129044;0.6382209188129044
934_10;0;10;0;0.6956267851033575;1.0;1.0;1.0;0.4935513637631709;0.6865706518773647;0.6865706518773647
934_11;0;11;1;0.5571550063153913;1.0;1.0;1.0;0.4935513637631709;0.6591948385272854;0.6591948385272854
934_13;0;13;1;0.9177285074267764;1.0;1.0;1.0;0.49784330135839827;0.0847709699181537;0.0847709699181537
934_14;0;14;1;0.9748363249593932;1.0;1.0;1.0;0.49531129284636766;-1.2232765937200263;-1.2232765937200263
934_3;0;3;0;0.5127993400799187;1.0;1.0;1.0;0.5052631578947369;0.6818165198678273;0.6818165198678273
936_12;0;12;0;0.999979891017759;1.0;1.0;1.0;0.49373698796343524;0.41899610405574494;0.41899610405574494
942_11;1;11;1;0.9999992956822276;1.0;1.0;1.0;0.49550400005472495;0.4803040249880728;0.4803040249880728
942_3;1;3;1;0.9999999983565324;1.0;1.0;1.0;0.5001999200319871;0.36115859484251134;0.36115859484251134
944_2;0;2;0;0.8900546283590673;1.0;1.0;1.0;0.5076073606148441;0.747204141049489;0.747204141049489
951_7;1;7;1;0.9999996718511744;1.0;1.0;1.0;0.501267541223619;0.6153007742677361;0.6153007742677361
958_7;0;7;0;0.9998680247368136;1.0;1.0;1.0;0.4960859067555632;0.6729565391802748;0.6729565391802748
960_8;1;8;1;0.5819806551543362;1.0;1.0;1.0;0.4999892701560119;0.7596310382030531;0.7596310382030531
972_10;0;10;1;0.997019893430684;1.0;1.0;1.0;0.49410996355854775;0.6758477874804888;0.6758477874804888
973_5;0;5;0;0.999999997011188;1.0;1.0;1.0;0.4897675598122694;0.7243516178422531;0.7243516178422531
974_3;0;3;1;0.9909429500517709;1.0;1.0;1.0;0.49784330135839827;-34.70545423942416;-34.70545423942416
975_12;0;12;0;0.9997492528874076;1.0;1.0;1.0;0.49140539496555713;0.6311026851133985;0.6311026851133985
975_6;0;6;0;0.9965835472944472;1.0;1.0;1.0;0.5073684210526316;-0.5377181256559591;-0.5377181256559591
977_5;1;5;1;0.9999100675440622;1.0;1.0;1.0;0.5054940874844358;0.36288176874294165;0.36288176874294165
978_2;1;2;1;0.922646775713172;1.0;1.0;1.0;0.4892594261679436;0.15336429735247603;0.15336429735247603
979_3;0;3;1;0.9980598021799412;1.0;1.0;1.0;0.5061924746298367;0.6487378406045585;0.6487378406045585
980_13;1;13;1;0.9989511658980748;1.0;1.0;1.0;0.4945465558276474;0.7235498791783561;0.7235498791783561
981_9;1;9;1;0.9579681156479948;1.0;1.0;1.0;0.5001999200319871;0.7470757170034943;0.7470757170034943
990_8;1;8;1;0.9955424795197456;1.0;1.0;1.0;0.5103204611665529;0.7269463901710076;0.7269463901710076
996_7;0;7;1;0.600614642535433;1.0;1.0;1.0;0.5001999200319871;0.5381822843675568;0.5381822843675568
998_11;1;11;1;0.9999998192589492;1.0;1.0;1.0;0.5066574187483504;-0.4051948656214923;-0.4051948656214923
