static__Work_Order_Qty,static__Part_Desc__Adjusting Nut,static__Part_Desc__Ballnut,static__Part_Desc__Barrel,static__Part_Desc__Bearing,static__Part_Desc__Cable Head,static__Part_Desc__Cast,static__Part_Desc__Clamp,static__Part_Desc__Compound Dies,static__Part_Desc__Cutting Wheel,static__Part_Desc__Drill,static__Part_Desc__Drum,static__Part_Desc__Electrical Contact,static__Part_Desc__Fastener,static__Part_Desc__Flange,static__Part_Desc__Flange Bolt,static__Part_Desc__Gauge,static__Part_Desc__Hinge,static__Part_Desc__Housing,static__Part_Desc__Locker,static__Part_Desc__O-Ring,static__Part_Desc__Piston,static__Part_Desc__Plug,static__Part_Desc__Punch Holder,static__Part_Desc__Punch Plate,static__Part_Desc__Ring,static__Part_Desc__Slip Ring Adapter,static__Part_Desc__Socket,static__Part_Desc__Spindle,static__Part_Desc__Spinner,static__Part_Desc__Spur Gear,static__Part_Desc__Tube,static__Part_Desc__Wheel Shaft,static__Part_Desc__other,static__Rework_missing,agg__Activity_Final Inspection Q.C.,agg__Activity_Flat Grinding - Machine 11,agg__Activity_Grinding Rework - Machine 27,agg__Activity_Lapping - Machine 1,agg__Activity_Laser Marking - Machine 7,agg__Activity_Milling - Machine 16,agg__Activity_Packing,agg__Activity_Round Grinding - Machine 12,agg__Activity_Round Grinding - Machine 2,agg__Activity_Round Grinding - Machine 3,agg__Activity_Round Grinding - Manual,agg__Activity_Round Grinding - Q.C.,agg__Activity_Turn & Mill. & Screw Assem - Machine 10,agg__Activity_Turning & Milling - Machine 10,agg__Activity_Turning & Milling - Machine 4,agg__Activity_Turning & Milling - Machine 5,agg__Activity_Turning & Milling - Machine 6,agg__Activity_Turning & Milling - Machine 8,agg__Activity_Turning & Milling - Machine 9,agg__Activity_Turning & Milling Q.C.,agg__Activity_Turning - Machine 8,agg__Activity_Turning - Machine 9,agg__Activity_Turning Q.C.,agg__Activity_other,agg__Resource_ID0937,agg__Resource_ID0997,agg__Resource_ID0998,agg__Resource_ID3846,agg__Resource_ID4132,agg__Resource_ID4163,agg__Resource_ID4167,agg__Resource_ID4219,agg__Resource_ID4287,agg__Resource_ID4326,agg__Resource_ID4355,agg__Resource_ID4385,agg__Resource_ID4429,agg__Resource_ID4445,agg__Resource_ID4491,agg__Resource_ID4493,agg__Resource_ID4528,agg__Resource_ID4529,agg__Resource_ID4618,agg__Resource_ID4641,agg__Resource_ID4718,agg__Resource_ID4794,agg__Resource_ID4820,agg__Resource_ID4872,agg__Resource_ID4882,agg__Resource_ID4932,agg__Resource_other,agg__Report_Type_B,agg__Report_Type_D,agg__Report_Type_S,agg__Resource.1_Machine 1 - Lapping,agg__Resource.1_Machine 10 - Grinding,agg__Resource.1_Machine 11 - Grinding,agg__Resource.1_Machine 12 - Grinding,agg__Resource.1_Machine 15 - Turning,agg__Resource.1_Machine 16 - Milling,agg__Resource.1_Machine 2 - Round Grinding,agg__Resource.1_Machine 27 - Grinding,agg__Resource.1_Machine 3 - Round Grinding,agg__Resource.1_Machine 4 - Turning & Milling,agg__Resource.1_Machine 5 - Turning & Milling,agg__Resource.1_Machine 6 - Turning & Milling,agg__Resource.1_Machine 7- Laser Marking,agg__Resource.1_Machine 8 - Turning & Milling,agg__Resource.1_Machine 9 - Turning & Milling,agg__Resource.1_Packing,agg__Resource.1_Quality Check 1,agg__Resource.1_other,agg__Qty_Completed_mean,agg__Qty_Completed_max,agg__Qty_Completed_min,agg__Qty_Completed_sum,agg__Qty_Completed_std,agg__Qty_for_MRB_mean,agg__Qty_for_MRB_max,agg__Qty_for_MRB_min,agg__Qty_for_MRB_sum,agg__Qty_for_MRB_std,agg__activity_duration_mean,agg__activity_duration_max,agg__activity_duration_min,agg__activity_duration_sum,agg__activity_duration_std,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,7.0,12.0,0.0,35.0,5.958187643906492,0.0,0.0,0.0,0.0,0.0,128.2,206.0,60.0,641.0,64.04451576833102,9.0,23.0,1.0,45.0,8.631338250816034,0.8,1.0,0.0,4.0,0.4472135954999579,3.0,3.0,3.0,15.0,0.0,562.8,1439.0,75.0,2814.0,538.5547325945619,124.8,317.0,0.0,624.0,117.56997916134884,275.8,624.0,0.0,1379.0,271.8403943493314,3.0,5.0,1.0,15.0,1.5811388300841898,20.0,21.0,19.0,100.0,0.7071067811865476
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.8,11.0,0.0,24.0,5.674504383644442,0.0,0.0,0.0,0.0,0.0,219.2,321.0,90.0,1096.0,96.0583156212933,14.0,17.0,12.0,70.0,2.1213203435596424,2.4,6.0,0.0,12.0,3.286335345030997,3.0,3.0,3.0,15.0,0.0,887.2,1079.0,734.0,4436.0,138.8729635314232,323.8,1095.0,0.0,1619.0,445.72659781529757,974.2,1619.0,0.0,4871.0,763.29135983581,3.0,5.0,1.0,15.0,1.5811388300841898,17.6,18.0,17.0,88.0,0.547722557505166
290.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,15.6,61.0,0.0,78.0,25.715753926338618,0.0,0.0,0.0,0.0,0.0,241.2,634.0,45.0,1206.0,250.52684486896808,12.8,20.0,6.0,64.0,5.718391382198319,3.6,6.0,0.0,18.0,3.286335345030997,3.0,3.0,3.0,15.0,0.0,792.8,1208.0,403.0,3964.0,340.76780951257706,201.2,635.0,0.0,1006.0,260.1791690354937,454.8,1006.0,0.0,2274.0,482.0069501573603,3.0,5.0,1.0,15.0,1.5811388300841898,18.2,19.0,18.0,91.0,0.44721359549995815
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.2,3.0,0.0,6.0,1.3038404810405297,0.0,0.0,0.0,0.0,0.0,213.4,483.0,100.0,1067.0,163.92772797791105,16.6,22.0,8.0,83.0,5.176871642217915,1.8,3.0,1.0,9.0,0.8366600265340756,3.0,3.0,3.0,15.0,0.0,1031.2,1326.0,520.0,5156.0,302.5850293719106,466.0,1478.0,0.0,2330.0,619.7963375174138,1113.2,2330.0,0.0,5566.0,1047.2925570250177,3.0,5.0,1.0,15.0,1.5811388300841898,20.4,21.0,20.0,102.0,0.5477225575051664
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,4.4,14.0,0.0,22.0,6.107372593840988,0.0,0.0,0.0,0.0,0.0,303.2,587.0,46.0,1516.0,238.38141706097812,10.8,20.0,6.0,54.0,5.540758070878027,3.2,4.0,3.0,16.0,0.44721359549995787,1.0,1.0,1.0,5.0,0.0,670.6,1229.0,378.0,3353.0,341.3843874578918,279.6,589.0,0.0,1398.0,257.6670332037065,538.6,1398.0,0.0,2693.0,566.2078240363692,3.0,5.0,1.0,15.0,1.5811388300841898,33.2,34.0,33.0,166.0,0.44721359549995865
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,12.0,20.0,0.0,60.0,10.099504938362077,0.0,0.0,0.0,0.0,0.0,81.6,180.0,25.0,408.0,59.66824951345565,11.4,19.0,1.0,57.0,7.26636084983398,1.4,2.0,1.0,7.0,0.5477225575051662,1.0,1.0,1.0,5.0,0.0,711.8,1163.0,60.0,3559.0,444.9906740595807,197.2,403.0,0.0,986.0,177.41815014253757,370.8,986.0,0.0,1854.0,414.3243898203436,3.0,5.0,1.0,15.0,1.5811388300841898,34.6,36.0,33.0,173.0,1.5165750888103107
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,14.0,35.0,0.0,70.0,15.921683328090658,0.0,0.0,0.0,0.0,0.0,123.2,332.0,1.0,616.0,144.94033255101908,8.8,15.0,0.0,44.0,5.718391382198319,5.2,6.0,4.0,26.0,1.0954451150103321,2.0,2.0,2.0,10.0,0.0,562.4,955.0,42.0,2812.0,347.5266896225382,758.6,2556.0,0.0,3793.0,1039.1548489036657,2248.4,3793.0,0.0,11242.0,1752.8510490055908,3.0,5.0,1.0,15.0,1.5811388300841898,28.2,31.0,27.0,141.0,1.6431676725154987
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.4,4.0,0.0,12.0,2.1908902300206643,0.0,0.0,0.0,0.0,0.0,47.4,60.0,35.0,237.0,11.013627921806693,13.0,20.0,1.0,65.0,8.215838362577491,1.8,4.0,0.0,9.0,1.7888543819998317,1.0,1.0,1.0,5.0,0.0,816.4,1245.0,60.0,4082.0,511.38762206373355,926.0,2702.0,0.0,4630.0,1092.5083523708183,2218.4,4630.0,0.0,11092.0,2106.951660575059,3.0,5.0,1.0,15.0,1.5811388300841898,16.6,21.0,11.0,83.0,5.128352561983234
48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,9.6,35.0,0.0,48.0,15.274161188098022,0.0,0.0,0.0,0.0,0.0,163.2,391.0,23.0,816.0,164.9642385488443,12.4,15.0,11.0,62.0,1.6733200530681511,4.8,6.0,4.0,24.0,1.0954451150103324,1.0,1.0,1.0,5.0,0.0,793.0,939.0,716.0,3965.0,94.26823431039747,620.6,2766.0,0.0,3103.0,1202.1671264845002,1229.0,3103.0,0.0,6145.0,1612.726418212339,3.0,5.0,1.0,15.0,1.5811388300841898,21.6,23.0,21.0,108.0,0.8944271909999155
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,40.0,0.0,45.0,17.406895185529212,0.0,0.0,0.0,0.0,0.0,351.8,569.0,157.0,1759.0,162.46753521857835,8.8,23.0,3.0,44.0,8.043631020876083,1.6,3.0,0.0,8.0,1.1401754250991378,2.0,2.0,2.0,10.0,0.0,574.2,1430.0,236.0,2871.0,483.78838349013716,658.2,1447.0,0.0,3291.0,657.9879938114373,1448.2,3291.0,0.0,7241.0,1300.3458001624028,3.0,5.0,1.0,15.0,1.5811388300841898,26.2,29.0,25.0,131.0,1.6431676725154984
150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,27.2,60.0,0.0,136.0,30.152943471575043,0.0,0.0,0.0,0.0,0.0,76.8,120.0,1.0,384.0,47.84035953042159,8.0,12.0,1.0,40.0,4.358898943540674,1.4,6.0,0.0,7.0,2.6076809620810595,1.0,1.0,1.0,5.0,0.0,502.0,731.0,60.0,2510.0,272.83969652526736,3819.0,16984.0,0.0,19095.0,7382.2659123063295,4474.0,19095.0,0.0,22370.0,8210.902599592811,3.0,5.0,1.0,15.0,1.5811388300841898,29.4,33.0,26.0,147.0,2.509980079602227
151.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.2,12.0,0.0,21.0,5.215361924162119,0.0,0.0,0.0,0.0,0.0,150.8,374.0,48.0,754.0,128.01445230910454,14.0,22.0,8.0,70.0,5.431390245600108,4.2,6.0,1.0,21.0,2.4899799195977463,1.0,1.0,1.0,5.0,0.0,868.6,1333.0,520.0,4343.0,318.55030999827954,3723.0,12147.0,0.0,18615.0,5359.747895190594,7443.6,18615.0,0.0,37218.0,6799.773106508775,3.0,5.0,1.0,15.0,1.5811388300841898,24.4,32.0,18.0,122.0,5.029910535983717
250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,31.0,0.0,31.0,13.863621460498695,0.0,0.0,0.0,0.0,0.0,205.4,322.0,56.0,1027.0,135.06961168227292,13.2,23.0,4.0,66.0,6.870225614927067,2.8,6.0,0.0,14.0,3.03315017762062,1.0,1.0,1.0,5.0,0.0,819.8,1427.0,290.0,4099.0,413.37416464989684,3868.4,13727.0,0.0,19342.0,5920.4241655476,10609.8,19342.0,0.0,53049.0,9750.815258223283,3.0,5.0,1.0,15.0,1.5811388300841898,18.8,31.0,1.0,94.0,14.939879517586478
150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,4.0,10.0,0.0,20.0,5.477225575051661,0.0,0.0,0.0,0.0,0.0,119.4,232.0,60.0,597.0,70.29793738083643,11.2,22.0,1.0,56.0,7.463243262818116,2.8,6.0,0.0,14.0,2.280350850198276,1.4,2.0,1.0,7.0,0.5477225575051662,692.2,1371.0,60.0,3461.0,467.9841877670655,11953.8,52550.0,0.0,59769.0,22719.112046908875,24665.2,59769.0,0.0,123326.0,30836.668062551766,3.0,5.0,1.0,15.0,1.5811388300841898,28.4,31.0,26.0,142.0,1.8165902124584945
100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,5.0,2.23606797749979,0.0,0.0,0.0,0.0,0.0,87.4,234.0,14.0,437.0,85.4681227125061,13.0,23.0,0.0,65.0,11.916375287812984,3.6,6.0,0.0,18.0,3.286335345030997,2.0,2.0,2.0,10.0,0.0,807.4,1387.0,29.0,4037.0,706.5488659675281,47.8,93.0,0.0,239.0,40.98414327517412,140.4,239.0,0.0,702.0,98.76892223771604,3.0,5.0,1.0,15.0,1.5811388300841898,23.2,24.0,23.0,116.0,0.44721359549995765
17.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.4,5.0,0.0,12.0,2.5099800796022267,0.0,0.0,0.0,0.0,0.0,66.0,92.0,43.0,330.0,18.425525772688278,6.2,18.0,1.0,31.0,7.661592523751182,2.4,3.0,1.0,12.0,0.8944271909999159,1.0,1.0,1.0,5.0,0.0,383.8,1111.0,60.0,1919.0,470.74483534076086,683.6,2476.0,0.0,3418.0,1030.9172129710514,2324.8,3418.0,0.0,11624.0,1342.2252791539875,3.0,5.0,1.0,15.0,1.5811388300841898,19.8,21.0,16.0,99.0,2.1679483388678804
