Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability
1;1;0.9925565;1;1;1;1.0;0.999946427;0.999946427;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.9970794;1;1;1;1.0;0.999972168;0.999972168;1.0;1.0;1.0;;1.0;1.0
0;1;0.9539546999999998;1;1;1;0.8039215690000001;0.999766016;0.999766016;;1.0;1.0;1.0;1.0;1.0
0;1;0.95924324;1;1;1;1.0;0.997562556;0.997562556;;1.0;1.0;1.0;1.0;1.0
1;1;0.9568205;1;1;1;1.0;0.999940382;0.999940382;;1.0;1.0;1.0;1.0;1.0
1;1;0.9860945;1;1;1;1.0;0.999957493;0.999957493;;1.0;1.0;1.0;1.0;1.0
1;1;0.9538605;1;1;1;1.0;0.999967588;0.999967588;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.9350391;1;1;1;1.0;0.999835118;0.999835118;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.9824792;1;1;1;1.0;0.999962342;0.999962342;;1.0;1.0;1.0;1.0;1.0
1;1;0.9748712;1;1;1;1.0;0.999958674;0.999958674;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.7606111999999999;1;1;1;1.0;0.999979323;0.999979323;;1.0;1.0;1.0;1.0;1.0
1;1;0.99996674;1;1;1;0.8039215690000001;0.999876456;0.999876456;1.0;1.0;1.0;;1.0;1.0
0;1;0.99985874;1;1;1;1.0;0.999756362;0.999756362;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.8367;1;1;1;1.0;0.999165449;0.999165449;;1.0;1.0;1.0;1.0;1.0
1;1;0.78492814;1;1;1;1.0;0.999924908;0.999924908;;1.0;1.0;1.0;1.0;1.0
1;1;0.99997747;1;1;1;1.0;0.999931914;0.999931914;1.0;1.0;1.0;;1.0;1.0
1;1;0.9996737;1;1;1;1.0;0.999939145;0.999939145;1.0;1.0;1.0;;1.0;1.0
1;1;0.9988374;1;1;1;1.0;0.999979977;0.999979977;1.0;1.0;1.0;;1.0;1.0
1;1;0.97483903;1;1;1;1.0;0.999942404;0.999942404;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.9022577;1;1;1;0.8039215690000001;0.999833998;0.999833998;;1.0;1.0;1.0;1.0;1.0
0;1;0.6859967;1;1;1;1.0;0.99996676;0.99996676;;1.0;1.0;1.0;1.0;1.0
1;1;0.9943356;1;1;1;1.0;0.999918726;0.999918726;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.99996305;1;1;1;1.0;0.999971859;0.999971859;1.0;1.0;1.0;;1.0;1.0
1;1;0.9895104;1;1;1;1.0;0.999916917;0.999916917;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.99970454;1;1;1;1.0;0.999868523;0.999868523;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.9961676;1;1;1;1.0;0.99995277;0.99995277;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.97793204;1;1;1;1.0;0.999898639;0.999898639;;1.0;1.0;1.0;1.0;1.0
1;1;0.88664794;1;1;1;1.0;0.999877866;0.999877866;;1.0;1.0;1.0;1.0;1.0
1;1;0.99328035;1;1;1;1.0;0.999960161;0.999960161;;1.0;1.0;1.0;1.0;1.0
1;1;0.99830604;1;1;1;1.0;0.999982954;0.999982954;;1.0;1.0;1.0;1.0;1.0
1;1;0.9994405;1;1;1;1.0;0.999844351;0.999844351;1.0;1.0;1.0;;1.0;1.0
1;1;0.8276457;1;1;1;1.0;0.999978736;0.999978736;;1.0;1.0;1.0;1.0;1.0
1;1;0.99987316;1;1;1;1.0;0.999939636;0.999939636;1.0;1.0;1.0;;1.0;1.0
0;1;0.95110077;1;1;1;1.0;0.99997444;0.99997444;;1.0;1.0;1.0;1.0;1.0
1;1;0.98473954;1;1;1;1.0;0.999978578;0.999978578;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.7967652;1;1;1;1.0;0.999735773;0.999735773;;1.0;1.0;1.0;1.0;1.0
1;1;0.98894686;1;1;1;1.0;0.999964056;0.999964056;1.0;1.0;1.0;;1.0;1.0
0;1;0.6437897;1;1;1;1.0;0.999974746;0.999974746;;1.0;1.0;1.0;1.0;1.0
0;1;0.6457235;1;1;1;1.0;0.999895226;0.999895226;;1.0;1.0;1.0;1.0;1.0
