sepal_length,sepal_width,petal_length,petal_width,Result
"(6.26, 7.0]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(6.26, 7.0]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(6.26, 7.0]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(6.26, 7.0]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(6.26, 7.0]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(6.26, 7.0]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(3.2, 3.39]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.1900000000000004, 2.8]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(5.19, 5.32]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(2.6, 4.0]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(1.3, 1.89]",Negative
"(5.21, 6.26]","(2.8, 3.2]","(4.0, 5.19]","(0.7, 1.3]",Negative
