sepal_length,sepal_width,petal_length,petal_width,Result
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.36, 7.1]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.67, 2.8]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(1.99, 2.2]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(5.69, 5.82]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.3100000000000005, 6.36]","(2.2, 2.67]","(4.5, 5.69]","(1.5, 2.09]",Negative
