sepal_length,sepal_width,petal_length,petal_width,Result
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(6.16, 6.9]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(3.3, 3.49]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.29, 2.9]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(5.69, 5.82]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(3.1, 4.5]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(0.9, 1.5]",Negative
"(5.11, 6.16]","(2.9, 3.3]","(4.5, 5.69]","(1.5, 2.09]",Negative
