sepal_length,sepal_width,petal_length,petal_width,Result
"(6.86, 7.6]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(6.86, 7.6]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(6.86, 7.6]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(6.86, 7.6]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(6.86, 7.6]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(6.86, 7.6]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.92, 3.1]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(1.99, 2.5]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(6.44, 6.54]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(4.4, 5.8]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.2, 1.8]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
"(5.8100000000000005, 6.86]","(2.5, 2.92]","(5.8, 6.44]","(1.8, 2.39]",Negative
