Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability
0;0;0.9999854;1;1;1;1;0.942571467;0.942571467;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998444;1;1;1;1;0.98718867;0.98718867;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998623;1;1;1;1;0.987075118;0.987075118;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998456;1;1;1;1;0.983256982;0.983256982;1.0;1.0;1.0;;1.0;1.0
0;0;0.9999854;1;1;1;1;0.926459778;0.926459778;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998605;1;1;1;1;0.982989119;0.982989119;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998474;1;1;1;1;0.981544228;0.981544228;1.0;1.0;1.0;;1.0;1.0
0;0;0.9999845;1;1;1;1;0.968717454;0.968717454;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998546;1;1;1;1;0.984644328;0.984644328;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998444;1;1;1;1;0.974171691;0.974171691;1.0;1.0;1.0;;1.0;1.0
0;0;0.9999846;1;1;1;1;0.982926243;0.982926243;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998605;1;1;1;1;0.8189230209999999;0.8189230209999999;1.0;1.0;1.0;;1.0;1.0
0;0;0.9999852;1;1;1;1;0.977372755;0.977372755;1.0;1.0;1.0;;1.0;1.0
0;0;0.9999857;1;1;1;1;0.989266096;0.989266096;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998546;1;1;1;1;0.970430598;0.970430598;1.0;1.0;1.0;;1.0;1.0
0;0;0.9999852;1;1;1;1;0.982546698;0.982546698;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998677;1;1;1;1;0.979447313;0.979447313;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998546;1;1;1;1;0.94799211;0.94799211;1.0;1.0;1.0;;1.0;1.0
0;0;0.9999854;1;1;1;1;0.963343995;0.963343995;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998605;1;1;1;1;0.97105601;0.97105601;1.0;1.0;1.0;;1.0;1.0
0;0;0.9999867;1;1;1;1;0.959089826;0.959089826;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998456;1;1;1;1;0.967020403;0.967020403;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998564;1;1;1;1;0.984700448;0.984700448;1.0;1.0;1.0;;1.0;1.0
0;0;0.9999853;1;1;1;1;0.955618403;0.955618403;1.0;1.0;1.0;;1.0;1.0
0;0;0.9999861;1;1;1;1;0.976667637;0.976667637;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998534;1;1;1;1;0.988384212;0.988384212;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998546;1;1;1;1;0.978965478;0.978965478;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998444;1;1;1;1;0.972906171;0.972906171;1.0;1.0;1.0;;1.0;1.0
0;0;0.9999867;1;1;1;1;0.986818218;0.986818218;1.0;1.0;1.0;;1.0;1.0
0;0;0.9999847;1;1;1;1;0.980657115;0.980657115;1.0;1.0;1.0;;1.0;1.0
0;0;0.99998605;1;1;1;1;0.97846935;0.97846935;1.0;1.0;1.0;;1.0;1.0
0;0;0.9999859;1;1;1;1;0.988338466;0.988338466;1.0;1.0;1.0;;1.0;1.0
0;0;0.9999852;1;1;1;1;0.991886633;0.991886633;1.0;1.0;1.0;;1.0;1.0
1;1;0.99997926;1;1;1;1;0.972817399;0.972817399;1.0;1.0;1.0;;1.0;1.0
1;1;0.99998105;1;1;1;1;0.602294024;0.602294024;1.0;1.0;1.0;;1.0;1.0
1;1;0.99998724;1;1;1;1;0.871484466;0.871484466;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999813;1;1;1;1;0.984886115;0.984886115;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999869;1;1;1;1;0.98888693;0.98888693;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999801;1;1;1;1;0.925472187;0.925472187;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999877;1;1;1;1;0.981007024;0.981007024;1.0;1.0;1.0;;1.0;1.0
1;1;0.99998116;1;1;1;1;0.958240401;0.958240401;1.0;1.0;1.0;;1.0;1.0
1;1;0.999987;1;1;1;1;0.981688879;0.981688879;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999794;1;1;1;1;0.982488871;0.982488871;1.0;1.0;1.0;;1.0;1.0
1;1;0.999987;1;1;1;1;0.970101295;0.970101295;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999864;1;1;1;1;0.916824952;0.916824952;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999863;1;1;1;1;0.966223782;0.966223782;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999856;1;1;1;1;0.946271129;0.946271129;1.0;1.0;1.0;;1.0;1.0
1;1;0.999987;1;1;1;1;0.986813359;0.986813359;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999871;1;1;1;1;0.98622528;0.98622528;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999871;1;1;1;1;0.959713416;0.959713416;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999877;1;1;1;1;0.979053591;0.979053591;1.0;1.0;1.0;;1.0;1.0
1;1;0.99998045;1;1;1;1;0.797798663;0.797798663;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999862;1;1;1;1;0.978837004;0.978837004;1.0;1.0;1.0;;1.0;1.0
1;1;0.99997926;1;1;1;1;0.944258192;0.944258192;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999789;1;1;1;1;0.976535104;0.976535104;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999876;1;1;1;1;0.889433433;0.889433433;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999788;1;1;1;1;0.985583641;0.985583641;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999862;1;1;1;1;0.986544785;0.986544785;1.0;1.0;1.0;;1.0;1.0
1;1;0.999987;1;1;1;1;0.980218839;0.980218839;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999869;1;1;1;1;0.983692996;0.983692996;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999857;1;1;1;1;0.983641051;0.983641051;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999863;1;1;1;1;0.798120382;0.798120382;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999813;1;1;1;1;0.8612129829999999;0.8612129829999999;1.0;1.0;1.0;;1.0;1.0
1;1;0.99998736;1;1;1;1;0.8580621190000001;0.8580621190000001;1.0;1.0;1.0;;1.0;1.0
1;1;0.999987;1;1;1;1;0.932043853;0.932043853;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999788;1;1;1;1;0.98139894;0.98139894;1.0;1.0;1.0;;1.0;1.0
1;1;0.99998677;1;1;1;1;0.980005765;0.980005765;1.0;1.0;1.0;;1.0;1.0
1;1;0.99998;1;1;1;1;0.979385982;0.979385982;1.0;1.0;1.0;;1.0;1.0
1;1;0.99998724;1;1;1;1;0.980296518;0.980296518;1.0;1.0;1.0;;1.0;1.0
1;1;0.999987;1;1;1;1;0.968421829;0.968421829;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999813;1;1;1;1;0.986257041;0.986257041;1.0;1.0;1.0;;1.0;1.0
1;1;0.99998;1;1;1;1;0.981270672;0.981270672;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999869;1;1;1;1;0.946444848;0.946444848;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999789;1;1;1;1;0.980705126;0.980705126;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999869;1;1;1;1;0.977911411;0.977911411;1.0;1.0;1.0;;1.0;1.0
1;1;0.99997795;1;1;1;1;0.983513529;0.983513529;1.0;1.0;1.0;;1.0;1.0
1;1;0.99998677;1;1;1;1;0.988980301;0.988980301;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999857;1;1;1;1;0.964197871;0.964197871;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999864;1;1;1;1;0.960946312;0.960946312;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999794;1;1;1;1;0.988693838;0.988693838;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999789;1;1;1;1;0.933833303;0.933833303;1.0;1.0;1.0;;1.0;1.0
1;1;0.99997926;1;1;1;1;0.985204795;0.985204795;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999876;1;1;1;1;0.98441067;0.98441067;1.0;1.0;1.0;;1.0;1.0
