Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability
1057_4;1.0;4.0;1.0;0.999955158584456;1.0;1.0;1.0;0.3015802781289506;0.7329293482256545;0.7329293482256545
915_4;1.0;4.0;1.0;0.8208631100866205;1.0;1.0;1.0;0.28830056179775265;-0.15424838434020782;-0.15424838434020782
937_4;0.0;4.0;0.0;0.8570574571080164;1.0;1.0;1.0;0.2927216518068231;0.6823769270190828;0.6823769270190828
965_4;1.0;4.0;1.0;0.9999382274169174;1.0;1.0;1.0;0.2899556583767108;0.686299946305926;0.686299946305926
968_4;0.0;4.0;1.0;0.531967153362103;1.0;1.0;1.0;0.2962858785302136;0.7738493301573027;0.7738493301573027
979_4;0.0;4.0;1.0;0.7584729268789387;1.0;1.0;1.0;0.27725765522098;0.7214927224040961;0.7214927224040961
998_4;1.0;4.0;1.0;0.999996830319536;1.0;1.0;1.0;0.3026057794988751;0.7789166807375648;0.7789166807375648
1009_5;0.0;5.0;1.0;0.9961667269716344;1.0;1.0;1.0;0.45289950394442346;0.7566475541920896;0.7566475541920896
1059_5;1.0;5.0;1.0;0.9485200523029224;1.0;1.0;1.0;0.4653011560288921;0.7661999437896825;0.7661999437896825
1077_5;1.0;5.0;1.0;0.9999999358662318;1.0;1.0;1.0;0.46439895375916973;0.7871741967628194;0.7871741967628194
1078_5;0.0;5.0;0.0;0.8450451947407144;1.0;1.0;1.0;0.43809405262068457;0.6788421955646572;0.6788421955646572
1089_5;0.0;5.0;0.0;0.9986756763140268;1.0;1.0;1.0;0.4463721895628512;0.7739965397052535;0.7739965397052535
1095_5;0.0;5.0;1.0;0.9696959449510516;1.0;1.0;1.0;0.4631080316742081;0.8216200731814761;0.8216200731814761
946_5;1.0;5.0;1.0;0.9999937037506088;1.0;1.0;1.0;0.46371500347310934;0.8280097465426495;0.8280097465426495
978_5;1.0;5.0;1.0;0.9998411046335958;1.0;1.0;1.0;0.45702744385965244;0.7531804285279114;0.7531804285279114
1006_6;1.0;6.0;1.0;0.9188444202814774;1.0;1.0;1.0;0.45004336694322544;0.6761147507440961;0.6761147507440961
1015_6;0.0;6.0;0.0;0.5852201318286907;1.0;1.0;1.0;0.44721210637451414;0.773551353972603;0.773551353972603
1045_6;0.0;6.0;1.0;0.9999016037912568;1.0;1.0;1.0;0.457539434846545;0.8151065708619915;0.8151065708619915
1091_6;1.0;6.0;1.0;0.9999823197726534;1.0;1.0;1.0;0.4555904578456068;0.8111288078244824;0.8111288078244824
1131_6;0.0;6.0;1.0;0.99996212886669;1.0;1.0;1.0;0.4684126802778824;0.7314208474781301;0.7314208474781301
925_6;1.0;6.0;1.0;0.9999995034318508;1.0;1.0;1.0;0.46375515130737865;0.8147123726124441;0.8147123726124441
942_6;1.0;6.0;1.0;0.9999999775103541;1.0;1.0;1.0;0.4499377457482171;0.7863818172243972;0.7863818172243972
973_6;0.0;6.0;0.0;0.9999999873488348;1.0;1.0;1.0;0.45200299247512643;0.024334118163803375;0.024334118163803375
1019_7;0.0;7.0;0.0;0.7024635480245599;1.0;1.0;1.0;0.5166565969308072;0.8258512727547715;0.8258512727547715
1024_7;0.0;7.0;1.0;0.7751687452272737;1.0;1.0;1.0;0.5140458755184585;0.8523419319527047;0.8523419319527047
1037_7;1.0;7.0;1.0;0.9999353386948588;1.0;1.0;1.0;0.5181410945742155;0.8567170673746828;0.8567170673746828
1039_7;0.0;7.0;1.0;0.9969055309406001;1.0;1.0;1.0;0.5006824385805277;0.8320717781773457;0.8320717781773457
1049_7;1.0;7.0;1.0;0.9996093386471132;1.0;1.0;1.0;0.5163952289748467;0.8378154055788587;0.8378154055788587
965_7;1.0;7.0;1.0;0.9954973242921858;1.0;1.0;1.0;0.5278194592048692;0.8058096015446214;0.8058096015446214
972_7;0.0;7.0;1.0;0.8043180081702647;1.0;1.0;1.0;0.5049501374480807;0.8422214226132828;0.8422214226132828
989_7;1.0;7.0;1.0;0.9999690855341979;1.0;1.0;1.0;0.5257753287283876;0.8167383833458345;0.8167383833458345
1037_8;1.0;8.0;1.0;0.9999999742390322;1.0;1.0;1.0;0.37644495412844037;0.6527638583026332;0.6527638583026332
1039_8;0.0;8.0;1.0;0.8625283876393176;1.0;1.0;1.0;0.31780817309915943;0.5208417104739205;0.5208417104739205
1081_8;1.0;8.0;0.0;0.6265404944980062;1.0;1.0;1.0;0.3224660074165637;0.44794167256092055;0.44794167256092055
1086_8;0.0;8.0;1.0;0.60306192749841;1.0;1.0;1.0;0.3279736202393615;0.6769013768861203;0.6769013768861203
1112_8;1.0;8.0;1.0;0.9997127652457862;1.0;1.0;1.0;0.308124042035243;0.6985571188790092;0.6985571188790092
1115_8;1.0;8.0;0.0;0.6131844415685852;1.0;1.0;1.0;0.36646949841075593;0.5437388799972553;0.5437388799972553
916_8;0.0;8.0;0.0;0.9763693183653236;1.0;1.0;1.0;0.30944579810060413;0.35154152476670775;0.35154152476670775
958_8;0.0;8.0;0.0;0.9977497510069566;1.0;1.0;1.0;0.2934915161038082;0.6612759852225347;0.6612759852225347
1008_9;1.0;9.0;1.0;0.5073985144012854;1.0;1.0;1.0;0.3732717004124483;0.7274345913233009;0.7274345913233009
1088_9;0.0;9.0;0.0;0.6279015522311622;1.0;1.0;1.0;0.375921375921376;0.7486173267628794;0.7486173267628794
1111_9;0.0;9.0;0.0;0.9998958322414911;1.0;1.0;1.0;0.35239491691104596;0.353945142552093;0.353945142552093
1113_9;1.0;9.0;1.0;0.9998168079372494;1.0;1.0;1.0;0.3586490028782894;0.569768912508946;0.569768912508946
1130_9;1.0;9.0;1.0;0.9999993814632236;1.0;1.0;1.0;0.5357180542365727;0.599595752008498;0.599595752008498
1135_9;0.0;9.0;0.0;0.9987409556658416;1.0;1.0;1.0;0.34803224276908495;0.7590124170585507;0.7590124170585507
962_9;1.0;9.0;1.0;0.9999972754287372;1.0;1.0;1.0;0.5357180542365727;0.7233749122645394;0.7233749122645394
999_9;0.0;9.0;0.0;0.9930296937714008;1.0;1.0;1.0;0.3630723887395112;0.7551122373927066;0.7551122373927066
1015_10;0.0;10.0;0.0;0.7299015846194823;1.0;1.0;1.0;0.3947296588903467;0.7523643154898733;0.7523643154898733
1053_10;0.0;10.0;0.0;0.9879545394472118;1.0;1.0;1.0;0.3630770777000051;0.5351077843810967;0.5351077843810967
1110_10;0.0;10.0;0.0;0.9821790498397642;1.0;1.0;1.0;0.3654503711403616;0.7467127630444259;0.7467127630444259
1121_10;1.0;10.0;1.0;0.9999389219872128;1.0;1.0;1.0;0.5743995623555154;0.740412555583113;0.740412555583113
1131_10;0.0;10.0;1.0;0.6336491890942246;1.0;1.0;1.0;0.41512597398428164;0.7110573792482663;0.7110573792482663
918_10;1.0;10.0;1.0;0.9999984249075076;1.0;1.0;1.0;0.6426348778283224;0.7660252504062951;0.7660252504062951
926_10;1.0;10.0;1.0;0.999997351366904;1.0;1.0;1.0;0.6426348778283224;0.7348662185094812;0.7348662185094812
946_10;1.0;10.0;1.0;0.9997355387611352;1.0;1.0;1.0;0.5743995623555154;0.73879599225666;0.73879599225666
1019_11;0.0;11.0;0.0;0.7817818763952925;1.0;1.0;1.0;0.4374499399279135;0.5711075183412944;0.5711075183412944
1085_11;1.0;11.0;1.0;0.9983069951351194;1.0;1.0;1.0;0.665513264129181;0.6217677513307749;0.6217677513307749
1116_11;1.0;11.0;1.0;0.9974433775392068;1.0;1.0;1.0;0.713363205060622;0.8128797412152198;0.8128797412152198
935_11;0.0;11.0;0.0;0.9522600360509132;1.0;1.0;1.0;0.4497432134996331;0.7740068485887827;0.7740068485887827
940_11;0.0;11.0;0.0;0.969009169230976;1.0;1.0;1.0;0.4393717992113091;0.7162581072089385;0.7162581072089385
943_11;1.0;11.0;1.0;0.9999638578680328;1.0;1.0;1.0;0.665513264129181;0.7140364953643605;0.7140364953643605
956_11;1.0;11.0;1.0;0.9999513819921904;1.0;1.0;1.0;0.665513264129181;0.39000850620727523;0.39000850620727523
996_11;0.0;11.0;1.0;0.999819561873982;1.0;1.0;1.0;0.4455665324812701;0.8077234203684529;0.8077234203684529
1037_12;1.0;12.0;1.0;0.9999999983246348;1.0;1.0;1.0;0.362486471861472;0.5249462762261112;0.5249462762261112
1041_12;0.0;12.0;0.0;0.9038123920610436;1.0;1.0;1.0;0.261984768169082;0.5820188213113144;0.5820188213113144
1059_12;1.0;12.0;1.0;0.99999540710324;1.0;1.0;1.0;0.3858835827112236;0.48848381373474725;0.48848381373474725
1096_12;0.0;12.0;1.0;0.9971622657591488;1.0;1.0;1.0;0.28951000690131135;0.4681978700725654;0.4681978700725654
1115_12;1.0;12.0;0.0;0.8827422559248089;1.0;1.0;1.0;0.3632145474810252;0.16505106574959694;0.16505106574959694
922_12;0.0;12.0;0.0;0.9790681408251988;1.0;1.0;1.0;0.27302086883526633;0.04802125217315745;0.04802125217315745
961_12;0.0;12.0;0.0;0.9996099059750888;1.0;1.0;1.0;0.2595280331129386;0.4676582232785913;0.4676582232785913
998_12;1.0;12.0;1.0;0.9999980096671628;1.0;1.0;1.0;0.37172363788637797;-2.1867927496973043;-2.1867927496973043
1017_13;1.0;13.0;1.0;0.9997118967337288;1.0;1.0;1.0;0.4287766026896461;0.6432548682382215;0.6432548682382215
1034_13;0.0;13.0;0.0;0.9623390802308048;1.0;1.0;1.0;0.3616643560845991;0.7832361423571218;0.7832361423571218
1088_13;0.0;13.0;1.0;0.7810433097162385;1.0;1.0;1.0;0.3616643560845991;-0.4531394147009107;-0.4531394147009107
1100_13;1.0;13.0;1.0;0.999819223573102;1.0;1.0;1.0;0.4470728517578274;0.7427825653652789;0.7427825653652789
943_13;1.0;13.0;1.0;0.99994856686652;1.0;1.0;1.0;0.43632029891129276;0.794744518009235;0.794744518009235
971_13;0.0;13.0;0.0;0.9617348985731876;1.0;1.0;1.0;0.3690369548834761;0.727885222558293;0.727885222558293
986_13;1.0;13.0;1.0;0.9997856398680288;1.0;1.0;1.0;0.43752492600910964;0.7649674164252839;0.7649674164252839
999_13;0.0;13.0;0.0;0.9093049137450672;1.0;1.0;1.0;0.3622448979591836;0.5814309307812393;0.5814309307812393
1037_14;1.0;14.0;1.0;0.999999373834237;1.0;1.0;1.0;0.27853728556099033;0.7452683661166193;0.7452683661166193
1062_14;1.0;14.0;1.0;0.9994030227407904;1.0;1.0;1.0;0.30183658388754664;0.668713613596889;0.668713613596889
1098_14;0.0;14.0;0.0;0.9841183243029329;1.0;1.0;1.0;0.2725411228543857;0.7081860854051948;0.7081860854051948
1128_14;0.0;14.0;0.0;0.9994245793434288;1.0;1.0;1.0;0.25942863383353165;0.719331021382816;0.719331021382816
948_14;0.0;14.0;0.0;0.9960080754629904;1.0;1.0;1.0;0.2841143460390805;0.6388276037861937;0.6388276037861937
962_14;1.0;14.0;1.0;0.9999972409661808;1.0;1.0;1.0;0.28851163044864203;0.6658469395027908;0.6658469395027908
990_14;1.0;14.0;1.0;0.9999996733675656;1.0;1.0;1.0;0.28717755759020025;0.7505255758066434;0.7505255758066434
996_14;0.0;14.0;1.0;0.9999998045305074;1.0;1.0;1.0;0.3085999729985147;0.5545685224718286;0.5545685224718286
