sepal_length,sepal_width,petal_length,petal_width,Result
"(4.3, 4.89]","(2.29, 2.9]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.29, 2.9]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(3.3, 3.49]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.29, 2.9]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(3.3, 3.49]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(3.3, 3.49]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(3.3, 3.49]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(3.3, 3.49]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.29, 2.9]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.29, 2.9]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.29, 2.9]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.29, 2.9]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(3.3, 3.49]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.29, 2.9]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(3.3, 3.49]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(3.3, 3.49]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.29, 2.9]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.29, 2.9]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.29, 2.9]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.29, 2.9]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(3.3, 3.49]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.29, 2.9]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(2.67, 2.75]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.0, 1.4]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.1, 0.2]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
"(4.3, 4.89]","(2.9, 3.3]","(1.4, 2.67]","(0.2, 0.79]",Positive
