Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability
YWAE_6;0;6;0;0.9999104999999999;1.0;0.9999999999997689;0.9999999999997689;0.09627917957607568;0.7478982169814796;0.7478982169814796
GXTD_7;0;7;0;1.0;1.0;1.0;1.0;0.21846741045214324;0.4838088147771702;0.4838088147771702
MKTD_7;0;7;0;0.9999913;1.0;1.0;1.0;0.20333424965735314;-1.0170139041928814;-1.0170139041928814
NXLD_7;1;7;1;0.9789200000000001;1.0;0.9999999999972308;0.9999999999972308;0.6808157473344355;0.7073049458007477;0.7073049458007477
OAMD_7;0;7;0;0.9992610000000001;1.0;0.9999999999973288;0.9999999999973288;0.2187779951368447;0.5256037014926451;0.5256037014926451
RDDE_7;0;7;0;0.9997283000000001;1.0;1.0;1.0;0.21900682706054142;0.6050617558004471;0.6050617558004471
SQFE_7;1;7;0;0.99856323;1.0;0.9999999999983648;0.9999999999983648;0.22907404925611707;-0.5187919641051157;-0.5187919641051157
WDBE_7;1;7;1;0.96928126;1.0;0.9999999999999979;0.9999999999999979;0.19672670699130557;0.7445290016643793;0.7445290016643793
WOND_7;1;7;0;0.99477446;1.0;0.9999999999999998;0.9999999999999998;0.24036493250267288;0.5347346624241001;0.5347346624241001
AJBE_8;0;8;0;0.9980675999999999;1.0;0.9999999999979337;0.9999999999979337;0.08599354605014975;0.28886444570696457;0.28886444570696457
EJSD_8;1;8;0;0.99797356;1.0;0.9999999999981548;0.9999999999981548;0.07576723366159355;0.21924437587070755;0.21924437587070755
GWSD_8;1;8;1;0.95524806;1.0;0.9999999999981553;0.9999999999981553;0.0780852237813976;0.6153219108627781;0.6153219108627781
ISND_8;0;8;0;0.99953544;1.0;0.999999999999942;0.999999999999942;0.1155901046677742;0.7600685769250991;0.7600685769250991
JIKD_8;0;8;0;0.99999577;1.0;0.999999999999942;0.999999999999942;0.11909904350509082;0.7855816095121255;0.7855816095121255
MLAE_8;1;8;0;0.9875306999999999;1.0;0.9999999999981553;0.9999999999981553;0.09598648157205003;0.5523939171726375;0.5523939171726375
QCQD_8;0;8;0;0.9999901;1.0;0.999999999999942;0.999999999999942;0.1077767834197908;0.7645048915838841;0.7645048915838841
ZNND_8;1;8;0;0.9903690999999999;1.0;0.9999999999981548;0.9999999999981548;0.09266342114375403;0.5179543757852743;0.5179543757852743
AQYD_9;1;9;1;0.99996936;1.0;0.9999999999994588;0.9999999999994588;1.0;0.709770138617019;0.709770138617019
FJDE_9;0;9;0;1.0;1.0;1.0;1.0;0.10034260095433001;0.47506902965405196;0.47506902965405196
IIVD_9;0;9;0;0.69553447;1.0;0.9999999999999836;0.9999999999999836;0.07681382323551567;0.748173967570263;0.748173967570263
JISD_9;1;9;0;0.99988383;1.0;0.9999999999999384;0.9999999999999384;0.1022519780888621;0.6817084287481904;0.6817084287481904
JKID_9;0;9;0;0.9999992;1.0;0.9999999999989809;0.9999999999989809;0.09582551919094506;0.6328622945347288;0.6328622945347288
XLHE_9;1;9;0;0.9937154;1.0;0.9999999999978229;0.9999999999978229;0.06685706309113759;0.5007064608834357;0.5007064608834357
ZCXD_9;0;9;0;0.99999976;1.0;0.9999999999978286;0.9999999999978286;0.10723391072394295;0.4359191340636295;0.4359191340636295
ZDMD_9;1;9;1;0.9999933000000001;1.0;0.9999999999999994;0.9999999999999994;1.0;0.6615246263714376;0.6615246263714376
DLUA_10;0;10;0;0.9999287;1.0;0.9999999999997136;0.9999999999997136;0.2750790026065093;0.7476803333634763;0.7476803333634763
HKWA_10;1;10;1;0.99413633;1.0;1.0;1.0;0.4979231568016613;0.24365575652510352;0.24365575652510352
JZJ_10;0;10;0;0.9999289000000001;1.0;0.9999999999994372;0.9999999999994372;0.16325364376991003;0.3698556027548916;0.3698556027548916
OTK_10;1;10;1;0.9928652;1.0;1.0;1.0;0.18824763903462738;0.5264738156602633;0.5264738156602633
QGLB_10;1;10;1;0.9663765;1.0;0.9999999999997146;0.9999999999997146;0.1423351190265013;0.0650459007720281;0.0650459007720281
SMKB_10;0;10;0;0.99999976;1.0;0.9999999999997424;0.9999999999997424;0.1876058005868253;0.6181461958974921;0.6181461958974921
TZWA_10;0;10;0;0.9999992;1.0;0.9999999999997424;0.9999999999997424;0.17463131313131297;0.5443680175475287;0.5443680175475287
YTZD_10;1;10;0;0.70339376;1.0;0.9999999999988068;0.9999999999988068;0.1880552546045503;0.4744361461975819;0.4744361461975819
ALG_11;1;11;1;0.981859;1.0;0.999999999999976;0.999999999999976;0.10622950819672128;0.7658176219623613;0.7658176219623613
FHKC_11;0;11;0;0.99940705;1.0;0.9999999999949832;0.9999999999949832;0.11810862445414816;0.4671615901919214;0.4671615901919214
KZEB_11;0;11;0;0.9998464;1.0;0.9999999999949832;0.9999999999949832;0.11660521940287694;0.7016001940607521;0.7016001940607521
LHH_11;1;11;1;0.9986754000000001;1.0;0.9999999999949846;0.9999999999949846;0.06229449726367875;0.697228204019896;0.697228204019896
NJDB_11;0;11;0;0.99990773;1.0;0.9999999999949846;0.9999999999949846;0.12131651753070027;0.7500547025262851;0.7500547025262851
PFUA_11;1;11;1;0.98097116;1.0;0.9999999999950172;0.9999999999950172;0.10894875731433473;0.4784186040822008;0.4784186040822008
PSKD_11;0;11;0;0.99585074;1.0;0.9999999999999958;0.9999999999999958;0.09083952876937051;0.7319148925969772;0.7319148925969772
RMEA_11;1;11;1;0.9953312;1.0;0.9999999999999956;0.9999999999999956;0.2150500678955739;0.3531708624202232;0.3531708624202232
BTH_12;1;12;1;0.8827209;1.0;1.0;1.0;0.03846153846153866;0.6911101080041241;0.6911101080041241
ELJ_12;1;12;1;0.96802384;1.0;1.0;1.0;0.03846153846153866;0.5777441863136861;0.5777441863136861
MGFB_12;0;12;0;0.9967315000000001;1.0;1.0;1.0;0.039854132901134265;0.47857163620075205;0.47857163620075205
ODJA_12;0;12;0;0.89698005;1.0;1.0;1.0;0.04191705267843493;0.46886167497284914;0.46886167497284914
PUC_12;1;12;1;0.6732226;1.0;1.0;1.0;0.179253885188709;0.4453933053169916;0.4453933053169916
QZM_12;0;12;0;0.9999941999999999;1.0;1.0;1.0;0.20731707317073145;0.5565116583193371;0.5565116583193371
UVE_12;0;12;0;0.9997946;1.0;1.0;1.0;0.16758452032034632;0.5398231824009332;0.5398231824009332
ZDV_12;1;12;1;0.8290411;1.0;1.0;1.0;0.15133302740070775;-0.2210758655364835;-0.2210758655364835
BQL_13;1;13;1;0.9999958000000001;1.0;0.9999999999999402;0.9999999999999402;0.13834227787716147;0.9996563312200517;0.9996563312200517
CWGA_13;0;13;0;1.0;1.0;0.9999999999999434;0.9999999999999434;0.41722121395442613;0.9996251977661614;0.9996251977661614
ESLA_13;0;13;0;1.0;1.0;0.9999999999999338;0.9999999999999338;0.44096255029402653;0.9990573734351517;0.9990573734351517
HJL_13;0;13;0;1.0;1.0;0.9999999999999434;0.9999999999999434;0.44096255029402653;0.9965508204653837;0.9965508204653837
KOD_13;0;13;0;1.0;1.0;0.999999999999934;0.999999999999934;0.44096255029402653;0.9991198560367724;0.9991198560367724
PBE_13;1;13;1;0.99987316;1.0;0.9999999999990226;0.9999999999990226;0.44096255029402653;0.9996134555217251;0.9996134555217251
PUC_13;1;13;1;0.9999756999999999;1.0;0.9999999999999336;0.9999999999999336;0.44096255029402653;0.9991380928477244;0.9991380928477244
ZDV_13;1;13;1;0.9999466999999999;1.0;0.9999999999708074;0.9999999999708074;0.44096255029402653;0.9996549118576281;0.9996549118576281
AAX_14;0;14;0;0.9999998;1.0;0.9999999999999276;0.9999999999999276;1.0;0.9790754416086638;0.9790754416086638
BTH_14;1;14;1;0.99989843;1.0;1.0;1.0;1.0;0.9893688535374559;0.9893688535374559
IOEE_14;1;14;0;0.9999376;1.0;1.0;1.0;1.0;0.9879671339583608;0.9879671339583608
JN_14;0;14;0;0.9999927;1.0;0.9999999999817698;0.9999999999817698;1.0;0.9905002064943801;0.9905002064943801
LNYA_14;0;14;0;0.9999722;1.0;0.9999999999999348;0.9999999999999348;1.0;0.9921325170098539;0.9921325170098539
MUE_14;0;14;0;0.9998902;1.0;1.0;1.0;1.0;0.984279246822914;0.984279246822914
SKO_14;1;14;1;0.99939823;1.0;0.9999999999998104;0.9999999999998104;-0.11524202756735558;0.9910502928480276;0.9910502928480276
ZDV_14;1;14;1;0.9991339;1.0;1.0;1.0;1.0;0.9924220192261777;0.9924220192261777
