Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability
1;0;0.5422349470000001;1;1;1;0.951432734;0.999655954;0.999655954;;1.0;1.0;1.0;1.0;1.0
1;0;0.732326665;1;1;1;1.0;0.999759158;0.999759158;1.0;1.0;1.0;1.0;1.0;1.0
0;0;0.739739851;1;1;1;1.0;0.998949441;0.998949441;1.0;1.0;1.0;1.0;1.0;1.0
0;0;0.992312162;1;1;1;0.915302089;0.999692825;0.999692825;1.0;1.0;1.0;;1.0;1.0
1;0;0.5021670429999999;1;1;1;0.781447305;0.999685907;0.999685907;;1.0;1.0;1.0;1.0;1.0
1;0;0.5207094520000001;1;1;1;1.0;0.999214023;0.999214023;;1.0;1.0;1.0;1.0;1.0
0;0;0.979396471;1;1;1;0.6927803379999999;0.999786881;0.999786881;1.0;1.0;1.0;;1.0;1.0
0;0;0.814502843;1;1;1;0.864498645;0.99957633;0.99957633;1.0;1.0;1.0;1.0;1.0;1.0
1;0;0.552716784;1;1;1;0.923896499;0.999743928;0.999743928;;1.0;1.0;1.0;1.0;1.0
0;0;0.5705558820000001;1;1;1;0.892749893;0.999302433;0.999302433;1.0;1.0;1.0;1.0;1.0;1.0
0;0;0.890191139;1;1;1;0.693564862;0.999657267;0.999657267;1.0;1.0;1.0;;1.0;1.0
1;1;0.6246619870000001;1;1;1;0.7994652409999999;0.999611265;0.999611265;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.830867177;1;1;1;0.873896595;0.999481428;0.999481428;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.723858975;1;1;1;0.858256556;0.999096892;0.999096892;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.912977167;1;1;1;0.959415584;0.999716408;0.999716408;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.6571910879999999;1;1;1;0.893333333;0.999844461;0.999844461;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.960482367;1;1;1;0.8597475459999999;0.999558789;0.999558789;1.0;1.0;1.0;;1.0;1.0
1;1;0.52637814;1;1;1;1.0;0.999677395;0.999677395;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.890327394;1;1;1;1.0;0.999824257;0.999824257;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.909577197;1;1;1;1.0;0.99947667;0.99947667;1.0;1.0;1.0;;1.0;1.0
0;1;0.553740416;1;1;1;1.0;0.998798831;0.998798831;;1.0;1.0;1.0;1.0;1.0
0;1;0.805097189;1;1;1;1.0;0.99964217;0.99964217;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.952967446;1;1;1;1.0;0.998957724;0.998957724;1.0;1.0;1.0;;1.0;1.0
1;1;0.921429797;1;1;1;1.0;0.999820145;0.999820145;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.5962550839999999;1;1;1;0.836372137;0.99960112;0.99960112;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.8384808709999999;1;1;1;0.932157395;0.999628482;0.999628482;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.69364429;1;1;1;1.0;0.999750522;0.999750522;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.6052198870000001;1;1;1;0.925595238;0.999397187;0.999397187;;1.0;1.0;1.0;1.0;1.0
1;1;0.752227448;1;1;1;0.925595238;0.99966855;0.99966855;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.827407876;1;1;1;0.957965532;0.999459202;0.999459202;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.724781819;1;1;1;1.0;0.999791336;0.999791336;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.53751885;1;1;1;0.8355263159999999;0.998932646;0.998932646;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.769284758;1;1;1;1.0;0.999578849;0.999578849;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.661908429;1;1;1;0.936332767;0.99982053;0.99982053;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.6669025;1;1;1;0.931066176;0.999757453;0.999757453;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.8353182579999999;1;1;1;0.898373984;0.99941775;0.99941775;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.566747594;1;1;1;0.8629385959999999;0.999539995;0.999539995;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.706909633;1;1;1;0.957965532;0.999449004;0.999449004;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.605553224;1;1;1;0.925595238;0.999818725;0.999818725;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.8141522259999999;1;1;1;1.0;0.999772358;0.999772358;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.5313806010000001;1;1;1;1.0;0.999715081;0.999715081;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.917536895;1;1;1;0.896651509;0.999792805;0.999792805;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.8718852440000001;1;1;1;1.0;0.999781642;0.999781642;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.535152074;1;1;1;0.8391544120000001;0.998457955;0.998457955;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.870471179;1;1;1;0.891493056;0.999656787;0.999656787;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.8523300340000001;1;1;1;0.95543672;0.997655532;0.997655532;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.74183923;1;1;1;0.959415584;0.999527743;0.999527743;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.59877029;1;1;1;1.0;0.99982052;0.99982052;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.771306519;1;1;1;0.8217468809999999;0.999574517;0.999574517;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.800189075;1;1;1;0.892749893;0.999474869;0.999474869;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.78820345;1;1;1;0.95543672;0.999682332;0.999682332;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.847619048;1;1;1;0.873160832;0.999854894;0.999854894;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.94890651;1;1;1;0.822695035;0.999464927;0.999464927;1.0;1.0;1.0;;1.0;1.0
1;1;0.90964495;1;1;1;1.0;0.999634127;0.999634127;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.829974357;1;1;1;0.873896595;0.999635211;0.999635211;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.6353755529999999;1;1;1;0.8417005879999999;0.999707803;0.999707803;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.891666127;1;1;1;0.939903846;0.999789716;0.999789716;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.760582628;1;1;1;1.0;0.998500594;0.998500594;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.8613705620000001;1;1;1;1.0;0.999645293;0.999645293;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.949401359;1;1;1;0.925595238;0.997506705;0.997506705;1.0;1.0;1.0;;1.0;1.0
1;1;0.929585212;1;1;1;0.855312112;0.999621836;0.999621836;1.0;1.0;1.0;;1.0;1.0
