Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability
KZUD_3;0;3;0;0.9686530170841552;1.0;1.0;1.0;0.14800266454770594;0.644734931061308;0.644734931061308
NWLD_3;1;3;1;0.9990321604030358;1.0;1.0;1.0;0.7138192963752665;0.776813806021525;0.776813806021525
SHAE_3;1;3;0;0.8142770995165558;1.0;1.0;1.0;0.14799555489210636;0.7536512885967439;0.7536512885967439
XJCE_3;0;3;0;0.9816555942301688;1.0;1.0;1.0;0.22700696552260857;0.7789397759782624;0.7789397759782624
ZACE_3;0;3;0;0.9885727933421392;1.0;1.0;1.0;0.14048587319640293;0.8112359428774059;0.8112359428774059
ZAJE_3;1;3;1;0.9993554492829159;1.0;1.0;1.0;0.7138192963752665;0.6546288032945122;0.6546288032945122
AOJD_4;1;4;0;0.9653836177445942;1.0;1.0;1.0;1.0;0.8778264966241905;0.8778264966241905
DAGE_4;1;4;1;0.565925462109858;1.0;1.0;1.0;0.2694737811736613;0.8824126660094809;0.8824126660094809
JEZD_4;1;4;0;0.9606196036214536;1.0;1.0;1.0;1.0;0.8860650100063048;0.8860650100063048
LDMD_4;1;4;0;0.7825030170081892;1.0;1.0;1.0;0.7855404331412676;0.8981482948184621;0.8981482948184621
NXMD_4;0;4;0;0.998652924348254;1.0;1.0;1.0;1.0;0.8068628451320842;0.8068628451320842
RSHD_4;0;4;0;0.9943890512423791;1.0;1.0;1.0;1.0;0.854029625192784;0.854029625192784
VWRD_4;0;4;0;0.9634281518228792;1.0;1.0;1.0;0.028083963015287594;0.8840800754486015;0.8840800754486015
ZEOD_4;0;4;0;0.9986580099390628;1.0;1.0;1.0;0.02785055506401035;0.8341857764696603;0.8341857764696603
CSTD_5;0;5;0;0.9981940108207004;1.0;1.0;1.0;0.01617417684812117;0.9323954290302935;0.9323954290302935
DHWD_5;1;5;1;0.5430301044463907;1.0;1.0;1.0;0.4301053150526575;0.9381821181942034;0.9381821181942034
HCME_5;1;5;1;0.7755117084454448;1.0;1.0;1.0;0.4010208212223677;0.9260069275090882;0.9260069275090882
IITD_5;0;5;0;0.9956217683792232;1.0;1.0;1.0;0.04976774669078754;0.8877373171207484;0.8877373171207484
JNIE_5;0;5;0;0.9980853430948796;1.0;1.0;1.0;0.017553897465873658;0.9508851307762629;0.9508851307762629
LZUD_5;1;5;0;0.999586503122942;1.0;1.0;1.0;0.04980157200839974;0.28713323630444565;0.28713323630444565
NXLD_5;1;5;0;0.9999263846824112;1.0;1.0;1.0;0.0224667636930469;0.9495369356448815;0.9495369356448815
VSHE_5;0;5;0;0.9951409868198656;1.0;1.0;1.0;0.049921961477462196;0.95270080851444;0.95270080851444
DYLD_6;0;6;0;0.9023509608887462;1.0;1.0;1.0;0.7022394643604721;0.88485738744456;0.88485738744456
GILD_6;0;6;0;0.9998477925531958;1.0;1.0;1.0;0.4997621791810546;0.9101343957544651;0.9101343957544651
HCME_6;1;6;1;0.9930813502518044;1.0;1.0;1.0;1.0;0.9338380348539295;0.9338380348539295
LDMD_6;1;6;0;0.9453506820932248;1.0;1.0;1.0;0.6962339174811321;0.9204091414147706;0.9204091414147706
LZUD_6;1;6;0;0.9772084044940051;1.0;1.0;1.0;0.7077718538520195;0.8932592901230191;0.8932592901230191
NYTD_6;1;6;1;0.8990012536337738;1.0;1.0;1.0;0.8887716005942607;0.9078585546372429;0.9078585546372429
OFCE_6;0;6;0;0.9983408762949048;1.0;1.0;1.0;0.48832385505942655;0.9268206677433537;0.9268206677433537
ZIIE_6;0;6;0;0.9998528025515316;1.0;1.0;1.0;0.4965951742627346;0.9267314864393561;0.9267314864393561
AZKD_7;0;7;0;0.9999999999999979;1.0;1.0;1.0;0.10816179347584953;0.6850253563364932;0.6850253563364932
CDPD_7;1;7;0;0.8111811118206884;1.0;1.0;1.0;1.0;0.6869209349868637;0.6869209349868637
EJSD_7;1;7;0;0.9999969148759988;1.0;1.0;1.0;0.11446579910736665;-0.5521214526391374;-0.5521214526391374
JJWD_7;1;7;0;0.9607499276402012;1.0;1.0;1.0;0.15874045251477176;0.4950255899766144;0.4950255899766144
OMOD_7;0;7;0;0.9999999553358964;1.0;1.0;1.0;0.10210043979916572;0.682198526129423;0.682198526129423
SROD_7;0;7;0;0.9999994973841918;1.0;1.0;1.0;0.11203332559871282;0.5542286300533141;0.5542286300533141
WCGE_7;0;7;0;0.9972732686060288;1.0;1.0;1.0;0.10830119875207611;0.5227825193578775;0.5227825193578775
WCQD_7;1;7;1;0.9188630055133974;1.0;1.0;1.0;1.0;0.42960466132849795;0.42960466132849795
BELD_8;1;8;1;0.9026126891876708;1.0;1.0;1.0;0.3324197163005598;0.7639929849884299;0.7639929849884299
CYID_8;0;8;0;0.9995373435798643;1.0;1.0;1.0;0.24292030652722107;0.7960124801237869;0.7960124801237869
GWSD_8;1;8;1;0.7029515364748254;1.0;1.0;1.0;0.3149935284037013;0.5414380991076255;0.5414380991076255
JFND_8;0;8;0;0.9999978315588094;1.0;1.0;1.0;0.25557646544442525;0.3565451617365829;0.3565451617365829
RTMD_8;0;8;0;0.9999252955857172;1.0;1.0;1.0;0.21703977886447612;0.8389693144491586;0.8389693144491586
TNND_8;0;8;0;0.999181509517207;1.0;1.0;1.0;0.31596770601060986;0.712625651753525;0.712625651753525
URID_8;1;8;1;0.7214106555755112;1.0;1.0;1.0;0.3576112770740001;0.546895083027063;0.546895083027063
XLHE_8;1;8;0;0.7408928505211646;1.0;1.0;1.0;0.30861864939605677;0.794534558325581;0.794534558325581
FRJD_9;0;9;0;0.9999991792447416;1.0;1.0;1.0;0.38158737553135735;0.7919311235780182;0.7919311235780182
HISD_9;1;9;1;0.9999999999948764;1.0;1.0;1.0;0.3721623155505107;0.6884044761478314;0.6884044761478314
IIVD_9;0;9;1;0.9954552894898812;1.0;1.0;1.0;0.38158737553135735;0.6220416726629547;0.6220416726629547
IOEE_9;1;9;0;0.9999998142015348;1.0;1.0;1.0;0.38158737553135735;0.7752302259493737;0.7752302259493737
IQKD_9;0;9;0;0.9999999480015916;1.0;1.0;1.0;0.38158737553135735;0.7846943850904589;0.7846943850904589
JISD_9;1;9;0;0.9988203276134908;1.0;1.0;1.0;0.38158737553135735;0.4135432436638282;0.4135432436638282
OUMD_9;0;9;0;0.9999999865535412;1.0;1.0;1.0;0.3721623155505107;0.7495185136104479;0.7495185136104479
SQFE_9;1;9;0;0.9981976264854796;1.0;1.0;1.0;0.38158737553135735;0.5509970910794952;0.5509970910794952
AIM_10;0;10;0;0.999999862453993;1.0;1.0;1.0;0.2959032333225794;0.4281910777538619;0.4281910777538619
BVGA_10;0;10;0;0.9990857774924566;1.0;1.0;1.0;0.19101443317939515;0.055287240790912184;0.055287240790912184
BWVA_10;1;10;1;0.9999845454384476;1.0;1.0;1.0;0.2165962270522882;0.5219879918215504;0.5219879918215504
COVA_10;1;10;1;0.9999905558147928;1.0;1.0;1.0;0.7850920081785048;0.5744732848501215;0.5744732848501215
DYBB_10;0;10;0;0.9999998077516148;1.0;1.0;1.0;0.22900273813009464;0.6624875271413554;0.6624875271413554
HVHB_10;0;10;0;0.999999999804724;1.0;1.0;1.0;0.24786945056631893;0.48046090503869465;0.48046090503869465
KDB_10;1;10;1;0.9999194467415526;1.0;1.0;1.0;0.7211842317717343;0.4807776979194983;0.4807776979194983
YTM_10;1;10;1;0.9976610647241392;1.0;1.0;1.0;0.6660450338444537;-1.1851669966221707;-1.1851669966221707
DFHA_11;0;11;0;0.9998563046219218;1.0;1.0;1.0;0.5349497522026431;0.8673303392299423;0.8673303392299423
DUX_11;0;11;0;0.9998482904114651;1.0;1.0;1.0;0.48797784634415475;0.7901186830106327;0.7901186830106327
GOEA_11;0;11;0;0.9999866194418664;1.0;1.0;1.0;0.4973555433798207;0.7791016481669308;0.7791016481669308
GXYD_11;1;11;0;0.981511017801148;1.0;1.0;1.0;0.5097413515052944;0.7316751172463392;0.7316751172463392
JISD_11;1;11;0;0.9976152340789508;1.0;1.0;1.0;0.46504406961657185;0.8231046004878279;0.8231046004878279
JOTA_11;1;11;1;0.9999995400410358;1.0;1.0;1.0;0.6918994073768627;0.8084656642564211;0.8084656642564211
OGL_11;1;11;1;0.9700245611520266;1.0;1.0;1.0;0.5166442992181117;0.8821644167750653;0.8821644167750653
QBD_11;0;11;0;0.99922549033479;1.0;1.0;1.0;0.5825030610040094;0.8215647428788483;0.8215647428788483
CMM_12;1;12;1;0.9928985920820768;1.0;1.0;1.0;0.6935369265613666;0.7377349749261936;0.7377349749261936
RMEA_12;1;12;1;0.9970493087842954;1.0;1.0;1.0;0.8386805012879511;0.7727437652263717;0.7727437652263717
RVAA_12;0;12;0;0.9999589443275594;1.0;1.0;1.0;0.8135651330423294;0.7875741705223576;0.7875741705223576
SXPA_12;0;12;0;0.999999874640312;1.0;1.0;1.0;0.6911461242475019;0.5812310696979077;0.5812310696979077
VLOA_12;1;12;1;0.997473193316269;1.0;1.0;1.0;0.7538977986881417;0.7413344776695838;0.7413344776695838
WIU_12;0;12;0;0.9999999999365804;1.0;1.0;1.0;0.73243788153154;-0.4853540165606298;-0.4853540165606298
WPRC_12;1;12;1;0.9899381570720541;1.0;1.0;1.0;0.6773610025759021;0.42078971169727974;0.42078971169727974
WXY_12;0;12;0;0.9999989544250616;1.0;1.0;1.0;0.5896898688689094;0.5779425640648429;0.5779425640648429
ATH_13;1;13;1;0.9990984529241834;1.0;1.0;1.0;;1.0;1.0
BPH_13;1;13;1;0.9401301130888438;1.0;1.0;1.0;;1.0;1.0
LHH_13;1;13;1;0.9985443524641668;1.0;1.0;1.0;;1.0;1.0
MWZ_13;0;13;0;0.9940710845676262;1.0;1.0;1.0;;1.0;1.0
PBE_13;1;13;1;0.8594960590237841;1.0;1.0;1.0;;1.0;1.0
QIE_13;0;13;0;0.9987445473523496;1.0;1.0;1.0;;1.0;1.0
WYBB_13;0;13;0;0.9999434560709358;1.0;1.0;1.0;;1.0;1.0
XHDE_13;0;13;0;0.9997236126939292;1.0;1.0;1.0;;1.0;1.0
BEV_14;0;14;0;0.9999296254646698;1.0;1.0;1.0;0.6650226058364161;0.8872496153450098;0.8872496153450098
IOEE_14;1;14;0;0.9999984740368502;1.0;1.0;1.0;0.7260401882423246;0.8305762348375181;0.8305762348375181
JAL_14;0;14;0;0.999883095911777;1.0;1.0;1.0;0.6650226058364161;0.7664505202531825;0.7664505202531825
LHH_14;1;14;1;0.9999983862863012;1.0;1.0;1.0;0.8112649238369699;0.8935275858745597;0.8935275858745597
RMEA_14;1;14;1;0.9983329846983192;1.0;1.0;1.0;0.8112649238369699;0.892267758671847;0.892267758671847
WQFA_14;0;14;0;0.9999712402873128;1.0;1.0;1.0;0.6650226058364161;0.8432451768327838;0.8432451768327838
XOO_14;0;14;0;0.9999999992597404;1.0;1.0;1.0;0.6650226058364161;0.8483898977268348;0.8483898977268348
ZVMD_14;1;14;0;0.9962074143765712;1.0;1.0;1.0;0.763058435894951;0.6460861756396383;0.6460861756396383
