Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability
GXYD_13;1;13;0;1.0;0.2265086628219539;0.5414835366276413;0.5414835366276413;0.48767743852765;0.8487902549736145;0.8487902549736145
GXYD_14;1;14;0;1.0;0.1995495495495495;0.7846275577542434;0.7846275577542434;0.48991471165883527;0.8243365330645255;0.8243365330645255
HEQD_12;0;12;0;1.0;0.7365341008198152;0.8772813159960272;0.8772813159960272;0.4816156361293772;0.7697237907202061;0.7697237907202061
HVZD;1;1;1;1.0;0.21905802287766352;-0.3899841570592104;-0.3899841570592104;0.48456544341785013;0.8581300225815751;0.8581300225815751
IJHE_4;0;4;1;1.0;0.4770571590265987;0.9233240591540678;0.9233240591540678;0.4958383671804183;0.827878797319495;0.827878797319495
IOEE_11;1;11;0;1.0;0.043085144574482204;0.4898864339732004;0.4898864339732004;0.482781507602705;0.8414652895577421;0.8414652895577421
IOEE_12;1;12;0;1.0;0.3328828321507677;-1.3037007310718387;-1.3037007310718387;0.4816156361293772;0.831459297849729;0.831459297849729
IOEE_13;1;13;0;1.0;0.18676777064323544;-0.14522849096534451;-0.14522849096534451;0.4821818077820803;0.8305725587852439;0.8305725587852439
IOEE_14;1;14;0;1.0;0.29960585585585586;0.02410484423927817;0.02410484423927817;0.4798838851291657;0.8045640561061205;0.8045640561061205
IRGE_3;1;3;1;1.0;0.2255205811138015;0.6746176454645083;0.6746176454645083;0.48359986399816324;0.8403093524142613;0.8403093524142613
IRND_10;1;10;0;1.0;0.29960585585585586;-1.7066304165855368;-1.7066304165855368;0.4836043781948208;0.7792354980624343;0.7792354980624343
IRND_3;1;3;0;1.0;0.02149679817775474;0.7935660467779448;0.7935660467779448;0.478424727227188;0.8303835600530061;0.8303835600530061
IWBE_9;0;9;0;1.0;1.0;0.9999135269805552;0.9999135269805552;0.49240827164467327;0.8532737740892352;0.8532737740892352
JAQD_11;0;11;0;1.0;0.022800338409475374;0.9100435776405852;0.9100435776405852;0.4848376979972274;0.7882962152625925;0.7882962152625925
JISD_11;1;11;0;1.0;0.16610354018845952;0.6878383575247121;0.6878383575247121;0.4820964413087969;0.7801160165176384;0.7801160165176384
JISD_12;1;12;0;1.0;0.09949324324324328;0.7539918358304611;0.7539918358304611;0.4774480748127613;0.8543950940145368;0.8543950940145368
JISD_13;1;13;0;1.0;0.2330034153262768;0.2560268127939692;0.2560268127939692;0.481500933706816;0.8399002574507587;0.8399002574507587
JXCE_11;1;11;0;1.0;0.5997747747747748;-0.4780815951101254;-0.4780815951101254;0.49054123072999944;0.8504003168391592;0.8504003168391592
JXCE_12;1;12;0;1.0;1.0;0.999910062588062;0.999910062588062;0.4908447213791387;0.7885152225657533;0.7885152225657533
LDMD_8;1;8;0;1.0;1.0;0.9999000608736176;0.9999000608736176;0.4684245613655026;0.7763187180636308;0.7763187180636308
LDMD_9;1;9;0;1.0;0.6663286765810426;0.9746588572477572;0.9746588572477572;0.48969571816829194;0.8322744560396341;0.8322744560396341
LJOE_10;1;10;0;1.0;0.05459791697962035;0.7569847846744155;0.7569847846744155;0.4922541250241772;0.8280663495287853;0.8280663495287853
LJXD_3;0;3;0;1.0;-0.0006757517738484875;0.7805041005724292;0.7805041005724292;0.5055341906310126;0.7893927684002544;0.7893927684002544
LLPD_11;0;11;0;1.0;0.1995495495495495;0.884552141087764;0.884552141087764;0.4868273648481748;0.8163810513653242;0.8163810513653242
LQFE_14;0;14;0;1.0;1.0;0.9994839704512496;0.9994839704512496;0.4786863466501253;0.6858502126395116;0.6858502126395116
LXGE_2;1;2;1;1.0;0.2265086628219539;0.6743498893019864;0.6743498893019864;0.4930698783908425;0.8220643759442365;0.8220643759442365
LZUD_3;1;3;0;1.0;0.7365341008198152;0.9992963436843632;0.9992963436843632;0.48888103612636;0.8304168991831904;0.8304168991831904
MKYD_2;1;2;0;1.0;0.332657353162085;0.9284552568439332;0.9284552568439332;0.47478035024382814;0.7986644441215776;0.7986644441215776
MLAE_10;1;10;1;1.0;0.1995495495495495;0.8241882564192997;0.8241882564192997;0.48086430433010074;0.8048946038188893;0.8048946038188893
MLAE_7;1;7;1;1.0;-0.0005630630630633071;0.12221632888069;0.12221632888069;0.48547633666823164;-0.5173391970938812;-0.5173391970938812
MWUD_8;1;8;1;1.0;0.0886525186423639;0.8757569546922479;0.8757569546922479;0.4814481967648223;0.816815107345245;0.816815107345245
NEZD_4;1;4;1;1.0;0.7365341008198152;0.9906299200130558;0.9906299200130558;0.48752013966061536;0.8498021337116731;0.8498021337116731
NMHD_11;0;11;0;1.0;0.09949324324324328;0.8506282795343267;0.8506282795343267;0.46357628846225807;0.8337639867755063;0.8337639867755063
NYIE_7;0;7;0;1.0;0.33288283215076764;0.6192434826040663;0.6192434826040663;0.48888103612636014;0.3924996799449415;0.3924996799449415
NYIE_8;0;8;0;1.0;0.09949324324324328;0.2132976372072292;0.2132976372072292;0.48819174287882716;0.679939068475801;0.679939068475801
NYWD;0;1;1;1.0;0.487113752122241;0.9765215117717869;0.9765215117717869;0.49296420702856936;0.6593065079705869;0.6593065079705869
OEAE_5;1;5;1;1.0;0.7078763249953971;0.901957712164442;0.901957712164442;0.49005486569818635;0.5805878094358836;0.5805878094358836
OEZD_5;1;5;1;1.0;0.16610354018845966;0.28973814154417954;0.28973814154417954;0.4787410499510827;0.7919846798475544;0.7919846798475544
OHPE_3;1;3;0;1.0;0.29960585585585586;-0.8998869083764449;-0.8998869083764449;0.49450532997963825;0.8377725778161301;0.8377725778161301
OMWD_8;0;8;1;1.0;0.2608942002235033;0.9978887114338776;0.9978887114338776;0.4779008484916719;0.7836851501211982;0.7836851501211982
OSQD_10;0;10;1;1.0;0.4770571590265987;0.9013244130519876;0.9013244130519876;0.47837573385518595;0.8007081572413994;0.8007081572413994
OTMD_7;0;7;0;1.0;0.3996621621621622;0.5668127358993214;0.5668127358993214;0.48935732184617264;0.8417181868093291;0.8417181868093291
PBND_5;1;5;1;1.0;-0.002256063169768785;0.8010888515027917;0.8010888515027917;0.48575153123150416;0.7959683512683714;0.7959683512683714
PDBE_6;1;6;0;1.0;0.6663286765810426;0.9724260674778984;0.9724260674778984;0.48824838771991064;0.8003855475603107;0.8003855475603107
PJRD_3;0;3;1;1.0;0.7328641328811417;0.998804944275068;0.998804944275068;0.4881917428788274;0.3464882076965293;0.3464882076965293
PKHE_6;0;6;1;1.0;0.7365341008198152;-0.5722893973602847;-0.5722893973602847;0.4863590220387657;0.2790475341660241;0.2790475341660241
PKLE;0;1;1;1.0;0.487113752122241;0.9819716092351994;0.9819716092351994;0.4905202064966674;0.8404409550408936;0.8404409550408936
PLBE_4;1;4;1;1.0;0.4770571590265987;0.9476735460526938;0.9476735460526938;0.48645247328490837;0.7757658494783161;0.7757658494783161
PRTD_9;0;9;0;1.0;0.09898591549295777;0.902323273112389;0.902323273112389;0.5166578817555728;0.8263036176310755;0.8263036176310755
QFTD_6;1;6;1;1.0;0.2330034153262768;0.09756629114984106;0.09756629114984106;0.5063433568783166;0.6875070668276273;0.6875070668276273
RNYD_8;0;8;0;1.0;1.0;0.9999840985243876;0.9999840985243876;0.5138405750533896;0.4062473583882158;0.4062473583882158
RULD_9;0;9;0;1.0;1.0;0.999978124563508;0.999978124563508;0.5035919621030331;0.7748450297977252;0.7748450297977252
SGNE_5;1;5;1;1.0;1.0;0.9996405580444508;0.9996405580444508;0.5014836563428616;0.79077573262747;0.79077573262747
SGNE_7;1;7;1;1.0;0.09949324324324328;0.7770573237077666;0.7770573237077666;0.4962113402061855;0.8079881191140993;0.8079881191140993
SKRD_11;0;11;0;1.0;1.0;0.9999619672113604;0.9999619672113604;0.4922273211816933;-11.558534736032875;-11.558534736032875
SKRD_13;0;13;0;1.0;0.4770571590265987;0.9877830896100998;0.9877830896100998;0.4909664339028377;0.7828600160812618;0.7828600160812618
STCE_6;1;6;0;1.0;0.21366620538731385;0.8174939518899408;0.8174939518899408;0.5269164959010229;0.7724312444666714;0.7724312444666714
SYKD_3;0;3;1;1.0;0.2255205811138015;0.2178131468856429;0.2178131468856429;0.5016439678718813;0.8367563328135709;0.8367563328135709
TEPD_10;0;10;0;1.0;0.2136662053873136;-0.6470378084394497;-0.6470378084394497;0.5059509070957017;0.7112204547902805;0.7112204547902805
TGQE;1;1;0;1.0;0.0886525186423639;0.7239080428676663;0.7239080428676663;0.5073936246099605;0.7426266266420338;0.7426266266420338
TUSD_13;0;13;0;1.0;0.022800338409475374;0.899398111845823;0.899398111845823;0.512765892710319;0.8142428336971184;0.8142428336971184
TXLD_12;0;12;1;1.0;0.7365341008198152;0.91423580247373;0.91423580247373;0.5041677039219655;0.8004723786656964;0.8004723786656964
UJJE_4;0;4;1;1.0;0.7365341008198152;0.9984741285273366;0.9984741285273366;0.5040019852774228;0.8151544801441597;0.8151544801441597
UQID_2;0;2;0;1.0;1.0;0.9989124902282356;0.9989124902282356;0.47181204580995284;0.8027593392398275;0.8027593392398275
URID_8;1;8;1;1.0;0.09949324324324328;0.6838300059836682;0.6838300059836682;0.5082090641720018;0.788370295370959;0.788370295370959
VXLD;0;1;1;1.0;0.7365341008198152;0.9991233618285468;0.9991233618285468;0.5086019528214205;0.799799961068402;0.799799961068402
VZWD_4;1;4;1;1.0;0.047856739988719636;0.905342383932586;0.905342383932586;0.5002124094111641;0.7364484742788568;0.7364484742788568
WFPD_10;0;10;0;1.0;1.0;0.9997300717431468;0.9997300717431468;0.5100353498194796;0.7862987968118647;0.7862987968118647
WGFE_5;0;5;1;1.0;0.4770571590265987;0.9842176073355712;0.9842176073355712;0.5035351352962212;0.8118890292044525;0.8118890292044525
WIKE;1;1;1;1.0;0.4583685305976711;0.9850518983979424;0.9850518983979424;0.5089816623997366;0.8072363764449171;0.8072363764449171
WKHE_5;0;5;1;1.0;0.7252316795348885;0.9933499970634772;0.9933499970634772;0.49890918046131194;0.7789297923500156;0.7789297923500156
WQYD_3;0;3;0;1.0;0.09949324324324328;0.3720362037851521;0.3720362037851521;0.5107747565970997;0.8258454414077192;0.8258454414077192
WVGE_7;0;7;0;1.0;1.0;0.9999164372674332;0.9999164372674332;0.5079016357124395;0.7956509789248991;0.7956509789248991
XIVD_6;0;6;0;1.0;0.7365341008198152;0.9956212843362059;0.9956212843362059;0.5032149846239866;0.8115878639030437;0.8115878639030437
XMSD_2;0;2;1;1.0;0.4770571590265987;0.9889398729989056;0.9889398729989056;0.5114364509497791;0.7843566056122296;0.7843566056122296
XQND;0;1;1;1.0;0.7365341008198152;0.9521176918784164;0.9521176918784164;0.5075268162878492;0.7662518883114224;0.7662518883114224
YKYD_10;1;10;1;1.0;0.09949324324324328;-0.5715539406403579;-0.5715539406403579;0.5029648690982322;0.5125023388864265;0.5125023388864265
YKYD_6;1;6;1;1.0;0.7365341008198152;0.9978204259869844;0.9978204259869844;0.5072682035649141;0.7733306197348432;0.7733306197348432
YKYD_7;1;7;1;1.0;0.7252316795348885;0.99053528834322;0.99053528834322;0.5088734671747565;0.7340220247535129;0.7340220247535129
YVMD_12;0;12;0;1.0;0.7365341008198152;0.6631557885299417;0.6631557885299417;0.5009340150345;0.7929382592187859;0.7929382592187859
ZDMD_9;1;9;1;1.0;0.24694880777489006;0.8740586761610375;0.8740586761610375;0.5141043232708905;0.6300657088620423;0.6300657088620423
ZGGE_2;1;2;1;1.0;0.022800338409475374;0.7458832418947041;0.7458832418947041;0.5132361720807725;0.6951665608334536;0.6951665608334536
ZNND_9;1;9;0;1.0;0.2136662053873135;0.3275269130416677;0.3275269130416677;0.5009340150345;0.7194211815127086;0.7194211815127086
ZVMD_11;1;11;0;1.0;0.2136662053873135;-0.4530277463362333;-0.4530277463362333;0.49985611873867797;0.7736062949452299;0.7736062949452299
ZVMD_13;1;13;0;1.0;0.08271389420730546;-0.30998021056318525;-0.30998021056318525;0.4993823816231445;0.7653127381844629;0.7653127381844629
ZVMD_14;1;14;0;1.0;0.4996621241130758;-0.3924983115643384;-0.3924983115643384;0.4954340337815387;0.748656275265792;0.748656275265792
