Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability
TAND_4;0;4;0;0.9992090962934798;1.0;1.0;1.0;0.03682190327540835;0.9217636776331348;0.9217636776331348
TFTD_5;0;5;0;0.9937560059658168;1.0;1.0;1.0;0.05268053931038108;0.9380397293746476;0.9380397293746476
TXLD_14;0;14;0;0.9992202791479046;1.0;1.0;1.0;0.026574705099553286;0.45917493570813694;0.45917493570813694
URID_11;1;11;1;0.9742136510733906;1.0;1.0;1.0;0.8332207080376919;0.9390197956245143;0.9390197956245143
UXIE_4;0;4;0;0.9504552414021604;1.0;1.0;1.0;0.07476005486327775;0.9354792008453867;0.9354792008453867
VGEE_3;0;3;0;0.9618415734096504;1.0;1.0;1.0;0.0565084432527021;0.8856046769360364;0.8856046769360364
VGFE_13;0;13;0;0.9978932110477309;1.0;1.0;1.0;-0.020270714070776963;0.9060779464842158;0.9060779464842158
VLOD_3;1;3;1;0.9621379210661664;1.0;1.0;1.0;1.0;0.9147828788343195;0.9147828788343195
VOOD_9;0;9;0;0.5439727728393702;1.0;1.0;1.0;-0.06712217577924151;0.9275871699062497;0.9275871699062497
VQRD_8;0;8;0;0.9998747780537371;1.0;1.0;1.0;0.023932662898234147;0.938013360844507;0.938013360844507
VRYD_3;1;3;1;0.9999722751241956;1.0;1.0;1.0;1.0;0.9296649714238708;0.9296649714238708
WDBE_6;1;6;0;0.910883855735474;1.0;1.0;1.0;-0.01749044206220507;0.8677728703906293;0.8677728703906293
WECE_9;0;9;0;0.9958315966103292;1.0;1.0;1.0;-0.005621656821087617;0.9030153420232955;0.9030153420232955
WEMD_9;1;9;0;0.5230954745586226;1.0;1.0;1.0;1.0;0.9289608498746593;0.9289608498746593
WEYD_12;0;12;0;0.9999933281341508;1.0;1.0;1.0;0.2708466773418736;0.9163662138024832;0.9163662138024832
WHDE_6;0;6;0;0.999484420775518;1.0;1.0;1.0;0.018558997292551394;0.9069219575892665;0.9069219575892665
WMBE_12;0;12;0;0.9997288272419784;1.0;1.0;1.0;-0.0010236336345172958;0.9285682209798436;0.9285682209798436
WVLE;1;1;1;0.6387730012119658;1.0;1.0;1.0;0.2479348447934231;0.9420730179788342;0.9420730179788342
XHDE_11;0;11;0;0.9997619130015216;1.0;1.0;1.0;-0.018068828810412274;0.8107695731678775;0.8107695731678775
XIMD_7;1;7;1;0.9806805538675084;1.0;1.0;1.0;1.0;0.764966475147402;0.764966475147402
XLHE_9;1;9;1;0.545923496330626;1.0;1.0;1.0;0.007721892546604159;0.9177389797527158;0.9177389797527158
YJZD_10;1;10;0;0.9999998443119508;1.0;1.0;1.0;0.01908946840573067;0.8864505922066584;0.8864505922066584
YKYD_10;1;10;1;0.979342772027902;1.0;1.0;1.0;1.0;0.8745396205408131;0.8745396205408131
YTLE_7;0;7;0;0.9547808004759712;1.0;1.0;1.0;0.09222316850808954;0.9065079578805672;0.9065079578805672
ZCXD_9;0;9;0;0.9997564628740626;1.0;1.0;1.0;-0.042520937302816586;0.8820061951435813;0.8820061951435813
ZDMD_8;1;8;0;0.9171303384972987;1.0;1.0;1.0;0.03636468742719379;0.9413819790579788;0.9413819790579788
ZEZD_2;0;2;0;0.9743176412788342;1.0;1.0;1.0;0.06768142932880838;0.9332374917608801;0.9332374917608801
ZNND_10;1;10;0;0.9999991147506508;1.0;1.0;1.0;0.01891975961218617;0.9160137470190783;0.9160137470190783
ZUXD_3;0;3;0;0.9652894091122304;1.0;1.0;1.0;0.031154420345056777;0.905975039206331;0.905975039206331
ZVMD_12;1;12;0;0.9995110227182766;1.0;1.0;1.0;-0.01651695117636187;0.9368982620581294;0.9368982620581294
ZVMD_14;1;14;0;0.9513439966767936;1.0;1.0;1.0;1.0;0.6025509219338886;0.6025509219338886
ZYLE_5;0;5;0;0.9941275594624378;1.0;1.0;1.0;0.05453658395187522;0.9339586817522317;0.9339586817522317
