Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability
1030_9;1.0;9.0;1.0;1.0;0.7092332630094103;-0.7889525679171829;-0.7889525679171829;0.16800561260480829;0.7121001199359216;0.7121001199359216
1038_9;0.0;9.0;0.0;1.0;1.0;0.9995542826404986;0.9995542826404986;0.18985409167737333;0.827315969510893;0.827315969510893
1119_9;1.0;9.0;1.0;1.0;0.9281594700026904;-1.7231317122238412;-1.7231317122238412;0.1669953184273255;0.8429115225581777;0.8429115225581777
1140_9;0.0;9.0;0.0;1.0;1.0;-0.6617969400268418;-0.6617969400268418;0.1674380084766406;0.8779086121227963;0.8779086121227963
1142_9;0.0;9.0;1.0;1.0;0.92109770680111;-1.4149063788139076;-1.4149063788139076;0.16973949402881805;0.8351772599968404;0.8351772599968404
916_9;0.0;9.0;1.0;1.0;0.6734714873603762;-2.0045134858147793;-2.0045134858147793;0.16522243748018461;0.8610887834274557;0.8610887834274557
941_9;1.0;9.0;1.0;1.0;0.6908969234386587;-2.126277582743808;-2.126277582743808;0.16080189365122322;0.8675469065837174;0.8675469065837174
969_9;1.0;9.0;1.0;1.0;0.6734714873603762;-2.8892843733314546;-2.8892843733314546;0.16371772241054683;0.7512395568746018;0.7512395568746018
1011_10;0.0;10.0;1.0;1.0;0.4981771984091914;-2.3456746264876056;-2.3456746264876056;0.16947950049684302;0.8111634306207792;0.8111634306207792
1028_10;1.0;10.0;1.0;1.0;0.9613170511543144;-0.9010753135734616;-0.9010753135734616;0.16480630498005455;0.84693603662097;0.84693603662097
1079_10;0.0;10.0;1.0;1.0;0.4996695671329442;-0.2733237828573716;-0.2733237828573716;0.15178648754264223;0.8383718048078243;0.8383718048078243
1132_10;1.0;10.0;1.0;1.0;0.7145265004876773;-0.4270177152333163;-0.4270177152333163;0.15612184401166773;0.7857265180607991;0.7857265180607991
923_10;0.0;10.0;1.0;1.0;0.7487833204291561;-0.5561161324264792;-0.5561161324264792;0.1657468384203924;0.8146933750252965;0.8146933750252965
932_10;0.0;10.0;1.0;1.0;0.280787905539616;-0.5402783800928652;-0.5402783800928652;0.1548688598686928;0.7240472736085807;0.7240472736085807
938_10;1.0;10.0;1.0;1.0;0.7249187743216274;-0.6239912933086533;-0.6239912933086533;0.16279234325908853;0.720581249083935;0.720581249083935
943_10;1.0;10.0;1.0;1.0;0.9359760394644115;-1.0292901741879348;-1.0292901741879348;0.15131615975205293;0.8037663866923833;0.8037663866923833
1008_11;1.0;11.0;0.0;1.0;1.0;0.999552481867803;0.999552481867803;0.15329178905256358;0.8411453123023886;0.8411453123023886
1028_11;1.0;11.0;1.0;1.0;0.9647018208469716;-1.0352789658336934;-1.0352789658336934;0.13823439059980025;0.8830204826883619;0.8830204826883619
1034_11;0.0;11.0;1.0;1.0;0.9647018208469716;-0.5023644483139151;-0.5023644483139151;0.14594661416074006;0.8028375353245175;0.8028375353245175
1038_11;0.0;11.0;0.0;1.0;1.0;0.35196893486981884;0.35196893486981884;0.13584285165685783;0.8494764865933766;0.8494764865933766
1095_11;0.0;11.0;1.0;1.0;0.9820376382876382;-0.3209591103749108;-0.3209591103749108;0.13908501630975623;0.8381184937435816;0.8381184937435816
1140_11;0.0;11.0;1.0;1.0;0.6923004297923565;-1.9751930911078082;-1.9751930911078082;0.1536414032510398;0.8821279665237579;0.8821279665237579
926_11;1.0;11.0;1.0;1.0;1.0;0.14004648225949667;0.14004648225949667;0.1508879686625627;0.8479159270124674;0.8479159270124674
980_11;1.0;11.0;1.0;1.0;0.9820376382876382;-0.6155760662793499;-0.6155760662793499;0.13885317845877077;0.37918320467930033;0.37918320467930033
1031_12;0.0;12.0;0.0;1.0;1.0;0.7119366173257808;0.7119366173257808;0.15506052437650686;0.8118809744903903;0.8118809744903903
1057_12;1.0;12.0;1.0;1.0;1.0;0.8256001436935086;0.8256001436935086;0.1645996127042746;0.8202718927452679;0.8202718927452679
1098_12;0.0;12.0;1.0;1.0;0.96754377834526;0.013694048827361029;0.013694048827361029;0.15366060612712173;0.7182834934596201;0.7182834934596201
1118_12;0.0;12.0;1.0;1.0;0.7286640277090551;-0.8137019810224697;-0.8137019810224697;0.14971047865696296;0.8269865100232182;0.8269865100232182
1136_12;0.0;12.0;1.0;1.0;1.0;0.7870919804073087;0.7870919804073087;0.1444341344994634;0.32077669910506845;0.32077669910506845
1139_12;1.0;12.0;1.0;1.0;0.96754377834526;0.35396836689227906;0.35396836689227906;0.1556487231947572;0.7746438327209029;0.7746438327209029
978_12;1.0;12.0;1.0;1.0;0.9528277053810326;0.527481345359253;0.527481345359253;0.17579799626669512;0.7881505884384016;0.7881505884384016
986_12;1.0;12.0;1.0;1.0;0.983507488623334;0.46147703297708004;0.46147703297708004;0.1677927695598055;0.6826577822869826;0.6826577822869826
1020_13;1.0;13.0;1.0;1.0;1.0;0.9981099358349704;0.9981099358349704;0.16017238071703077;0.8055793015655709;0.8055793015655709
1023_13;0.0;13.0;1.0;1.0;0.9847552360607192;0.12462140171944748;0.12462140171944748;0.1574381690660761;0.7201567691121129;0.7201567691121129
1031_13;0.0;13.0;0.0;1.0;1.0;0.9997948784724412;0.9997948784724412;0.1828560754022609;0.8187377566929526;0.8187377566929526
1113_13;1.0;13.0;1.0;1.0;0.9847552360607192;0.3947586454834706;0.3947586454834706;0.16779037949274722;0.7598403391390273;0.7598403391390273
1120_13;1.0;13.0;1.0;1.0;1.0;0.997143068770071;0.997143068770071;0.15753969628100428;0.8094065789086232;0.8094065789086232
940_13;0.0;13.0;0.0;1.0;1.0;0.9947147454977764;0.9947147454977764;0.16821250587987913;0.8232143226526991;0.8232143226526991
957_13;1.0;13.0;1.0;1.0;1.0;0.999285149508588;0.999285149508588;0.17541452598026097;0.6115865108052124;0.6115865108052124
970_13;0.0;13.0;1.0;1.0;1.0;0.9882749482733444;0.9882749482733444;0.159798755404024;0.831807126852922;0.831807126852922
1010_14;0.0;14.0;1.0;1.0;0.7866241951733484;0.6184087332061654;0.6184087332061654;0.11249290153446179;0.7778498222543473;0.7778498222543473
1022_14;0.0;14.0;1.0;1.0;0.9720428982735088;0.3153798520141691;0.3153798520141691;0.10561631921174053;0.8246962934682496;0.8246962934682496
1040_14;1.0;14.0;1.0;1.0;0.9720428982735088;0.01883196779718166;0.01883196779718166;0.10658888106178888;0.8044687610753782;0.8044687610753782
1057_14;1.0;14.0;1.0;1.0;0.7151440513509479;0.010323686493787121;0.010323686493787121;0.1188614669680983;0.8087746830894;0.8087746830894
919_14;0.0;14.0;1.0;1.0;0.7866241951733484;0.6549983806874657;0.6549983806874657;0.13306041310677108;-3.709078035914388;-3.709078035914388
954_14;1.0;14.0;1.0;1.0;0.7103419278256937;-0.4532491763612303;-0.4532491763612303;0.11460280919884092;-2.287810563303413;-2.287810563303413
967_14;0.0;14.0;0.0;1.0;1.0;0.814789824836226;0.814789824836226;0.11154826369448545;0.7096418903385326;0.7096418903385326
995_14;1.0;14.0;1.0;1.0;0.9602572333605562;0.6789769271823036;0.6789769271823036;0.10379839786381828;0.7231594264561267;0.7231594264561267
