Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability
LLPD_13;0;13;0;1.0;1.0;0.9999999999975931;0.9999999999975931;0.15694287253993966;0.5973328523990531;0.5973328523990531
LQFE_11;0;11;0;0.99999857;1.0;0.9999999999997276;0.9999999999997276;0.15786087662555515;0.6848886024581906;0.6848886024581906
LWDE_6;1;6;0;0.9999912000000001;1.0;0.9999999999993548;0.9999999999993548;0.09932876712328742;0.6580488890452335;0.6580488890452335
LYYD_13;0;13;0;0.9997591;1.0;1.0;1.0;0.1590050598687366;0.37257873383195017;0.37257873383195017
LZOD_7;0;7;0;1.0;1.0;1.0;1.0;0.18313216782010444;0.7720437866312245;0.7720437866312245
LZUD_7;1;7;1;0.9999998999999999;1.0;0.9999999999911644;0.9999999999911644;0.181663709367907;0.7809174653563935;0.7809174653563935
MMFE_10;0;10;0;0.99998724;1.0;1.0;1.0;0.17480150339687073;0.760797055766121;0.760797055766121
MRVD_10;1;10;1;0.99964094;1.0;1.0;1.0;0.1708704478990717;0.682977779361301;0.682977779361301
MVZD_7;0;7;0;1.0;1.0;0.9999999999911572;0.9999999999911572;0.1842605526898471;0.7271519932593605;0.7271519932593605
MXLD_11;0;11;0;0.9999976;1.0;0.9999999999997008;0.9999999999997008;0.16155822101846473;0.5265432513670587;0.5265432513670587
NESD_2;0;2;1;0.96263057;1.0;0.9999999999907968;0.9999999999907968;0.09319292005499547;0.6235287672082619;0.6235287672082619
NMBE_6;1;6;1;1.0;1.0;0.999999999999864;0.999999999999864;0.10242955197243253;0.7019237874215545;0.7019237874215545
NMYD_2;0;2;0;1.0;1.0;0.9999999999999251;0.9999999999999251;0.09932876712328742;0.6856064413282177;0.6856064413282177
NURD_8;0;8;0;1.0;1.0;0.9999999999991064;0.9999999999991064;0.15062752923618972;0.7404918270293319;0.7404918270293319
OKFE_5;0;5;0;0.99999964;1.0;0.9999999999999498;0.9999999999999498;0.09190197756227403;0.6845309209192193;0.6845309209192193
OTMD_14;0;14;0;1.0;1.0;0.9999999999983966;0.9999999999983966;0.15380376737256718;0.754285139493591;0.754285139493591
OVZD_7;1;7;1;0.9994966999999999;1.0;0.9999999999997242;0.9999999999997242;0.1867344561310078;0.7713576970155993;0.7713576970155993
PUME_5;1;5;0;0.99999774;1.0;0.9999999999906518;0.9999999999906518;0.09289280393882382;0.7228560407438608;0.7228560407438608
PVYD_2;0;2;0;0.9999940999999999;1.0;0.9999999999905841;0.9999999999905841;0.08756443485967735;0.7409478988734925;0.7409478988734925
QKND_3;0;3;0;0.9998870999999999;1.0;0.9999999999991266;0.9999999999991266;0.09866498944976476;0.6447914839456793;0.6447914839456793
QKRD_14;0;14;0;1.0;1.0;0.9999999999999596;0.9999999999999596;0.1308462292578879;0.6998809219511339;0.6998809219511339
QNBE_8;0;8;0;1.0;1.0;0.9999999999900476;0.9999999999900476;0.14815514235909333;-0.5795240067522043;-0.5795240067522043
QUDE_2;1;2;1;1.0;1.0;0.9999999999900292;0.9999999999900292;0.08385126294231438;0.6839171529741435;0.6839171529741435
QXVD;0;1;0;0.9999959999999999;1.0;0.9999999999914041;0.9999999999914041;0.07292247211510305;0.7857821919928246;0.7857821919928246
RPHD_5;0;5;0;1.0;1.0;1.0;1.0;0.10004281534431847;0.7616622338532023;0.7616622338532023
SECE;1;1;0;0.99970627;1.0;0.9999999999996786;0.9999999999996786;0.0760764258476545;0.1184190997301533;0.1184190997301533
SGJD;1;1;0;0.99778026;1.0;0.9999999999909166;0.9999999999909166;0.07963295611041266;0.14301906957852262;0.14301906957852262
SNFE_4;1;4;1;0.90940166;1.0;0.999999999990998;0.999999999990998;0.09517818191374727;0.6076594553207293;0.6076594553207293
SONE_4;1;4;0;0.5643927;1.0;0.9999999999997249;0.9999999999997249;0.09439474212405818;0.7640323270110396;0.7640323270110396
TBXD_13;0;13;0;1.0;1.0;0.99999999999996;0.99999999999996;0.1650670467743638;0.6903546355390854;0.6903546355390854
TKDE_2;1;2;1;0.99994504;1.0;0.9999999999992876;0.9999999999992876;0.0974822127416376;0.609240365947688;0.609240365947688
UIKD_2;1;2;1;1.0;1.0;0.9999999999994386;0.9999999999994386;0.08066552159427198;0.746061286149311;0.746061286149311
UNHD_12;0;12;0;1.0;1.0;0.9999999999994508;0.9999999999994508;0.16051684199716854;0.6615059523485392;0.6615059523485392
UQGE_3;1;3;1;1.0;1.0;0.9999999999898266;0.9999999999898266;0.09019900407168424;0.7262619559986851;0.7262619559986851
URID_11;1;11;1;0.9999998999999999;1.0;0.9999999999998488;0.9999999999998488;0.16400004407874158;0.8159029611293892;0.8159029611293892
URID_9;1;9;0;0.99999285;1.0;0.9999999999999996;0.9999999999999996;0.18074355475233284;0.083763460185453;0.083763460185453
UZQD_5;0;5;0;1.0;1.0;0.9999999999994588;0.9999999999994588;0.10017343308900784;0.6196432556281144;0.6196432556281144
VOHE_3;0;3;0;0.99999994;1.0;1.0;1.0;0.10492601024473525;0.6668268319937023;0.6668268319937023
VOOD_13;0;13;0;0.999986;1.0;0.9999999999951078;0.9999999999951078;0.15984765573698723;0.6300500564833946;0.6300500564833946
VPGE_9;0;9;0;1.0;1.0;0.9999999999994016;0.9999999999994016;0.1944240732632807;0.7295575376891081;0.7295575376891081
VQRD_8;0;8;0;1.0;1.0;0.9999999999999624;0.9999999999999624;0.15945416494574172;0.7744545640915665;0.7744545640915665
WAMD_10;0;10;0;1.0;1.0;0.9999999999992892;0.9999999999992892;0.1935617584776803;0.7814894669798053;0.7814894669798053
WEMD_9;1;9;1;0.9999998999999999;1.0;0.9999999999999952;0.9999999999999952;0.19827675631739972;0.8036515412091956;0.8036515412091956
WHTD_9;0;9;0;1.0;1.0;0.9999999999993828;0.9999999999993828;0.1794347785197028;0.7484695538794034;0.7484695538794034
WMBE_9;0;9;0;0.99999917;1.0;0.9999999999907936;0.9999999999907936;0.18535942119300663;0.7475075103968178;0.7475075103968178
WZAE_7;0;7;0;0.99999934;1.0;0.9999999999999996;0.9999999999999996;0.19349687620267586;0.7836600800230126;0.7836600800230126
XJJE;1;1;1;0.83276844;1.0;0.9999999999996968;0.9999999999996968;0.07858604031554584;0.7432592735636346;0.7432592735636346
XKLE;0;1;0;0.99999815;1.0;0.9999999999997234;0.9999999999997234;0.08722005342099859;0.37806526643004557;0.37806526643004557
XLHE_9;1;9;0;0.9999787;1.0;0.9999999999999716;0.9999999999999716;0.18054248513285442;-0.6952497222130807;-0.6952497222130807
YBGE_4;0;4;0;0.99994594;1.0;0.9999999999999996;0.9999999999999996;0.07268776803673727;0.7783088885460167;0.7783088885460167
ZBAE_2;0;2;0;1.0;1.0;0.9999999999996896;0.9999999999996896;0.09405575442021896;0.22596720519099023;0.22596720519099023
ZDDE_3;1;3;1;0.9999993;1.0;0.9999999999997264;0.9999999999997264;0.10369345916042938;0.7360438625013657;0.7360438625013657
ZLLD_12;0;12;0;0.9999998;1.0;0.9999999999994132;0.9999999999994132;0.16962815384934216;0.7443407570492224;0.7443407570492224
ZVMD_11;1;11;0;1.0;1.0;0.9999999999999996;0.9999999999999996;0.16762521280344644;0.6170459668267227;0.6170459668267227
ZVMD_12;1;12;0;1.0;1.0;0.9999999999997046;0.9999999999997046;0.16498697881243785;0.8114847623432542;0.8114847623432542
ZVMD_13;1;13;0;1.0;1.0;0.9999999999999996;0.9999999999999996;0.15642237651301827;0.769294437341195;0.769294437341195
ZVMD_14;1;14;0;0.7800274;1.0;1.0;1.0;0.1178978496247498;0.689950728910691;0.689950728910691
