Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability
1077_5;1;5;1;1.0;0.04809619238476937;-9.289510081208132;-9.289510081208132;0.4208143291129015;0.8884675027831099;0.8884675027831099
1080_12;0;12;0;0.9999995022827864;0.7048789413417385;-5.534621181809744;-5.534621181809744;0.4069551925803402;0.7825955425262984;0.7825955425262984
1086_8;0;8;1;1.0;0.2644600468070879;-4.985216847115439;-4.985216847115439;0.41864582133118255;0.898059276859366;0.898059276859366
1088_2;0;2;1;1.0;0.9086891413126847;-1.705268771135064;-1.705268771135064;0.4061860034656585;0.8961669140669403;0.8961669140669403
1088_5;0;5;1;1.0;0.8689624446366329;-2.4339824937871204;-2.4339824937871204;0.42261904761904756;0.8676328014247433;0.8676328014247433
1091_3;1;3;1;1.0;1.0;-3.840902158589598;-3.840902158589598;0.41231532935754944;0.8291041848643539;0.8291041848643539
1092_13;0;13;0;0.9998628950487516;1.0;0.1490457487997774;0.1490457487997774;0.41119474383005294;0.8920041110978068;0.8920041110978068
1093_8;1;8;1;0.9994824313259456;0.4627815024926938;-9.236291703037447;-9.236291703037447;0.41429315942223;0.8981466266540893;0.8981466266540893
1095_3;0;3;0;1.0;1.0;0.9227461086490668;0.9227461086490668;0.421922090353652;-0.6979030959886674;-0.6979030959886674
1097_5;1;5;1;0.9999999999995453;1.0;-12.866020718810894;-12.866020718810894;0.42429238152822923;0.8142887901744409;0.8142887901744409
1098_13;0;13;0;0.9926291063458484;1.0;0.4480619633158432;0.4480619633158432;0.4177421825331047;0.8797770304100215;0.8797770304100215
1099_3;0;3;1;0.9999999999433841;1.0;-11.703839758049533;-11.703839758049533;0.43063549700764014;0.8629761956227529;0.8629761956227529
1100_9;1;9;1;1.0;0.6234939759036144;-5.227413916776926;-5.227413916776926;0.4356121409357111;0.9004645790542237;0.9004645790542237
1104_12;1;12;0;1.0;0.9521801088380722;-1.1150743106997465;-1.1150743106997465;0.42219303613627135;0.8499067673960313;0.8499067673960313
1105_10;0;10;0;0.9999999999708962;1.0;0.20904009303699933;0.20904009303699933;0.42952183343449035;0.8965081769299504;0.8965081769299504
1106_7;0;7;0;1.0;0.7048789413417385;-7.625159644784832;-7.625159644784832;0.4262494262494262;0.8522208447661619;0.8522208447661619
1111_12;0;12;0;1.0;1.0;0.2562660467077148;0.2562660467077148;0.41939595575527133;0.894067848302867;0.894067848302867
1111_7;0;7;0;1.0;1.0;0.9847835234713056;0.9847835234713056;0.4235236321049969;0.7709071497557021;0.7709071497557021
1114_2;1;2;1;0.999999853984729;0.2490989187024429;-19.975219552260857;-19.975219552260857;0.42552136157359766;0.8909783339461815;0.8909783339461815
1116_11;1;11;1;1.0;0.6301736070753072;-4.999566324390178;-4.999566324390178;0.43144382176356066;0.8731400046085525;0.8731400046085525
1116_12;1;12;1;1.0;0.5983935742971886;-4.2544493993362975;-4.2544493993362975;0.42716707217013106;0.8911657592797277;0.8911657592797277
1117_6;1;6;1;1.0;0.9086891413126847;-2.2895316044085567;-2.2895316044085567;0.43534629282683956;0.8912675184602845;0.8912675184602845
1118_2;0;2;0;1.0;1.0;0.9092644300691876;0.9092644300691876;0.42243271341111244;0.8916024126107821;0.8916024126107821
1120_14;1;14;1;1.0;0.6301736070753072;-2.8961825155709837;-2.8961825155709837;0.4341461984446351;0.9056023704352426;0.9056023704352426
1122_4;1;4;0;1.0;1.0;0.9212841076316122;0.9212841076316122;0.4313078039794125;0.8496878963342518;0.8496878963342518
1124_2;0;2;0;1.0;1.0;0.7902414224229416;0.7902414224229416;0.4216463590275378;0.8806825406864073;0.8806825406864073
1127_4;1;4;1;0.8889681996204939;0.7048789413417385;-5.9024239703213786;-5.9024239703213786;0.4341461984446351;0.7699644967432238;0.7699644967432238
1127_8;1;8;1;1.0;0.6933404701369374;-0.8952748107557011;-0.8952748107557011;0.4304813422169448;0.5730443850534617;0.5730443850534617
1128_12;0;12;0;1.0;1.0;0.9329660233557384;0.9329660233557384;0.42368415088172606;0.8994678393197013;0.8994678393197013
1129_4;0;4;1;1.0;0.6565897779984995;-3.6743069310192342;-3.6743069310192342;0.44670769408569544;0.821094863518664;0.821094863518664
1129_6;0;6;1;1.0;0.7048789413417385;-10.505901227004834;-10.505901227004834;0.4297483709714067;0.8199907036619656;0.8199907036619656
1132_13;1;13;1;1.0;0.3739983974358975;-4.558579876061733;-4.558579876061733;0.4291193078104333;0.8827044069973933;0.8827044069973933
1135_10;0;10;0;1.0;1.0;0.7961189892872311;0.7961189892872311;0.4268368731888046;0.9000212925523186;0.9000212925523186
1135_9;0;9;0;1.0;1.0;0.9511654674371331;0.9511654674371331;0.42380357927623824;0.8924965320467847;0.8924965320467847
1138_8;0;8;0;0.9999998128755754;1.0;0.8119632606764877;0.8119632606764877;0.42967558494215674;0.8165747853929579;0.8165747853929579
1139_3;1;3;0;0.8212654423454909;0.9521801088380722;-1.3648897477122717;-1.3648897477122717;0.4308035714285713;0.901200961869983;0.901200961869983
912_10;1;10;1;1.0;0.4356942215088282;-6.4063955296016335;-6.4063955296016335;0.4131292787467804;0.8676247721127522;0.8676247721127522
914_13;1;13;1;1.0;0.5696209795426506;-7.041210570244267;-7.041210570244267;0.4205000954380608;0.681262510142165;0.681262510142165
914_2;1;2;1;1.0;0.2899625768511094;-7.884688337663169;-7.884688337663169;0.41790848729044316;0.8607916163289355;0.8607916163289355
915_6;1;6;1;1.0;1.0;-8.813014856889916;-8.813014856889916;0.4033401480544906;0.8454857861669647;0.8454857861669647
916_10;0;10;0;0.9999996902916362;1.0;0.2629038316444173;0.2629038316444173;0.4119030816278523;0.8501769520264765;0.8501769520264765
916_4;0;4;0;1.0;1.0;0.893542736018488;0.893542736018488;0.4180590538113089;0.851906362258228;0.851906362258228
918_11;1;11;0;1.0;1.0;-0.6034903417768829;-0.6034903417768829;0.4201824554141098;0.8015115622553037;0.8015115622553037
919_2;0;2;0;1.0;1.0;0.9490073785774664;0.9490073785774664;0.4112873310299686;0.8268598799085274;0.8268598799085274
928_6;0;6;0;0.9999999999995453;1.0;0.8415382373732327;0.8415382373732327;0.40964877538041733;0.7856728660362614;0.7856728660362614
929_3;1;3;1;0.793063193777637;0.9086891413126847;-2.0732298340583504;-2.0732298340583504;0.41402237525914676;0.8349578531710624;0.8349578531710624
930_10;1;10;1;1.0;0.8689624446366329;-2.2379924838872385;-2.2379924838872385;0.4078571710165716;0.8536785478821177;0.8536785478821177
933_13;0;13;0;1.0;0.3321311694383222;-7.4607835571982575;-7.4607835571982575;0.40964877538041733;0.7944095258624457;0.7944095258624457
934_9;0;9;0;0.9999999611115991;1.0;0.7855301023730598;0.7855301023730598;0.42987560839768235;0.7526553404635353;0.7526553404635353
935_14;0;14;0;1.0;0.6565897779984996;-8.92424609651746;-8.92424609651746;0.4138057192489779;0.8185056491730807;0.8185056491730807
935_4;0;4;0;1.0;1.0;0.9546123592635648;0.9546123592635648;0.4229042423420982;0.8517087546022137;0.8517087546022137
940_14;0;14;1;1.0;1.0;-0.3918044709555244;-0.3918044709555244;0.41973508324219233;0.8478032282561578;0.8478032282561578
947_6;0;6;0;1.0;0.6243990384615384;-8.263454943070464;-8.263454943070464;0.4179457834028991;0.8535822333862237;0.8535822333862237
947_8;0;8;0;1.0;1.0;-9.437089285331966;-9.437089285331966;0.42324773945804284;0.7326617863543128;0.7326617863543128
948_11;0;11;0;0.9999999995538928;0.9521801088380722;-0.5744121718210109;-0.5744121718210109;0.4269934353021053;0.7302124445366591;0.7302124445366591
948_14;0;14;0;0.9999890537929986;1.0;0.42814506996484936;0.42814506996484936;0.4200328234165003;0.8386136749212612;0.8386136749212612
949_14;1;14;0;1.0;0.9521801088380722;-0.9054646850561392;-0.9054646850561392;0.4149776158014623;0.8229857896772962;0.8229857896772962
950_11;0;11;0;0.9989951895041312;1.0;0.84415756124544;0.84415756124544;0.417129082700575;0.8302180343034797;0.8302180343034797
950_5;0;5;0;0.9999999999572536;1.0;0.8484681380482707;0.8484681380482707;0.39916151788143395;0.8527797304211266;0.8527797304211266
955_6;1;6;1;1.0;0.8534632904608789;-2.2972194287806507;-2.2972194287806507;0.41249146008806714;0.4237975105185998;0.4237975105185998
955_9;1;9;1;1.0;0.5891011359070821;-5.354451571533309;-5.354451571533309;0.4152279884707988;0.6978389308693872;0.6978389308693872
956_3;1;3;1;1.0;0.3993993993993995;-9.747780024001447;-9.747780024001447;0.4129665460179145;0.6670793022734038;0.6670793022734038
957_14;1;14;1;1.0;0.5662734212352534;-5.32097049584012;-5.32097049584012;0.41973659095247184;0.8420071955274923;0.8420071955274923
961_11;0;11;0;1.0;1.0;0.2245216278520642;0.2245216278520642;0.4252883952545543;0.04245842181321646;0.04245842181321646
965_7;1;7;1;1.0;0.6565897779984996;-4.4183593996562465;-4.4183593996562465;0.4122103503226313;0.8648127782182998;0.8648127782182998
967_9;0;9;0;1.0;1.0;0.9678890177130524;0.9678890177130524;0.3988012432119631;0.8067676492545158;0.8067676492545158
975_13;0;13;0;1.0;0.7048789413417385;-7.548392427961093;-7.548392427961093;0.4155181404589646;0.8278853251921334;0.8278853251921334
975_7;0;7;0;1.0;0.7048789413417385;-1.3638603783710597;-1.3638603783710597;0.4142564548162859;0.8746062550813598;0.8746062550813598
976_9;0;9;1;1.0;0.7951903240461454;-3.1972202755483394;-3.1972202755483394;0.42203186884037935;0.8212544359102486;0.8212544359102486
978_2;1;2;0;0.9999992220296758;1.0;0.5757437174873603;0.5757437174873603;0.42565171459275586;0.8453599591183687;0.8453599591183687
978_5;1;5;0;0.9832028164457848;1.0;-0.6689410522455457;-0.6689410522455457;0.4270512859193891;0.755342085685982;0.755342085685982
979_3;0;3;0;0.9999999999997726;1.0;0.9225127258120616;0.9225127258120616;0.4131055962469009;0.837121358427864;0.837121358427864
981_9;1;9;1;1.0;0.3981945837512538;-5.1723235811864265;-5.1723235811864265;0.42464654221802134;0.7502897396789199;0.7502897396789199
986_12;1;12;1;1.0;0.6234939759036144;-6.615856869902558;-6.615856869902558;0.42139154048716265;0.663127577127389;0.663127577127389
987_7;1;7;1;0.9984408684374932;0.7048789413417385;-7.023330532665019;-7.023330532665019;0.4223389748739761;0.8790244358849799;0.8790244358849799
995_7;1;7;1;0.9999692368474224;0.4627815024926938;-4.971221972018361;-4.971221972018361;0.4120697041460192;0.8242476318017896;0.8242476318017896
