Case ID;Actual;Prefix Length;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability
VOV_13;0;13;0;1.0;1.0;0.9999868125441884;0.9999868125441884;;1.0;1.0
VVNA_13;0;13;0;1.0;1.0;0.9999873239203206;0.9999873239203206;;1.0;1.0
WPRC_13;1;13;1;1.0;1.0;0.9999822664174882;0.9999822664174882;;1.0;1.0
BQL_14;1;14;1;1.0;1.0;0.9999921287850102;0.9999921287850102;;1.0;1.0
DYBA_14;0;14;0;1.0;1.0;0.9999683600180448;0.9999683600180448;;1.0;1.0
ELJ_14;1;14;1;1.0;1.0;0.9999938551314024;0.9999938551314024;;1.0;1.0
KOD_14;0;14;0;1.0;1.0;0.9999681920329181;0.9999681920329181;;1.0;1.0
MWZ_14;0;14;0;1.0;1.0;0.9999835456565278;0.9999835456565278;;1.0;1.0
OUE_14;1;14;1;1.0;1.0;0.9999350604671616;0.9999350604671616;;1.0;1.0
QXKB_14;1;14;1;1.0;1.0;0.9999925743021228;0.9999925743021228;;1.0;1.0
UGKD_14;0;14;0;1.0;1.0;0.9999650997773328;0.9999650997773328;;1.0;1.0
