Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability
1;1;0.9999875;1;1;1;0.768371872;0.939248841;0.939248841;1.0;1.0;1.0;;1.0;1.0
1;1;0.9991283;1;1;1;0.6947826090000001;0.918422809;0.918422809;1.0;1.0;1.0;;1.0;1.0
1;1;0.9977385;1;1;1;0.768371872;0.898732015;0.898732015;1.0;1.0;1.0;;1.0;1.0
1;1;0.9991283;1;1;1;0.768371872;0.898371492;0.898371492;1.0;1.0;1.0;;1.0;1.0
1;1;0.9989201;1;1;1;0.881993007;0.943477065;0.943477065;1.0;1.0;1.0;;1.0;1.0
1;1;0.9991283;1;1;1;0.881993007;0.8935478290000001;0.8935478290000001;1.0;1.0;1.0;;1.0;1.0
1;1;0.9994848;1;1;1;0.6831672440000001;0.865122683;0.865122683;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999875;1;1;1;0.6831672440000001;0.907512698;0.907512698;1.0;1.0;1.0;;1.0;1.0
1;1;0.99999213;1;1;1;0.6831672440000001;0.919096958;0.919096958;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999999;1;1;1;0.787303665;0.934917209;0.934917209;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999875;1;1;1;0.787303665;0.377714004;0.377714004;1.0;1.0;1.0;;1.0;1.0
1;1;0.9993374;1;1;1;0.6831672440000001;0.89636055;0.89636055;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999547;1;1;1;0.842657343;0.871336157;0.871336157;1.0;1.0;1.0;;1.0;1.0
1;1;0.9997799;1;1;1;0.881993007;0.948965353;0.948965353;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999906;1;1;1;0.842657343;0.934944682;0.934944682;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999808;1;1;1;0.881993007;0.74672573;0.74672573;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999701;1;1;1;0.768371872;0.940306793;0.940306793;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999292;1;1;1;0.7220462459999999;0.721261138;0.721261138;1.0;1.0;1.0;;1.0;1.0
1;1;0.98824626;1;1;1;0.951828063;0.917693391;0.917693391;1.0;1.0;1.0;;1.0;1.0
1;1;0.9997799;1;1;1;0.6947826090000001;0.891355497;0.891355497;1.0;1.0;1.0;;1.0;1.0
1;1;0.9994848;1;1;1;0.787303665;0.92875588;0.92875588;1.0;1.0;1.0;;1.0;1.0
1;1;0.999806;1;1;1;0.7220462459999999;0.8928302459999999;0.8928302459999999;1.0;1.0;1.0;;1.0;1.0
1;1;0.9991819;1;1;1;0.926820115;0.555476002;0.555476002;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999906;1;1;1;0.831606218;0.924091898;0.924091898;1.0;1.0;1.0;;1.0;1.0
1;1;0.99999213;1;1;1;0.787303665;0.8862471359999999;0.8862471359999999;1.0;1.0;1.0;;1.0;1.0
1;1;0.9999701;1;1;1;0.6947826090000001;0.910885462;0.910885462;1.0;1.0;1.0;;1.0;1.0
