Actual;Prediction;Prediction Probability;SHAP Subset Stability;SHAP Weight Stability;SHAP Adjusted Weight Stability;LIME Subset Stability;LIME Weight Stability;LIME Adjusted Weight Stability;ACV Subset Stability;ACV Weight Stability;ACV Adjusted Weight Stability;LINDA Subset Stability;LINDA Weight Stability;LINDA Adjusted Weight Stability
0;0;0.95186365;1;1;1;1.0;0.979431888;0.979431888;1.0;1.0;1.0;;1.0;1.0
0;0;0.81135845;1;1;1;1.0;0.992588937;0.992588937;1.0;1.0;1.0;1.0;1.0;1.0
0;0;0.5519004;1;1;1;1.0;0.994682584;0.994682584;1.0;1.0;1.0;1.0;1.0;1.0
0;0;0.65140504;1;1;1;1.0;0.997377092;0.997377092;;1.0;1.0;1.0;1.0;1.0
0;0;0.7754624;1;1;1;1.0;0.995603457;0.995603457;1.0;1.0;1.0;1.0;1.0;1.0
0;0;0.7800045;1;1;1;1.0;0.997773436;0.997773436;1.0;1.0;1.0;1.0;1.0;1.0
0;0;0.8626221;1;1;1;1.0;0.974061;0.974061;1.0;1.0;1.0;1.0;1.0;1.0
1;0;0.56521827;1;1;1;1.0;0.97971415;0.97971415;1.0;1.0;1.0;1.0;1.0;1.0
0;0;0.80944943;1;1;1;1.0;0.994754001;0.994754001;1.0;1.0;1.0;1.0;1.0;1.0
1;0;0.50563544;1;1;1;1.0;0.998684843;0.998684843;;1.0;1.0;1.0;1.0;1.0
1;0;0.6235329000000001;1;1;1;1.0;0.998004694;0.998004694;;1.0;1.0;1.0;1.0;1.0
1;0;0.8042113000000001;1;1;1;1.0;0.995425094;0.995425094;1.0;1.0;1.0;1.0;1.0;1.0
1;0;0.7807746;1;1;1;1.0;0.993959361;0.993959361;1.0;1.0;1.0;;1.0;1.0
0;0;0.94181204;1;1;1;1.0;0.99745851;0.99745851;1.0;1.0;1.0;;1.0;1.0
1;0;0.70687914;1;1;1;1.0;0.996835991;0.996835991;1.0;1.0;1.0;1.0;1.0;1.0
0;0;0.8929505999999999;1;1;1;1.0;0.997931178;0.997931178;1.0;1.0;1.0;1.0;1.0;1.0
0;0;0.729116;1;1;1;0.856321839;0.996496306;0.996496306;;1.0;1.0;1.0;1.0;1.0
0;0;0.95043516;1;1;1;0.859943978;0.996658783;0.996658783;1.0;1.0;1.0;;1.0;1.0
1;1;0.57353127;1;1;1;1.0;0.996567547;0.996567547;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.88695645;1;1;1;1.0;0.996389358;0.996389358;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.7342582;1;1;1;1.0;0.987512128;0.987512128;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.70207006;1;1;1;1.0;0.996914581;0.996914581;;1.0;1.0;1.0;1.0;1.0
1;1;0.6309944000000001;1;1;1;1.0;0.997548438;0.997548438;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.5653522;1;1;1;1.0;0.276054931;0.276054931;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.80258983;1;1;1;1.0;0.996833829;0.996833829;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.97026485;1;1;1;1.0;0.026168832000000003;0.026168832000000003;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.93118757;1;1;1;1.0;0.980343938;0.980343938;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.9062217;1;1;1;1.0;0.998543259;0.998543259;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.992653;1;1;1;1.0;0.990465545;0.990465545;1.0;1.0;1.0;;1.0;1.0
1;1;0.7077207;1;1;1;1.0;0.99826407;0.99826407;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.5864052;1;1;1;1.0;0.997789591;0.997789591;;1.0;1.0;1.0;1.0;1.0
1;1;0.9424243;1;1;1;1.0;0.998172541;0.998172541;1.0;1.0;1.0;;1.0;1.0
1;1;0.6355152;1;1;1;1.0;0.999126073;0.999126073;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.6624371;1;1;1;1.0;0.997724294;0.997724294;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.5030626;1;1;1;1.0;0.993014079;0.993014079;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.7585645999999999;1;1;1;1.0;0.997787123;0.997787123;;1.0;1.0;1.0;1.0;1.0
1;1;0.7258458999999999;1;1;1;1.0;0.986601419;0.986601419;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.9603069;1;1;1;1.0;0.991460638;0.991460638;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.5194380000000001;1;1;1;1.0;0.997749224;0.997749224;;1.0;1.0;1.0;1.0;1.0
1;1;0.9578688;1;1;1;1.0;0.997740564;0.997740564;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.8922073;1;1;1;1.0;0.986722696;0.986722696;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.8392054;1;1;1;1.0;0.997935113;0.997935113;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.9058327;1;1;1;1.0;0.983473853;0.983473853;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.56315917;1;1;1;1.0;0.999330267;0.999330267;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.94477874;1;1;1;1.0;0.998029267;0.998029267;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.8212573000000001;1;1;1;1.0;0.992551759;0.992551759;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.9789074;1;1;1;1.0;0.983836849;0.983836849;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.7089771;1;1;1;1.0;0.987877373;0.987877373;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.9115286;1;1;1;1.0;0.996520931;0.996520931;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.9809272;1;1;1;1.0;0.996556159;0.996556159;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.68440396;1;1;1;1.0;0.994912666;0.994912666;;1.0;1.0;1.0;1.0;1.0
1;1;0.68120193;1;1;1;1.0;0.997123765;0.997123765;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.74754596;1;1;1;1.0;0.995609064;0.995609064;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.76621044;1;1;1;1.0;0.999399384;0.999399384;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.8892492000000001;1;1;1;1.0;0.8572148829999999;0.8572148829999999;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.7545953000000001;1;1;1;0.953249182;0.998735792;0.998735792;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.9552091;1;1;1;1.0;0.994044469;0.994044469;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.5680583;1;1;1;1.0;0.997706783;0.997706783;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.71417755;1;1;1;1.0;0.995700074;0.995700074;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.93666565;1;1;1;1.0;0.99804699;0.99804699;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.6010819000000001;1;1;1;1.0;0.997343475;0.997343475;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.9731689;1;1;1;1.0;0.994735385;0.994735385;1.0;1.0;1.0;;1.0;1.0
0;1;0.5957776;1;1;1;1.0;0.993848774;0.993848774;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.7822069;1;1;1;1.0;0.997861506;0.997861506;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.91977525;1;1;1;1.0;0.999053581;0.999053581;1.0;1.0;1.0;;1.0;1.0
1;1;0.9489568000000002;1;1;1;1.0;0.998993786;0.998993786;1.0;1.0;1.0;1.0;1.0;1.0
0;1;0.71879476;1;1;1;1.0;0.9980376;0.9980376;1.0;1.0;1.0;1.0;1.0;1.0
1;1;0.980489;1;1;1;1.0;0.998269192;0.998269192;1.0;1.0;1.0;;1.0;1.0
