static__Work_Order_Qty,static__Part_Desc__Adjusting Nut,static__Part_Desc__Ballnut,static__Part_Desc__Barrel,static__Part_Desc__Bearing,static__Part_Desc__Cable Head,static__Part_Desc__Cast,static__Part_Desc__Clamp,static__Part_Desc__Compound Dies,static__Part_Desc__Cutting Wheel,static__Part_Desc__Drill,static__Part_Desc__Drum,static__Part_Desc__Electrical Contact,static__Part_Desc__Fastener,static__Part_Desc__Flange,static__Part_Desc__Flange Bolt,static__Part_Desc__Gauge,static__Part_Desc__Hinge,static__Part_Desc__Housing,static__Part_Desc__Locker,static__Part_Desc__O-Ring,static__Part_Desc__Piston,static__Part_Desc__Plug,static__Part_Desc__Punch Holder,static__Part_Desc__Punch Plate,static__Part_Desc__Ring,static__Part_Desc__Slip Ring Adapter,static__Part_Desc__Socket,static__Part_Desc__Spindle,static__Part_Desc__Spinner,static__Part_Desc__Spur Gear,static__Part_Desc__Tube,static__Part_Desc__Wheel Shaft,static__Part_Desc__other,static__Rework_missing,agg__Activity_Final Inspection Q.C.,agg__Activity_Flat Grinding - Machine 11,agg__Activity_Grinding Rework - Machine 27,agg__Activity_Lapping - Machine 1,agg__Activity_Laser Marking - Machine 7,agg__Activity_Milling - Machine 16,agg__Activity_Packing,agg__Activity_Round Grinding - Machine 12,agg__Activity_Round Grinding - Machine 2,agg__Activity_Round Grinding - Machine 3,agg__Activity_Round Grinding - Manual,agg__Activity_Round Grinding - Q.C.,agg__Activity_Turn & Mill. & Screw Assem - Machine 10,agg__Activity_Turning & Milling - Machine 10,agg__Activity_Turning & Milling - Machine 4,agg__Activity_Turning & Milling - Machine 5,agg__Activity_Turning & Milling - Machine 6,agg__Activity_Turning & Milling - Machine 8,agg__Activity_Turning & Milling - Machine 9,agg__Activity_Turning & Milling Q.C.,agg__Activity_Turning - Machine 8,agg__Activity_Turning - Machine 9,agg__Activity_Turning Q.C.,agg__Activity_other,agg__Resource_ID0937,agg__Resource_ID0997,agg__Resource_ID0998,agg__Resource_ID3846,agg__Resource_ID4132,agg__Resource_ID4163,agg__Resource_ID4167,agg__Resource_ID4219,agg__Resource_ID4287,agg__Resource_ID4326,agg__Resource_ID4355,agg__Resource_ID4385,agg__Resource_ID4429,agg__Resource_ID4445,agg__Resource_ID4491,agg__Resource_ID4493,agg__Resource_ID4528,agg__Resource_ID4529,agg__Resource_ID4618,agg__Resource_ID4641,agg__Resource_ID4718,agg__Resource_ID4794,agg__Resource_ID4820,agg__Resource_ID4872,agg__Resource_ID4882,agg__Resource_ID4932,agg__Resource_other,agg__Report_Type_B,agg__Report_Type_D,agg__Report_Type_S,agg__Resource.1_Machine 1 - Lapping,agg__Resource.1_Machine 10 - Grinding,agg__Resource.1_Machine 11 - Grinding,agg__Resource.1_Machine 12 - Grinding,agg__Resource.1_Machine 15 - Turning,agg__Resource.1_Machine 16 - Milling,agg__Resource.1_Machine 2 - Round Grinding,agg__Resource.1_Machine 27 - Grinding,agg__Resource.1_Machine 3 - Round Grinding,agg__Resource.1_Machine 4 - Turning & Milling,agg__Resource.1_Machine 5 - Turning & Milling,agg__Resource.1_Machine 6 - Turning & Milling,agg__Resource.1_Machine 7- Laser Marking,agg__Resource.1_Machine 8 - Turning & Milling,agg__Resource.1_Machine 9 - Turning & Milling,agg__Resource.1_Packing,agg__Resource.1_Quality Check 1,agg__Resource.1_other,agg__Qty_Completed_mean,agg__Qty_Completed_max,agg__Qty_Completed_min,agg__Qty_Completed_sum,agg__Qty_Completed_std,agg__Qty_for_MRB_mean,agg__Qty_for_MRB_max,agg__Qty_for_MRB_min,agg__Qty_for_MRB_sum,agg__Qty_for_MRB_std,agg__activity_duration_mean,agg__activity_duration_max,agg__activity_duration_min,agg__activity_duration_sum,agg__activity_duration_std,agg__hour_mean,agg__hour_max,agg__hour_min,agg__hour_sum,agg__hour_std,agg__weekday_mean,agg__weekday_max,agg__weekday_min,agg__weekday_sum,agg__weekday_std,agg__month_mean,agg__month_max,agg__month_min,agg__month_sum,agg__month_std,agg__timesincemidnight_mean,agg__timesincemidnight_max,agg__timesincemidnight_min,agg__timesincemidnight_sum,agg__timesincemidnight_std,agg__timesincelastevent_mean,agg__timesincelastevent_max,agg__timesincelastevent_min,agg__timesincelastevent_sum,agg__timesincelastevent_std,agg__timesincecasestart_mean,agg__timesincecasestart_max,agg__timesincecasestart_min,agg__timesincecasestart_sum,agg__timesincecasestart_std,agg__event_nr_mean,agg__event_nr_max,agg__event_nr_min,agg__event_nr_sum,agg__event_nr_std,agg__open_cases_mean,agg__open_cases_max,agg__open_cases_min,agg__open_cases_sum,agg__open_cases_std
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.5,17.0,0.0,18.0,8.34665601703261,0.0,0.0,0.0,0.0,0.0,238.0,392.0,54.0,952.0,154.70401847829723,14.25,23.0,9.0,57.0,6.701989754294367,1.5,6.0,0.0,6.0,3.0,1.0,1.0,1.0,4.0,0.0,896.25,1420.0,589.0,3585.0,394.72553755742734,250.5,609.0,0.0,1002.0,300.24934082636497,556.25,1002.0,0.0,2225.0,414.0147944216487,2.5,4.0,1.0,10.0,1.2909944487358056,30.0,31.0,29.0,120.0,0.8164965809277257
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.75,12.0,1.0,35.0,5.188127472091127,0.0,0.0,0.0,0.0,0.0,108.75,181.0,60.0,435.0,54.28551065124714,8.75,23.0,1.0,35.0,9.945685831890462,0.75,1.0,0.0,3.0,0.5,3.0,3.0,3.0,12.0,0.0,547.75,1439.0,75.0,2191.0,620.6541575896623,124.5,317.0,0.0,498.0,135.7559084042631,188.75,498.0,0.0,755.0,219.11545662808302,2.5,4.0,1.0,10.0,1.2909944487358056,19.75,20.0,19.0,79.0,0.5
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.25,11.0,0.0,13.0,5.188127472091126,0.0,0.0,0.0,0.0,0.0,218.75,321.0,90.0,875.0,110.912503052331,13.75,17.0,12.0,55.0,2.362907813126304,3.0,6.0,0.0,12.0,3.4641016151377544,3.0,3.0,3.0,12.0,0.0,870.0,1079.0,734.0,3480.0,154.08439246075508,388.25,1095.0,0.0,1553.0,487.0361896204429,813.0,1553.0,0.0,3252.0,776.9053996465722,2.5,4.0,1.0,10.0,1.2909944487358056,17.5,18.0,17.0,70.0,0.5773502691896257
290.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.5,61.0,2.0,78.0,27.934447074057747,0.0,0.0,0.0,0.0,0.0,285.5,634.0,45.0,1142.0,265.70974138459184,14.0,20.0,6.0,56.0,5.830951894845301,4.5,6.0,0.0,18.0,3.0,3.0,3.0,3.0,12.0,0.0,871.0,1208.0,403.0,3484.0,337.730661918636,232.25,635.0,0.0,929.0,289.5345402538357,317.0,929.0,0.0,1268.0,427.9976635450245,2.5,4.0,1.0,10.0,1.2909944487358056,18.25,19.0,18.0,73.0,0.5000000000000002
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.75,2.0,0.0,3.0,0.9574271077563381,0.0,0.0,0.0,0.0,0.0,241.75,483.0,107.0,967.0,174.56111632701405,18.75,22.0,17.0,75.0,2.2173557826083448,1.5,2.0,1.0,6.0,0.5773502691896257,3.0,3.0,3.0,12.0,0.0,1159.0,1326.0,1070.0,4636.0,114.85352991237725,424.0,1478.0,0.0,1696.0,707.4154837623125,809.0,1696.0,0.0,3236.0,919.516902146629,2.5,4.0,1.0,10.0,1.2909944487358056,20.5,21.0,20.0,82.0,0.5773502691896263
69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,7.0,0.0,8.0,3.366501646120693,0.0,0.0,0.0,0.0,0.0,232.25,509.0,46.0,929.0,205.44646504624995,12.0,20.0,7.0,48.0,5.597618541248888,3.0,3.0,3.0,12.0,0.0,1.0,1.0,1.0,4.0,0.0,743.75,1229.0,420.0,2975.0,346.00325142980955,202.25,512.0,0.0,809.0,220.53627819476776,323.75,809.0,0.0,1295.0,346.00325142980955,2.5,4.0,1.0,10.0,1.2909944487358056,33.25,34.0,33.0,133.0,0.5000000000000006
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,10.0,20.0,0.0,40.0,10.456258094238748,0.0,0.0,0.0,0.0,0.0,88.75,180.0,25.0,355.0,66.37959023675877,12.5,19.0,1.0,50.0,7.895146188218008,1.25,2.0,1.0,5.0,0.5,1.0,1.0,1.0,4.0,0.0,774.0,1163.0,60.0,3096.0,488.08810680040136,145.75,337.0,0.0,583.0,155.9559232603879,217.0,583.0,0.0,868.0,266.81454233230994,2.5,4.0,1.0,10.0,1.2909944487358056,34.25,36.0,33.0,137.0,1.500000000000001
35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,8.75,27.0,0.0,35.0,12.419742348374221,0.0,0.0,0.0,0.0,0.0,153.75,332.0,27.0,615.0,147.60843471834528,7.25,12.0,0.0,29.0,5.251983752196243,5.0,6.0,4.0,20.0,1.1547005383792515,2.0,2.0,2.0,8.0,0.0,464.25,761.0,42.0,1857.0,311.14345565992545,863.75,2556.0,0.0,3455.0,1168.7943574470232,1862.25,3455.0,0.0,7449.0,1761.411436888043,2.5,4.0,1.0,10.0,1.2909944487358056,28.25,31.0,27.0,113.0,1.8929694486000914
46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,4.0,0.0,8.0,2.309401076758503,0.0,0.0,0.0,0.0,0.0,44.25,55.0,35.0,177.0,9.776672917374977,16.0,20.0,8.0,64.0,5.477225575051661,1.25,3.0,0.0,5.0,1.5000000000000002,1.0,1.0,1.0,4.0,0.0,1005.5,1245.0,520.0,4022.0,332.1109252443627,912.5,2702.0,0.0,3650.0,1261.0383287857142,1615.5,3650.0,0.0,6462.0,1869.68918985661,2.5,4.0,1.0,10.0,1.2909944487358056,15.75,21.0,11.0,63.0,5.5
48.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,3.25,13.0,0.0,13.0,6.500000000000001,0.0,0.0,0.0,0.0,0.0,106.25,285.0,23.0,425.0,121.08777807854928,11.75,13.0,11.0,47.0,0.9574271077563381,4.5,6.0,4.0,18.0,1.0,1.0,1.0,1.0,4.0,0.0,756.5,833.0,716.0,3026.0,54.47017532558529,720.75,2766.0,0.0,2883.0,1363.845390797652,760.5,2883.0,0.0,3042.0,1415.8273199793823,2.5,4.0,1.0,10.0,1.2909944487358056,21.25,22.0,21.0,85.0,0.5
600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,11.25,40.0,0.0,45.0,19.241881404893856,0.0,0.0,0.0,0.0,0.0,297.5,420.0,157.0,1190.0,124.65017716259639,9.5,23.0,3.0,38.0,9.1104335791443,1.25,2.0,0.0,5.0,0.9574271077563381,2.0,2.0,2.0,8.0,0.0,617.5,1430.0,236.0,2470.0,547.3289687199098,461.0,1266.0,0.0,1844.0,563.9255269980248,987.5,1844.0,0.0,3950.0,916.2799790457063,2.5,4.0,1.0,10.0,1.2909944487358056,26.5,29.0,25.0,106.0,1.7320508075688774
150.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,34.0,60.0,6.0,136.0,30.066592756745816,0.0,0.0,0.0,0.0,0.0,95.75,120.0,60.0,383.0,25.64338771171495,8.25,12.0,1.0,33.0,4.9916597106239795,0.25,1.0,0.0,1.0,0.5,1.0,1.0,1.0,4.0,0.0,518.75,731.0,60.0,2075.0,312.065564692208,527.75,1473.0,0.0,2111.0,669.5443102090655,818.75,2111.0,0.0,3275.0,905.287201205599,2.5,4.0,1.0,10.0,1.2909944487358056,28.5,30.0,26.0,114.0,1.7320508075688776
151.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.25,12.0,0.0,21.0,5.377421934967226,0.0,0.0,0.0,0.0,0.0,163.5,374.0,48.0,654.0,144.13535305399574,15.5,22.0,10.0,62.0,4.932882862316247,5.0,6.0,2.0,20.0,2.0,1.0,1.0,1.0,4.0,0.0,955.75,1333.0,625.0,3823.0,290.9723640943701,1617.0,6043.0,0.0,6468.0,2955.3832238814643,4650.75,6468.0,0.0,18603.0,3106.307279820634,2.5,4.0,1.0,10.0,1.2909944487358056,22.5,25.0,18.0,90.0,3.1091263510296048
250.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,31.0,0.0,31.0,15.5,0.0,0.0,0.0,0.0,0.0,182.0,322.0,56.0,728.0,143.78687932724137,12.75,23.0,4.0,51.0,7.847504911329036,2.0,6.0,0.0,8.0,2.8284271247461903,1.0,1.0,1.0,4.0,0.0,796.75,1427.0,290.0,3187.0,473.59854659123835,4810.0,13727.0,0.0,19240.0,6389.4047192728885,8426.75,19240.0,0.0,33707.0,9746.784884428984,2.5,4.0,1.0,10.0,1.2909944487358056,16.25,31.0,1.0,65.0,15.945218719101975
150.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,5.0,10.0,0.0,20.0,5.773502691896258,0.0,0.0,0.0,0.0,0.0,119.25,232.0,60.0,477.0,81.17214218355127,11.25,22.0,1.0,45.0,8.616843969807043,3.0,6.0,0.0,12.0,2.581988897471611,1.25,2.0,1.0,5.0,0.5,700.25,1371.0,60.0,2801.0,539.9817126533083,14249.75,52550.0,0.0,56999.0,25555.1983019111,15889.25,56999.0,0.0,63557.0,27466.673265067977,2.5,4.0,1.0,10.0,1.2909944487358056,29.0,31.0,28.0,116.0,1.4142135623730947
100.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.75,234.0,51.0,423.0,86.5731867651103,16.25,23.0,0.0,65.0,10.90489186863706,4.5,6.0,0.0,18.0,3.0,2.0,2.0,2.0,8.0,0.0,998.75,1387.0,29.0,3995.0,649.2428282237702,56.5,93.0,0.0,226.0,41.65333119931706,115.75,226.0,0.0,463.0,94.6374661537385,2.5,4.0,1.0,10.0,1.2909944487358056,23.25,24.0,23.0,93.0,0.49999999999999967
